tas,"	Year", Month, Country, ISO3, ISO2
15.9038,1907,9,BGR,,
14.2933,1907,10,BGR,,
4.28097,1907,11,BGR,,
2.22575,1907,12,BGR,,
-1.4854,1908,1,BGR,,
1.53275,1908,2,BGR,,
4.66827,1908,3,BGR,,
9.14842,1908,4,BGR,,
17.4454,1908,5,BGR,,
19.7514,1908,6,BGR,,
20.8138,1908,7,BGR,,
20.5459,1908,8,BGR,,
15.6336,1908,9,BGR,,
9.89372,1908,10,BGR,,
1.70431,1908,11,BGR,,
-0.8245,1908,12,BGR,,
-4.2896,1909,1,BGR,,
-3.7264,1909,2,BGR,,
5.39377,1909,3,BGR,,
10.222,1909,4,BGR,,
15.2672,1909,5,BGR,,
18.739,1909,6,BGR,,
21.667,1909,7,BGR,,
22.0527,1909,8,BGR,,
18.7349,1909,9,BGR,,
12.5134,1909,10,BGR,,
5.59427,1909,11,BGR,,
3.56495,1909,12,BGR,,
-0.0302,1910,1,BGR,,
4.11049,1910,2,BGR,,
4.12556,1910,3,BGR,,
10.0247,1910,4,BGR,,
14.7733,1910,5,BGR,,
18.6973,1910,6,BGR,,
20.8159,1910,7,BGR,,
20.9596,1910,8,BGR,,
16.8713,1910,9,BGR,,
10.6499,1910,10,BGR,,
5.69259,1910,11,BGR,,
2.84488,1910,12,BGR,,
-0.8029,1911,1,BGR,,
-3.2155,1911,2,BGR,,
3.92302,1911,3,BGR,,
9.33003,1911,4,BGR,,
15.0848,1911,5,BGR,,
18.387,1911,6,BGR,,
20.5439,1911,7,BGR,,
21.2034,1911,8,BGR,,
16.848,1911,9,BGR,,
12.1365,1911,10,BGR,,
7.71627,1911,11,BGR,,
1.71378,1911,12,BGR,,
-3.7912,1912,1,BGR,,
3.42228,1912,2,BGR,,
7.39028,1912,3,BGR,,
8.32535,1912,4,BGR,,
14.0977,1912,5,BGR,,
19.4226,1912,6,BGR,,
20.4174,1912,7,BGR,,
19.8819,1912,8,BGR,,
15.4155,1912,9,BGR,,
10.0969,1912,10,BGR,,
5.39601,1912,11,BGR,,
1.91872,1912,12,BGR,,
-1.4079,1913,1,BGR,,
-2.048,1913,2,BGR,,
6.48055,1913,3,BGR,,
10.136,1913,4,BGR,,
14.0172,1913,5,BGR,,
17.8412,1913,6,BGR,,
19.5063,1913,7,BGR,,
19.2973,1913,8,BGR,,
17.3519,1913,9,BGR,,
11.4465,1913,10,BGR,,
5.98785,1913,11,BGR,,
1.10697,1913,12,BGR,,
-3.3647,1914,1,BGR,,
-0.3455,1914,2,BGR,,
6.52567,1914,3,BGR,,
10.0933,1914,4,BGR,,
14.5561,1914,5,BGR,,
17.7416,1914,6,BGR,,
20.9414,1914,7,BGR,,
20.5131,1914,8,BGR,,
15.3507,1914,9,BGR,,
10.0275,1914,10,BGR,,
3.95297,1914,11,BGR,,
2.36495,1914,12,BGR,,
3.30625,1915,1,BGR,,
2.53202,1915,2,BGR,,
4.55594,1915,3,BGR,,
9.67446,1915,4,BGR,,
14.6291,1915,5,BGR,,
19.6117,1915,6,BGR,,
21.5052,1915,7,BGR,,
19.6995,1915,8,BGR,,
15.1387,1915,9,BGR,,
12.2521,1915,10,BGR,,
4.86504,1915,11,BGR,,
4.5685,1915,12,BGR,,
0.96634,1916,1,BGR,,
1.22613,1916,2,BGR,,
8.06036,1916,3,BGR,,
10.2033,1916,4,BGR,,
15.1783,1916,5,BGR,,
20.0806,1916,6,BGR,,
21.92,1916,7,BGR,,
19.8554,1916,8,BGR,,
16.0209,1916,9,BGR,,
12.4129,1916,10,BGR,,
8.19089,1916,11,BGR,,
4.84179,1916,12,BGR,,
1.85437,1917,1,BGR,,
-2.4712,1917,2,BGR,,
5.41163,1917,3,BGR,,
10.2844,1917,4,BGR,,
14.017,1917,5,BGR,,
18.7648,1917,6,BGR,,
21.3287,1917,7,BGR,,
22.567,1917,8,BGR,,
17.3779,1917,9,BGR,,
13.5916,1917,10,BGR,,
7.62841,1917,11,BGR,,
-1.0076,1917,12,BGR,,
-0.3536,1918,1,BGR,,
-2.5667,1918,2,BGR,,
3.53225,1918,3,BGR,,
8.4653,1918,4,BGR,,
14.3793,1918,5,BGR,,
18.1125,1918,6,BGR,,
20.592,1918,7,BGR,,
21.0691,1918,8,BGR,,
18.5276,1918,9,BGR,,
14.2376,1918,10,BGR,,
5.88809,1918,11,BGR,,
2.04964,1918,12,BGR,,
2.80803,1919,1,BGR,,
1.52175,1919,2,BGR,,
6.7976,1919,3,BGR,,
11.0513,1919,4,BGR,,
11.3846,1919,5,BGR,,
17.6992,1919,6,BGR,,
20.3757,1919,7,BGR,,
19.6169,1919,8,BGR,,
17.9669,1919,9,BGR,,
12.3147,1919,10,BGR,,
6.5614,1919,11,BGR,,
1.59323,1919,12,BGR,,
1.33276,1920,1,BGR,,
-2.5513,1920,2,BGR,,
5.33092,1920,3,BGR,,
12.4533,1920,4,BGR,,
15.6221,1920,5,BGR,,
18.2686,1920,6,BGR,,
21.9517,1920,7,BGR,,
21.1372,1920,8,BGR,,
16.6449,1920,9,BGR,,
8.38336,1920,10,BGR,,
1.37752,1920,11,BGR,,
1.60152,1920,12,BGR,,
2.24687,1921,1,BGR,,
-0.9108,1921,2,BGR,,
4.79625,1921,3,BGR,,
9.26065,1921,4,BGR,,
16.4004,1921,5,BGR,,
17.0548,1921,6,BGR,,
21.4231,1921,7,BGR,,
22.3503,1921,8,BGR,,
15.4578,1921,9,BGR,,
10.4935,1921,10,BGR,,
4.60057,1921,11,BGR,,
0.11623,1921,12,BGR,,
-1.7148,1922,1,BGR,,
-0.2637,1922,2,BGR,,
7.40752,1922,3,BGR,,
10.5416,1922,4,BGR,,
14.8447,1922,5,BGR,,
18.7348,1922,6,BGR,,
22.1402,1922,7,BGR,,
21.4397,1922,8,BGR,,
17.2165,1922,9,BGR,,
12.3498,1922,10,BGR,,
3.30452,1922,11,BGR,,
-1.1712,1922,12,BGR,,
-0.7853,1923,1,BGR,,
1.35903,1923,2,BGR,,
5.84994,1923,3,BGR,,
9.81157,1923,4,BGR,,
16.8848,1923,5,BGR,,
17.9089,1923,6,BGR,,
20.7929,1923,7,BGR,,
20.4991,1923,8,BGR,,
18.1723,1923,9,BGR,,
14.1466,1923,10,BGR,,
10.6179,1923,11,BGR,,
2.69668,1923,12,BGR,,
-4.6079,1924,1,BGR,,
0.67321,1924,2,BGR,,
4.57914,1924,3,BGR,,
11.1845,1924,4,BGR,,
17.1161,1924,5,BGR,,
20.2513,1924,6,BGR,,
21.4856,1924,7,BGR,,
20.6836,1924,8,BGR,,
19.3528,1924,9,BGR,,
10.5047,1924,10,BGR,,
3.36168,1924,11,BGR,,
-0.0741,1924,12,BGR,,
-1.2026,1925,1,BGR,,
5.02324,1925,2,BGR,,
5.63441,1925,3,BGR,,
10.4764,1925,4,BGR,,
15.5604,1925,5,BGR,,
16.6734,1925,6,BGR,,
21.3356,1925,7,BGR,,
20.1182,1925,8,BGR,,
17.284,1925,9,BGR,,
12.1468,1925,10,BGR,,
8.64363,1925,11,BGR,,
0.21934,1925,12,BGR,,
0.61545,1926,1,BGR,,
3.43639,1926,2,BGR,,
4.31193,1926,3,BGR,,
11.8967,1926,4,BGR,,
15.4606,1926,5,BGR,,
19.4077,1926,6,BGR,,
21.5688,1926,7,BGR,,
18.8713,1926,8,BGR,,
16.8765,1926,9,BGR,,
13.1714,1926,10,BGR,,
10.987,1926,11,BGR,,
1.68646,1926,12,BGR,,
1.49315,1927,1,BGR,,
-1.5077,1927,2,BGR,,
8.45522,1927,3,BGR,,
10.9627,1927,4,BGR,,
15.3621,1927,5,BGR,,
20.6549,1927,6,BGR,,
22.6508,1927,7,BGR,,
22.579,1927,8,BGR,,
19.5079,1927,9,BGR,,
13.0257,1927,10,BGR,,
7.7474,1927,11,BGR,,
-0.5551,1927,12,BGR,,
-1.4032,1928,1,BGR,,
-1.7471,1928,2,BGR,,
2.22818,1928,3,BGR,,
11.5668,1928,4,BGR,,
14.2961,1928,5,BGR,,
18.9175,1928,6,BGR,,
22.4787,1928,7,BGR,,
22.1957,1928,8,BGR,,
18.7322,1928,9,BGR,,
11.6238,1928,10,BGR,,
8.42331,1928,11,BGR,,
0.00368,1928,12,BGR,,
-3.1132,1929,1,BGR,,
-4.2185,1929,2,BGR,,
0.03296,1929,3,BGR,,
7.47622,1929,4,BGR,,
17.1071,1929,5,BGR,,
19.4524,1929,6,BGR,,
21.346,1929,7,BGR,,
23.7957,1929,8,BGR,,
15.6682,1929,9,BGR,,
12.8199,1929,10,BGR,,
8.1367,1929,11,BGR,,
1.98096,1929,12,BGR,,
-0.0685,1930,1,BGR,,
0.30402,1930,2,BGR,,
6.54775,1930,3,BGR,,
10.9186,1930,4,BGR,,
14.6019,1930,5,BGR,,
18.5369,1930,6,BGR,,
21.758,1930,7,BGR,,
21.0568,1930,8,BGR,,
18.0431,1930,9,BGR,,
12.0953,1930,10,BGR,,
6.66146,1930,11,BGR,,
1.93462,1930,12,BGR,,
0.76028,1931,1,BGR,,
1.63724,1931,2,BGR,,
4.20859,1931,3,BGR,,
8.42147,1931,4,BGR,,
16.4357,1931,5,BGR,,
20.3516,1931,6,BGR,,
23.0722,1931,7,BGR,,
21.8621,1931,8,BGR,,
15.5082,1931,9,BGR,,
11.3314,1931,10,BGR,,
4.5402,1931,11,BGR,,
-1.2361,1931,12,BGR,,
-2.8672,1932,1,BGR,,
-4.9899,1932,2,BGR,,
1.15666,1932,3,BGR,,
10.2366,1932,4,BGR,,
15.7583,1932,5,BGR,,
18.5315,1932,6,BGR,,
22.4852,1932,7,BGR,,
21.227,1932,8,BGR,,
19.4636,1932,9,BGR,,
14.9515,1932,10,BGR,,
4.63624,1932,11,BGR,,
2.04809,1932,12,BGR,,
-3.3152,1933,1,BGR,,
0.70491,1933,2,BGR,,
3.53623,1933,3,BGR,,
7.41296,1933,4,BGR,,
13.395,1933,5,BGR,,
16.7139,1933,6,BGR,,
20.1365,1933,7,BGR,,
20.1494,1933,8,BGR,,
14.7769,1933,9,BGR,,
12.2813,1933,10,BGR,,
7.91767,1933,11,BGR,,
-2.5667,1933,12,BGR,,
-1.571,1934,1,BGR,,
-1.6698,1934,2,BGR,,
7.59891,1934,3,BGR,,
12.8247,1934,4,BGR,,
17.1872,1934,5,BGR,,
19.3527,1934,6,BGR,,
21.6758,1934,7,BGR,,
21.7653,1934,8,BGR,,
17.5408,1934,9,BGR,,
12.334,1934,10,BGR,,
8.39299,1934,11,BGR,,
3.2241,1934,12,BGR,,
-2.0532,1935,1,BGR,,
-0.219,1935,2,BGR,,
3.1061,1935,3,BGR,,
10.1123,1935,4,BGR,,
14.8684,1935,5,BGR,,
19.9895,1935,6,BGR,,
20.7514,1935,7,BGR,,
21.1675,1935,8,BGR,,
17.0663,1935,9,BGR,,
14.9408,1935,10,BGR,,
4.80886,1935,11,BGR,,
3.10205,1935,12,BGR,,
4.08022,1936,1,BGR,,
2.13513,1936,2,BGR,,
7.59756,1936,3,BGR,,
11.3339,1936,4,BGR,,
14.9333,1936,5,BGR,,
17.8667,1936,6,BGR,,
22.8163,1936,7,BGR,,
20.3544,1936,8,BGR,,
16.1283,1936,9,BGR,,
10.976,1936,10,BGR,,
5.98799,1936,11,BGR,,
-0.2613,1936,12,BGR,,
-2.8978,1937,1,BGR,,
1.90328,1937,2,BGR,,
8.48159,1937,3,BGR,,
9.47586,1937,4,BGR,,
16.5292,1937,5,BGR,,
20.1329,1937,6,BGR,,
22.3369,1937,7,BGR,,
20.9574,1937,8,BGR,,
19.176,1937,9,BGR,,
11.8078,1937,10,BGR,,
7.02121,1937,11,BGR,,
3.15525,1937,12,BGR,,
-1.4892,1938,1,BGR,,
0.23374,1938,2,BGR,,
5.32412,1938,3,BGR,,
8.50801,1938,4,BGR,,
14.7992,1938,5,BGR,,
20.2125,1938,6,BGR,,
23.3303,1938,7,BGR,,
22.3634,1938,8,BGR,,
16.7752,1938,9,BGR,,
13.2611,1938,10,BGR,,
6.73202,1938,11,BGR,,
1.09698,1938,12,BGR,,
2.1665,1939,1,BGR,,
1.75922,1939,2,BGR,,
3.33599,1939,3,BGR,,
11.107,1939,4,BGR,,
15.082,1939,5,BGR,,
18.2028,1939,6,BGR,,
22.3576,1939,7,BGR,,
20.5936,1939,8,BGR,,
16.6126,1939,9,BGR,,
12.7121,1939,10,BGR,,
5.05799,1939,11,BGR,,
0.87737,1939,12,BGR,,
-5.8919,1940,1,BGR,,
-0.6957,1940,2,BGR,,
2.81158,1940,3,BGR,,
9.4647,1940,4,BGR,,
13.3356,1940,5,BGR,,
18.1328,1940,6,BGR,,
21.981,1940,7,BGR,,
19.0068,1940,8,BGR,,
17.162,1940,9,BGR,,
12.907,1940,10,BGR,,
8.16477,1940,11,BGR,,
-3.1801,1940,12,BGR,,
-0.0986,1941,1,BGR,,
4.33833,1941,2,BGR,,
5.2314,1941,3,BGR,,
11.228,1941,4,BGR,,
14.5474,1941,5,BGR,,
18.0229,1941,6,BGR,,
20.6272,1941,7,BGR,,
20.4207,1941,8,BGR,,
13.2508,1941,9,BGR,,
10.1425,1941,10,BGR,,
2.49486,1941,11,BGR,,
-1.4372,1941,12,BGR,,
-5.963,1942,1,BGR,,
-1.4795,1942,2,BGR,,
2.00428,1942,3,BGR,,
8.68371,1942,4,BGR,,
16.1674,1942,5,BGR,,
20.2192,1942,6,BGR,,
21.1476,1942,7,BGR,,
21.0776,1942,8,BGR,,
18.9813,1942,9,BGR,,
12.3454,1942,10,BGR,,
4.0171,1942,11,BGR,,
0.34555,1942,12,BGR,,
-4.3033,1943,1,BGR,,
0.71936,1943,2,BGR,,
2.98903,1943,3,BGR,,
10.1693,1943,4,BGR,,
13.5541,1943,5,BGR,,
17.5001,1943,6,BGR,,
20.8663,1943,7,BGR,,
22.3705,1943,8,BGR,,
18.6343,1943,9,BGR,,
12.8482,1943,10,BGR,,
7.72217,1943,11,BGR,,
1.99171,1943,12,BGR,,
-2.2569,1944,1,BGR,,
0.01207,1944,2,BGR,,
3.61018,1944,3,BGR,,
9.74582,1944,4,BGR,,
13.7428,1944,5,BGR,,
19.3311,1944,6,BGR,,
20.8025,1944,7,BGR,,
20.4805,1944,8,BGR,,
17.197,1944,9,BGR,,
13.4672,1944,10,BGR,,
6.46397,1944,11,BGR,,
0.20012,1944,12,BGR,,
-2.6749,1945,1,BGR,,
-0.3037,1945,2,BGR,,
4.26978,1945,3,BGR,,
9.67571,1945,4,BGR,,
17.5517,1945,5,BGR,,
19.4052,1945,6,BGR,,
22.0505,1945,7,BGR,,
22.6342,1945,8,BGR,,
17.665,1945,9,BGR,,
10.5927,1945,10,BGR,,
5.51099,1945,11,BGR,,
0.54695,1945,12,BGR,,
-3.1987,1946,1,BGR,,
0.54163,1946,2,BGR,,
4.7895,1946,3,BGR,,
10.8871,1946,4,BGR,,
16.5128,1946,5,BGR,,
21.0364,1946,6,BGR,,
23.6138,1946,7,BGR,,
23.9915,1946,8,BGR,,
20.0109,1946,9,BGR,,
9.27865,1946,10,BGR,,
7.29306,1946,11,BGR,,
-0.4515,1946,12,BGR,,
-6.7587,1947,1,BGR,,
0.70056,1947,2,BGR,,
8.85197,1947,3,BGR,,
12.7148,1947,4,BGR,,
16.0715,1947,5,BGR,,
20.3381,1947,6,BGR,,
22.5477,1947,7,BGR,,
20.8322,1947,8,BGR,,
17.728,1947,9,BGR,,
9.8242,1947,10,BGR,,
6.63727,1947,11,BGR,,
3.1984,1947,12,BGR,,
4.65029,1948,1,BGR,,
-0.5279,1948,2,BGR,,
3.53711,1948,3,BGR,,
10.6065,1948,4,BGR,,
15.4567,1948,5,BGR,,
17.6179,1948,6,BGR,,
20.4032,1948,7,BGR,,
21.8072,1948,8,BGR,,
17.1268,1948,9,BGR,,
12.6609,1948,10,BGR,,
4.18064,1948,11,BGR,,
-4.6327,1948,12,BGR,,
-0.0066,1949,1,BGR,,
-0.423,1949,2,BGR,,
1.6975,1949,3,BGR,,
9.2527,1949,4,BGR,,
16.6507,1949,5,BGR,,
17.6795,1949,6,BGR,,
20.348,1949,7,BGR,,
19.478,1949,8,BGR,,
16.158,1949,9,BGR,,
11.4648,1949,10,BGR,,
8.19744,1949,11,BGR,,
2.77605,1949,12,BGR,,
-5.0085,1950,1,BGR,,
1.21913,1950,2,BGR,,
4.97042,1950,3,BGR,,
13.1166,1950,4,BGR,,
16.1923,1950,5,BGR,,
19.8867,1950,6,BGR,,
23.6605,1950,7,BGR,,
21.9519,1950,8,BGR,,
19.2198,1950,9,BGR,,
11.3065,1950,10,BGR,,
6.32225,1950,11,BGR,,
5.32931,1950,12,BGR,,
1.61298,1951,1,BGR,,
2.8615,1951,2,BGR,,
7.0524,1951,3,BGR,,
11.1277,1951,4,BGR,,
16.2873,1951,5,BGR,,
19.644,1951,6,BGR,,
21.8555,1951,7,BGR,,
22.5568,1951,8,BGR,,
18.1714,1951,9,BGR,,
9.03307,1951,10,BGR,,
7.63792,1951,11,BGR,,
0.46282,1951,12,BGR,,
1.54326,1952,1,BGR,,
1.26418,1952,2,BGR,,
3.10772,1952,3,BGR,,
11.3523,1952,4,BGR,,
13.9257,1952,5,BGR,,
18.8302,1952,6,BGR,,
22.0132,1952,7,BGR,,
24.2526,1952,8,BGR,,
19.9209,1952,9,BGR,,
12.1917,1952,10,BGR,,
7.13263,1952,11,BGR,,
4.22925,1952,12,BGR,,
0.41769,1953,1,BGR,,
1.44125,1953,2,BGR,,
2.74855,1953,3,BGR,,
9.98997,1953,4,BGR,,
13.9778,1953,5,BGR,,
19.5948,1953,6,BGR,,
22.426,1953,7,BGR,,
21.1771,1953,8,BGR,,
17.3335,1953,9,BGR,,
11.7179,1953,10,BGR,,
2.36941,1953,11,BGR,,
-1.8923,1953,12,BGR,,
-5.8926,1954,1,BGR,,
-6.0558,1954,2,BGR,,
4.94248,1954,3,BGR,,
8.32197,1954,4,BGR,,
15.0202,1954,5,BGR,,
21.1521,1954,6,BGR,,
22.5176,1954,7,BGR,,
21.9241,1954,8,BGR,,
18.9943,1954,9,BGR,,
11.6314,1954,10,BGR,,
5.98602,1954,11,BGR,,
2.62686,1954,12,BGR,,
2.27672,1955,1,BGR,,
5.26806,1955,2,BGR,,
4.19592,1955,3,BGR,,
6.89785,1955,4,BGR,,
15.7738,1955,5,BGR,,
18.6125,1955,6,BGR,,
20.9711,1955,7,BGR,,
19.3434,1955,8,BGR,,
16.9895,1955,9,BGR,,
13.3946,1955,10,BGR,,
5.12877,1955,11,BGR,,
2.94693,1955,12,BGR,,
0.66304,1956,1,BGR,,
-4.0937,1956,2,BGR,,
0.74425,1956,3,BGR,,
11.5777,1956,4,BGR,,
14.7007,1956,5,BGR,,
18.2293,1956,6,BGR,,
21.2874,1956,7,BGR,,
22.4558,1956,8,BGR,,
16.6614,1956,9,BGR,,
11.3297,1956,10,BGR,,
3.71055,1956,11,BGR,,
0.43338,1956,12,BGR,,
-1.3484,1957,1,BGR,,
3.81103,1957,2,BGR,,
5.0299,1957,3,BGR,,
9.89971,1957,4,BGR,,
13.741,1957,5,BGR,,
20.2267,1957,6,BGR,,
22.0346,1957,7,BGR,,
21.7432,1957,8,BGR,,
17.3663,1957,9,BGR,,
11.8036,1957,10,BGR,,
6.41409,1957,11,BGR,,
-0.1202,1957,12,BGR,,
0.22141,1958,1,BGR,,
5.14291,1958,2,BGR,,
3.12132,1958,3,BGR,,
8.60899,1958,4,BGR,,
17.6628,1958,5,BGR,,
18.7831,1958,6,BGR,,
21.9071,1958,7,BGR,,
21.7844,1958,8,BGR,,
15.8983,1958,9,BGR,,
11.0162,1958,10,BGR,,
6.71868,1958,11,BGR,,
3.86413,1958,12,BGR,,
-0.9869,1959,1,BGR,,
-1.4614,1959,2,BGR,,
5.63924,1959,3,BGR,,
10.2172,1959,4,BGR,,
14.7795,1959,5,BGR,,
17.5796,1959,6,BGR,,
21.5468,1959,7,BGR,,
20.4004,1959,8,BGR,,
14.3269,1959,9,BGR,,
8.90624,1959,10,BGR,,
5.50466,1959,11,BGR,,
4.79917,1959,12,BGR,,
0.57605,1960,1,BGR,,
1.71627,1960,2,BGR,,
4.38862,1960,3,BGR,,
9.10629,1960,4,BGR,,
14.3682,1960,5,BGR,,
18.043,1960,6,BGR,,
19.9896,1960,7,BGR,,
21.093,1960,8,BGR,,
15.2349,1960,9,BGR,,
14.5261,1960,10,BGR,,
8.99617,1960,11,BGR,,
5.89458,1960,12,BGR,,
-1.2899,1961,1,BGR,,
0.30721,1961,2,BGR,,
6.42403,1961,3,BGR,,
12.4016,1961,4,BGR,,
14.1482,1961,5,BGR,,
18.9814,1961,6,BGR,,
20.5985,1961,7,BGR,,
20.8959,1961,8,BGR,,
16.6173,1961,9,BGR,,
12.0279,1961,10,BGR,,
8.4096,1961,11,BGR,,
0.73009,1961,12,BGR,,
0.13474,1962,1,BGR,,
-0.3199,1962,2,BGR,,
3.98059,1962,3,BGR,,
10.2867,1962,4,BGR,,
16.3452,1962,5,BGR,,
18.243,1962,6,BGR,,
21.0967,1962,7,BGR,,
22.6721,1962,8,BGR,,
17.1002,1962,9,BGR,,
12.0833,1962,10,BGR,,
9.6081,1962,11,BGR,,
-1.3567,1962,12,BGR,,
-5.2969,1963,1,BGR,,
0.55975,1963,2,BGR,,
2.87042,1963,3,BGR,,
9.21997,1963,4,BGR,,
15.4833,1963,5,BGR,,
19.4277,1963,6,BGR,,
22.3084,1963,7,BGR,,
22.4785,1963,8,BGR,,
18.3251,1963,9,BGR,,
11.7101,1963,10,BGR,,
8.12877,1963,11,BGR,,
0.42145,1963,12,BGR,,
-4.0117,1964,1,BGR,,
-0.8249,1964,2,BGR,,
3.96958,1964,3,BGR,,
10.1943,1964,4,BGR,,
13.6395,1964,5,BGR,,
20.086,1964,6,BGR,,
20.8607,1964,7,BGR,,
19.9119,1964,8,BGR,,
15.8871,1964,9,BGR,,
13.0389,1964,10,BGR,,
6.93216,1964,11,BGR,,
2.87281,1964,12,BGR,,
0.38454,1965,1,BGR,,
-3.6062,1965,2,BGR,,
4.68163,1965,3,BGR,,
7.883,1965,4,BGR,,
14.0806,1965,5,BGR,,
19.406,1965,6,BGR,,
21.5755,1965,7,BGR,,
19.1243,1965,8,BGR,,
17.9514,1965,9,BGR,,
10.3371,1965,10,BGR,,
6.19461,1965,11,BGR,,
3.52337,1965,12,BGR,,
-1.672,1966,1,BGR,,
6.06357,1966,2,BGR,,
5.00967,1966,3,BGR,,
11.628,1966,4,BGR,,
15.0057,1966,5,BGR,,
18.1717,1966,6,BGR,,
21.6768,1966,7,BGR,,
21.9415,1966,8,BGR,,
16.8894,1966,9,BGR,,
15.4572,1966,10,BGR,,
7.77234,1966,11,BGR,,
1.68561,1966,12,BGR,,
-3.1725,1967,1,BGR,,
-0.5776,1967,2,BGR,,
5.31394,1967,3,BGR,,
9.66044,1967,4,BGR,,
15.6083,1967,5,BGR,,
17.5559,1967,6,BGR,,
21.2043,1967,7,BGR,,
21.5877,1967,8,BGR,,
17.6523,1967,9,BGR,,
12.8886,1967,10,BGR,,
6.31596,1967,11,BGR,,
0.67108,1967,12,BGR,,
-2.0511,1968,1,BGR,,
2.55816,1968,2,BGR,,
4.68075,1968,3,BGR,,
12.254,1968,4,BGR,,
18.2953,1968,5,BGR,,
19.2116,1968,6,BGR,,
21.3351,1968,7,BGR,,
19.7018,1968,8,BGR,,
16.9768,1968,9,BGR,,
10.796,1968,10,BGR,,
7.66293,1968,11,BGR,,
0.16943,1968,12,BGR,,
-4.7401,1969,1,BGR,,
1.23951,1969,2,BGR,,
2.80807,1969,3,BGR,,
8.52532,1969,4,BGR,,
17.5528,1969,5,BGR,,
18.787,1969,6,BGR,,
19.6072,1969,7,BGR,,
20.7433,1969,8,BGR,,
17.8283,1969,9,BGR,,
10.9984,1969,10,BGR,,
7.90481,1969,11,BGR,,
2.2099,1969,12,BGR,,
1.14668,1970,1,BGR,,
1.9992,1970,2,BGR,,
5.44404,1970,3,BGR,,
11.3759,1970,4,BGR,,
13.5943,1970,5,BGR,,
18.8042,1970,6,BGR,,
21.6511,1970,7,BGR,,
20.9837,1970,8,BGR,,
16.6212,1970,9,BGR,,
10.1825,1970,10,BGR,,
6.34217,1970,11,BGR,,
1.71336,1970,12,BGR,,
2.23209,1971,1,BGR,,
1.2802,1971,2,BGR,,
3.6918,1971,3,BGR,,
9.74596,1971,4,BGR,,
16.4025,1971,5,BGR,,
18.7638,1971,6,BGR,,
19.9611,1971,7,BGR,,
21.6947,1971,8,BGR,,
15.3893,1971,9,BGR,,
9.34713,1971,10,BGR,,
5.89704,1971,11,BGR,,
1.73483,1971,12,BGR,,
-0.5769,1972,1,BGR,,
1.07431,1972,2,BGR,,
5.52175,1972,3,BGR,,
12.1143,1972,4,BGR,,
15.7477,1972,5,BGR,,
20.4174,1972,6,BGR,,
21.5547,1972,7,BGR,,
20.7577,1972,8,BGR,,
15.3436,1972,9,BGR,,
9.24313,1972,10,BGR,,
5.81479,1972,11,BGR,,
0.35723,1972,12,BGR,,
-1.1081,1973,1,BGR,,
2.5958,1973,2,BGR,,
2.91403,1973,3,BGR,,
9.71528,1973,4,BGR,,
15.6694,1973,5,BGR,,
