tas,"	Year", Month, Country, ISO3, ISO2
25.1843,1917,10,MAC,,
20.1593,1917,11,MAC,,
14.8187,1917,12,MAC,,
12.2937,1918,1,MAC,,
15.55,1918,2,MAC,,
18.5062,1918,3,MAC,,
22.2156,1918,4,MAC,,
25.2812,1918,5,MAC,,
26.6718,1918,6,MAC,,
28.0625,1918,7,MAC,,
26.9843,1918,8,MAC,,
26.9968,1918,9,MAC,,
24.9812,1918,10,MAC,,
20.65,1918,11,MAC,,
18.0875,1918,12,MAC,,
16.2312,1919,1,MAC,,
14.5,1919,2,MAC,,
20.0281,1919,3,MAC,,
23.35,1919,4,MAC,,
25.6156,1919,5,MAC,,
28.4093,1919,6,MAC,,
28.2156,1919,7,MAC,,
28.8312,1919,8,MAC,,
27.1343,1919,9,MAC,,
23.5687,1919,10,MAC,,
20.0843,1919,11,MAC,,
15.7843,1919,12,MAC,,
15.15,1920,1,MAC,,
14.8687,1920,2,MAC,,
17.6375,1920,3,MAC,,
21.6031,1920,4,MAC,,
25.4375,1920,5,MAC,,
27.4781,1920,6,MAC,,
28.5187,1920,7,MAC,,
28.0375,1920,8,MAC,,
27.7968,1920,9,MAC,,
24.6343,1920,10,MAC,,
21.5718,1920,11,MAC,,
17.6937,1920,12,MAC,,
14.6593,1921,1,MAC,,
15.6531,1921,2,MAC,,
18.2968,1921,3,MAC,,
22.9375,1921,4,MAC,,
25.8437,1921,5,MAC,,
27.4562,1921,6,MAC,,
28.0218,1921,7,MAC,,
28.5093,1921,8,MAC,,
27.0218,1921,9,MAC,,
24.5343,1921,10,MAC,,
20.9875,1921,11,MAC,,
17.8218,1921,12,MAC,,
15.7187,1922,1,MAC,,
16.7218,1922,2,MAC,,
18.4375,1922,3,MAC,,
22.5906,1922,4,MAC,,
26.7562,1922,5,MAC,,
27.9343,1922,6,MAC,,
28.5125,1922,7,MAC,,
28.5875,1922,8,MAC,,
27.3531,1922,9,MAC,,
24.4218,1922,10,MAC,,
20.1875,1922,11,MAC,,
16.0781,1922,12,MAC,,
15.7125,1923,1,MAC,,
15.1656,1923,2,MAC,,
19.2218,1923,3,MAC,,
22.7687,1923,4,MAC,,
26.2437,1923,5,MAC,,
27.2875,1923,6,MAC,,
28.1718,1923,7,MAC,,
27.9125,1923,8,MAC,,
27.775,1923,9,MAC,,
24.5937,1923,10,MAC,,
22.0937,1923,11,MAC,,
17.5343,1923,12,MAC,,
16.8406,1924,1,MAC,,
15.7875,1924,2,MAC,,
17.6281,1924,3,MAC,,
21.6562,1924,4,MAC,,
27.2656,1924,5,MAC,,
27.2374,1924,6,MAC,,
28.0218,1924,7,MAC,,
28.3093,1924,8,MAC,,
28.4093,1924,9,MAC,,
24.8937,1924,10,MAC,,
20.1812,1924,11,MAC,,
16.4031,1924,12,MAC,,
13.6812,1925,1,MAC,,
13.4781,1925,2,MAC,,
18.2781,1925,3,MAC,,
19.2156,1925,4,MAC,,
26.0625,1925,5,MAC,,
27.65,1925,6,MAC,,
28.5718,1925,7,MAC,,
28.775,1925,8,MAC,,
27.9093,1925,9,MAC,,
24.2187,1925,10,MAC,,
22.2781,1925,11,MAC,,
16.8093,1925,12,MAC,,
16.1875,1926,1,MAC,,
15.725,1926,2,MAC,,
18.2999,1926,3,MAC,,
21.4312,1926,4,MAC,,
25.4375,1926,5,MAC,,
25.7906,1926,6,MAC,,
28.2187,1926,7,MAC,,
28.4218,1926,8,MAC,,
28.0343,1926,9,MAC,,
23.7281,1926,10,MAC,,
20.6093,1926,11,MAC,,
16.8218,1926,12,MAC,,
15.4625,1927,1,MAC,,
14.8937,1927,2,MAC,,
16.1749,1927,3,MAC,,
20.4906,1927,4,MAC,,
25.1593,1927,5,MAC,,
27.9125,1927,6,MAC,,
28.1062,1927,7,MAC,,
28.5,1927,8,MAC,,
26.8249,1927,9,MAC,,
24.0812,1927,10,MAC,,
21.8218,1927,11,MAC,,
18.3687,1927,12,MAC,,
16.3968,1928,1,MAC,,
14.7218,1928,2,MAC,,
18.1281,1928,3,MAC,,
22.575,1928,4,MAC,,
26.1124,1928,5,MAC,,
26.9968,1928,6,MAC,,
29.1031,1928,7,MAC,,
28.6187,1928,8,MAC,,
28.075,1928,9,MAC,,
24.1093,1928,10,MAC,,
20.8062,1928,11,MAC,,
18.4468,1928,12,MAC,,
16.8156,1929,1,MAC,,
15.2093,1929,2,MAC,,
18.7875,1929,3,MAC,,
22.5218,1929,4,MAC,,
26.5281,1929,5,MAC,,
28.4531,1929,6,MAC,,
28.025,1929,7,MAC,,
27.975,1929,8,MAC,,
27.8218,1929,9,MAC,,
24.8593,1929,10,MAC,,
19.6937,1929,11,MAC,,
17.7406,1929,12,MAC,,
12.4625,1930,1,MAC,,
15.9593,1930,2,MAC,,
18.2218,1930,3,MAC,,
24.0937,1930,4,MAC,,
26.8843,1930,5,MAC,,
28.0125,1930,6,MAC,,
28.3125,1930,7,MAC,,
28.4656,1930,8,MAC,,
26.8437,1930,9,MAC,,
24.9625,1930,10,MAC,,
21.375,1930,11,MAC,,
17.4843,1930,12,MAC,,
16.4937,1931,1,MAC,,
15.8968,1931,2,MAC,,
18.4093,1931,3,MAC,,
22.6687,1931,4,MAC,,
25.85,1931,5,MAC,,
27.7781,1931,6,MAC,,
28.4781,1931,7,MAC,,
28.6937,1931,8,MAC,,
27.7843,1931,9,MAC,,
23.4593,1931,10,MAC,,
21.2875,1931,11,MAC,,
17.0718,1931,12,MAC,,
15.8375,1932,1,MAC,,
13.9156,1932,2,MAC,,
17.6406,1932,3,MAC,,
22.5906,1932,4,MAC,,
28.1156,1932,5,MAC,,
28.1312,1932,6,MAC,,
27.9031,1932,7,MAC,,
28.4343,1932,8,MAC,,
27.025,1932,9,MAC,,
24.4,1932,10,MAC,,
21.2156,1932,11,MAC,,
16.7593,1932,12,MAC,,
12.5093,1933,1,MAC,,
16.2093,1933,2,MAC,,
18.2875,1933,3,MAC,,
23.2593,1933,4,MAC,,
26.9093,1933,5,MAC,,
28.4375,1933,6,MAC,,
28.5031,1933,7,MAC,,
29.5,1933,8,MAC,,
28.2781,1933,9,MAC,,
24.8624,1933,10,MAC,,
20.4375,1933,11,MAC,,
17.8468,1933,12,MAC,,
12.9468,1934,1,MAC,,
16,1934,2,MAC,,
18.0125,1934,3,MAC,,
20.825,1934,4,MAC,,
25.9062,1934,5,MAC,,
27.4843,1934,6,MAC,,
27.9281,1934,7,MAC,,
27.6125,1934,8,MAC,,
28.325,1934,9,MAC,,
23.5562,1934,10,MAC,,
20.6875,1934,11,MAC,,
17.5437,1934,12,MAC,,
15.5781,1935,1,MAC,,
16.8687,1935,2,MAC,,
19.6843,1935,3,MAC,,
22.0375,1935,4,MAC,,
26.2343,1935,5,MAC,,
28.1281,1935,6,MAC,,
28.1625,1935,7,MAC,,
28.6937,1935,8,MAC,,
26.6218,1935,9,MAC,,
25.9,1935,10,MAC,,
21.9593,1935,11,MAC,,
15.2906,1935,12,MAC,,
14.4125,1936,1,MAC,,
15.6937,1936,2,MAC,,
14.8937,1936,3,MAC,,
22.4874,1936,4,MAC,,
25.85,1936,5,MAC,,
28.4312,1936,6,MAC,,
28.6812,1936,7,MAC,,
28.5375,1936,8,MAC,,
27.6062,1936,9,MAC,,
24.2999,1936,10,MAC,,
21.3687,1936,11,MAC,,
17.95,1936,12,MAC,,
16.2531,1937,1,MAC,,
16.3937,1937,2,MAC,,
18.7218,1937,3,MAC,,
23.1468,1937,4,MAC,,
26.775,1937,5,MAC,,
27.8718,1937,6,MAC,,
28.6843,1937,7,MAC,,
28.3375,1937,8,MAC,,
28.325,1937,9,MAC,,
25.5718,1937,10,MAC,,
21.4468,1937,11,MAC,,
18.0468,1937,12,MAC,,
15.7874,1938,1,MAC,,
15.0906,1938,2,MAC,,
17.7562,1938,3,MAC,,
23.2281,1938,4,MAC,,
26.6875,1938,5,MAC,,
29.2031,1938,6,MAC,,
28.3281,1938,7,MAC,,
28.2906,1938,8,MAC,,
28.0968,1938,9,MAC,,
25.7,1938,10,MAC,,
20.8187,1938,11,MAC,,
17.9843,1938,12,MAC,,
15.9687,1939,1,MAC,,
17.8687,1939,2,MAC,,
18.8906,1939,3,MAC,,
21.1437,1939,4,MAC,,
25.3781,1939,5,MAC,,
27.8687,1939,6,MAC,,
28.5937,1939,7,MAC,,
28.2781,1939,8,MAC,,
27.7343,1939,9,MAC,,
25.5343,1939,10,MAC,,
21.8812,1939,11,MAC,,
16.2374,1939,12,MAC,,
16.0531,1940,1,MAC,,
16.8781,1940,2,MAC,,
18.15,1940,3,MAC,,
20.7406,1940,4,MAC,,
25.2,1940,5,MAC,,
27.325,1940,6,MAC,,
28.4625,1940,7,MAC,,
27.7906,1940,8,MAC,,
28.7281,1940,9,MAC,,
25.7593,1940,10,MAC,,
21.6093,1940,11,MAC,,
18.7468,1940,12,MAC,,
18.25,1941,1,MAC,,
16.8687,1941,2,MAC,,
18.2999,1941,3,MAC,,
21.5937,1941,4,MAC,,
25.9125,1941,5,MAC,,
27.7312,1941,6,MAC,,
28.75,1941,7,MAC,,
28.6218,1941,8,MAC,,
26.9156,1941,9,MAC,,
24.8656,1941,10,MAC,,
20.7031,1941,11,MAC,,
16.6093,1941,12,MAC,,
14.8718,1942,1,MAC,,
14.1187,1942,2,MAC,,
19.5281,1942,3,MAC,,
21.5906,1942,4,MAC,,
24.7718,1942,5,MAC,,
27.7781,1942,6,MAC,,
27.7999,1942,7,MAC,,
27.7062,1942,8,MAC,,
26.9,1942,9,MAC,,
24.3343,1942,10,MAC,,
21.75,1942,11,MAC,,
16.6187,1942,12,MAC,,
16.2187,1943,1,MAC,,
15.5843,1943,2,MAC,,
18.6968,1943,3,MAC,,
21.6968,1943,4,MAC,,
25.9187,1943,5,MAC,,
26.8593,1943,6,MAC,,
27.7593,1943,7,MAC,,
27.3093,1943,8,MAC,,
27.2125,1943,9,MAC,,
24.6093,1943,10,MAC,,
21.3031,1943,11,MAC,,
17.1312,1943,12,MAC,,
17.4968,1944,1,MAC,,
15.9531,1944,2,MAC,,
18.3156,1944,3,MAC,,
22.0656,1944,4,MAC,,
25.1437,1944,5,MAC,,
26.2593,1944,6,MAC,,
27.1562,1944,7,MAC,,
26.9218,1944,8,MAC,,
27.7999,1944,9,MAC,,
25.1187,1944,10,MAC,,
22.0531,1944,11,MAC,,
12.8531,1944,12,MAC,,
13.5187,1945,1,MAC,,
10.325,1945,2,MAC,,
17.6843,1945,3,MAC,,
21.4843,1945,4,MAC,,
23.8562,1945,5,MAC,,
27.5906,1945,6,MAC,,
28.3375,1945,7,MAC,,
28.5625,1945,8,MAC,,
27.1562,1945,9,MAC,,
22.5312,1945,10,MAC,,
22.0437,1945,11,MAC,,
16.0781,1945,12,MAC,,
15.85,1946,1,MAC,,
17.5,1946,2,MAC,,
18.7999,1946,3,MAC,,
24.3968,1946,4,MAC,,
25.7781,1946,5,MAC,,
27.8156,1946,6,MAC,,
27.9937,1946,7,MAC,,
28.0281,1946,8,MAC,,
27.7843,1946,9,MAC,,
23.8218,1946,10,MAC,,
21.2593,1946,11,MAC,,
16.25,1946,12,MAC,,
16.2468,1947,1,MAC,,
13.6875,1947,2,MAC,,
17.7656,1947,3,MAC,,
20.9843,1947,4,MAC,,
25.7656,1947,5,MAC,,
27.1375,1947,6,MAC,,
27.9781,1947,7,MAC,,
27.9156,1947,8,MAC,,
27.1906,1947,9,MAC,,
23.3468,1947,10,MAC,,
20.9843,1947,11,MAC,,
16.3906,1947,12,MAC,,
14.8531,1948,1,MAC,,
16.7093,1948,2,MAC,,
20.1531,1948,3,MAC,,
22.8218,1948,4,MAC,,
26.3375,1948,5,MAC,,
27.2843,1948,6,MAC,,
27.8624,1948,7,MAC,,
28.3843,1948,8,MAC,,
27.2218,1948,9,MAC,,
24.4062,1948,10,MAC,,
18.625,1948,11,MAC,,
18.6156,1948,12,MAC,,
14.5093,1949,1,MAC,,
17.025,1949,2,MAC,,
19.3187,1949,3,MAC,,
22.2468,1949,4,MAC,,
26.8218,1949,5,MAC,,
28.1406,1949,6,MAC,,
28.6156,1949,7,MAC,,
28.2093,1949,8,MAC,,
27.9625,1949,9,MAC,,
24.8343,1949,10,MAC,,
20.8437,1949,11,MAC,,
17.7593,1949,12,MAC,,
18.1156,1950,1,MAC,,
15.4625,1950,2,MAC,,
19.6406,1950,3,MAC,,
21.3812,1950,4,MAC,,
25.4968,1950,5,MAC,,
26.6656,1950,6,MAC,,
28.8406,1950,7,MAC,,
28.2906,1950,8,MAC,,
28.4406,1950,9,MAC,,
25.6718,1950,10,MAC,,
20.8468,1950,11,MAC,,
14.9625,1950,12,MAC,,
14.5218,1951,1,MAC,,
16.2906,1951,2,MAC,,
16.1375,1951,3,MAC,,
21.1968,1951,4,MAC,,
25.6124,1951,5,MAC,,
26.575,1951,6,MAC,,
28.6031,1951,7,MAC,,
28.3906,1951,8,MAC,,
28.0281,1951,9,MAC,,
25.3125,1951,10,MAC,,
20.7906,1951,11,MAC,,
17.7031,1951,12,MAC,,
16.3843,1952,1,MAC,,
16.4406,1952,2,MAC,,
19.2468,1952,3,MAC,,
22.7968,1952,4,MAC,,
27.8062,1952,5,MAC,,
28.2625,1952,6,MAC,,
28.85,1952,7,MAC,,
28.2781,1952,8,MAC,,
27.2999,1952,9,MAC,,
24.9281,1952,10,MAC,,
22.0218,1952,11,MAC,,
14.8968,1952,12,MAC,,
15.6281,1953,1,MAC,,
16.4656,1953,2,MAC,,
18.8968,1953,3,MAC,,
19.6281,1953,4,MAC,,
24.9906,1953,5,MAC,,
28.0156,1953,6,MAC,,
29.1562,1953,7,MAC,,
29.2687,1953,8,MAC,,
26.8781,1953,9,MAC,,
25.9375,1953,10,MAC,,
21.4249,1953,11,MAC,,
17.2968,1953,12,MAC,,
17.3531,1954,1,MAC,,
16.1562,1954,2,MAC,,
16.4031,1954,3,MAC,,
22.1593,1954,4,MAC,,
27.1937,1954,5,MAC,,
28.2843,1954,6,MAC,,
29.025,1954,7,MAC,,
28.6531,1954,8,MAC,,
27.6781,1954,9,MAC,,
24.5406,1954,10,MAC,,
21.6093,1954,11,MAC,,
15.4437,1954,12,MAC,,
13.4968,1955,1,MAC,,
17.1156,1955,2,MAC,,
20.3843,1955,3,MAC,,
22.5843,1955,4,MAC,,
26.5093,1955,5,MAC,,
27.2593,1955,6,MAC,,
27.7875,1955,7,MAC,,
28.1812,1955,8,MAC,,
28.5281,1955,9,MAC,,
24.65,1955,10,MAC,,
19.6031,1955,11,MAC,,
17.6343,1955,12,MAC,,
13.8406,1956,1,MAC,,
15.8406,1956,2,MAC,,
18.3843,1956,3,MAC,,
24.15,1956,4,MAC,,
26.1968,1956,5,MAC,,
28.1156,1956,6,MAC,,
29.0562,1956,7,MAC,,
28.4187,1956,8,MAC,,
28.2593,1956,9,MAC,,
24.9249,1956,10,MAC,,
19.2468,1956,11,MAC,,
15.8375,1956,12,MAC,,
16.3125,1957,1,MAC,,
12.5781,1957,2,MAC,,
17.2187,1957,3,MAC,,
22.8718,1957,4,MAC,,
25.7312,1957,5,MAC,,
27.3656,1957,6,MAC,,
28.7781,1957,7,MAC,,
28.8531,1957,8,MAC,,
27.3781,1957,9,MAC,,
23.6,1957,10,MAC,,
21.7843,1957,11,MAC,,
18.0656,1957,12,MAC,,
14.85,1958,1,MAC,,
14.6812,1958,2,MAC,,
20.3125,1958,3,MAC,,
24.3624,1958,4,MAC,,
27.2093,1958,5,MAC,,
27.7406,1958,6,MAC,,
28.8125,1958,7,MAC,,
28.2062,1958,8,MAC,,
27.7812,1958,9,MAC,,
24.0718,1958,10,MAC,,
20.6656,1958,11,MAC,,
17.8406,1958,12,MAC,,
15.0062,1959,1,MAC,,
17.0062,1959,2,MAC,,
19.0437,1959,3,MAC,,
23.4218,1959,4,MAC,,
26.4499,1959,5,MAC,,
28.3187,1959,6,MAC,,
28.4156,1959,7,MAC,,
28.3937,1959,8,MAC,,
27.3312,1959,9,MAC,,
25.3187,1959,10,MAC,,
22.1375,1959,11,MAC,,
17.9468,1959,12,MAC,,
16.1812,1960,1,MAC,,
17.8937,1960,2,MAC,,
21.8156,1960,3,MAC,,
22.0406,1960,4,MAC,,
25.7437,1960,5,MAC,,
27.6343,1960,6,MAC,,
29.0812,1960,7,MAC,,
28.6062,1960,8,MAC,,
27.7437,1960,9,MAC,,
24.7156,1960,10,MAC,,
21.6875,1960,11,MAC,,
16.3624,1960,12,MAC,,
14.8031,1961,1,MAC,,
15.475,1961,2,MAC,,
18.8718,1961,3,MAC,,
22.6843,1961,4,MAC,,
26.1062,1961,5,MAC,,
28.8125,1961,6,MAC,,
28.5437,1961,7,MAC,,
28.4062,1961,8,MAC,,
27.2781,1961,9,MAC,,
25.7156,1961,10,MAC,,
22.125,1961,11,MAC,,
18.0281,1961,12,MAC,,
13.5406,1962,1,MAC,,
16.2718,1962,2,MAC,,
18.2593,1962,3,MAC,,
20.8875,1962,4,MAC,,
26.8718,1962,5,MAC,,
27.3468,1962,6,MAC,,
29.0499,1962,7,MAC,,
29.2312,1962,8,MAC,,
27.375,1962,9,MAC,,
24.775,1962,10,MAC,,
19.7468,1962,11,MAC,,
16.9937,1962,12,MAC,,
13.4062,1963,1,MAC,,
15.3562,1963,2,MAC,,
18.8343,1963,3,MAC,,
23.1875,1963,4,MAC,,
28.3093,1963,5,MAC,,
27.9781,1963,6,MAC,,
27.9,1963,7,MAC,,
28.6781,1963,8,MAC,,
28.4906,1963,9,MAC,,
24.4874,1963,10,MAC,,
22.0062,1963,11,MAC,,
17.3937,1963,12,MAC,,
15.2093,1964,1,MAC,,
13.6531,1964,2,MAC,,
18.0031,1964,3,MAC,,
24.5437,1964,4,MAC,,
25.9125,1964,5,MAC,,
27.3062,1964,6,MAC,,
29.1156,1964,7,MAC,,
28.0406,1964,8,MAC,,
27.2374,1964,9,MAC,,
25.3937,1964,10,MAC,,
20.2187,1964,11,MAC,,
16.3906,1964,12,MAC,,
15.9031,1965,1,MAC,,
17.6,1965,2,MAC,,
18.5812,1965,3,MAC,,
21.8406,1965,4,MAC,,
25.2374,1965,5,MAC,,
26.7,1965,6,MAC,,
28.3406,1965,7,MAC,,
28.6093,1965,8,MAC,,
26.875,1965,9,MAC,,
24.8906,1965,10,MAC,,
22.1218,1965,11,MAC,,
16.9031,1965,12,MAC,,
17.125,1966,1,MAC,,
17.5718,1966,2,MAC,,
20.4875,1966,3,MAC,,
23.8187,1966,4,MAC,,
25.5906,1966,5,MAC,,
26.9656,1966,6,MAC,,
28.2156,1966,7,MAC,,
28.9406,1966,8,MAC,,
27.5593,1966,9,MAC,,
25.2968,1966,10,MAC,,
22,1966,11,MAC,,
17.7031,1966,12,MAC,,
13.625,1967,1,MAC,,
13.9437,1967,2,MAC,,
18.8437,1967,3,MAC,,
22.4468,1967,4,MAC,,
27.9625,1967,5,MAC,,
28.2031,1967,6,MAC,,
29.6,1967,7,MAC,,
28.3312,1967,8,MAC,,
26.9406,1967,9,MAC,,
24.1,1967,10,MAC,,
21.6687,1967,11,MAC,,
14.2125,1967,12,MAC,,
15.8093,1968,1,MAC,,
10.925,1968,2,MAC,,
17.6906,1968,3,MAC,,
21.5343,1968,4,MAC,,
26.2187,1968,5,MAC,,
27.075,1968,6,MAC,,
29.0406,1968,7,MAC,,
28.4187,1968,8,MAC,,
27.6124,1968,9,MAC,,
24.225,1968,10,MAC,,
21.6062,1968,11,MAC,,
20.65,1968,12,MAC,,
15.6906,1969,1,MAC,,
13.3468,1969,2,MAC,,
16.8781,1969,3,MAC,,
21.4874,1969,4,MAC,,
26.7531,1969,5,MAC,,
26.85,1969,6,MAC,,
28.8031,1969,7,MAC,,
28.6687,1969,8,MAC,,
28.6281,1969,9,MAC,,
24.5593,1969,10,MAC,,
19.4843,1969,11,MAC,,
15.9406,1969,12,MAC,,
13.8375,1970,1,MAC,,
17.3156,1970,2,MAC,,
15.5625,1970,3,MAC,,
21.3343,1970,4,MAC,,
25.8281,1970,5,MAC,,
28.0406,1970,6,MAC,,
29.0375,1970,7,MAC,,
28.1781,1970,8,MAC,,
27.175,1970,9,MAC,,
24.0687,1970,10,MAC,,
20.4468,1970,11,MAC,,
17.2093,1970,12,MAC,,
13.2531,1971,1,MAC,,
15.4406,1971,2,MAC,,
18.3624,1971,3,MAC,,
23.3437,1971,4,MAC,,
25.8562,1971,5,MAC,,
28.0906,1971,6,MAC,,
28.625,1971,7,MAC,,
27.9562,1971,8,MAC,,
27.5781,1971,9,MAC,,
23.4718,1971,10,MAC,,
19.8093,1971,11,MAC,,
16.4093,1971,12,MAC,,
14.9781,1972,1,MAC,,
14.2406,1972,2,MAC,,
19.3906,1972,3,MAC,,
21.6999,1972,4,MAC,,
25.2031,1972,5,MAC,,
27.525,1972,6,MAC,,
28.7093,1972,7,MAC,,
27.4281,1972,8,MAC,,
27.3718,1972,9,MAC,,
24.95,1972,10,MAC,,
21.3875,1972,11,MAC,,
16.6656,1972,12,MAC,,
14.9781,1973,1,MAC,,
18.9468,1973,2,MAC,,
20.8937,1973,3,MAC,,
24.0406,1973,4,MAC,,
26.8312,1973,5,MAC,,
27.3375,1973,6,MAC,,
27.8593,1973,7,MAC,,
27.5156,1973,8,MAC,,
27.05,1973,9,MAC,,
24.1124,1973,10,MAC,,
19.9906,1973,11,MAC,,
15.5875,1973,12,MAC,,
15.1812,1974,1,MAC,,
