tas,"	Year", Month, Country, ISO3, ISO2
4.55158,1910,3,SRB,,
9.53307,1910,4,SRB,,
14.2441,1910,5,SRB,,
18.4073,1910,6,SRB,,
19.1584,1910,7,SRB,,
19.7933,1910,8,SRB,,
14.9055,1910,9,SRB,,
10.6327,1910,10,SRB,,
4.76235,1910,11,SRB,,
4.05013,1910,12,SRB,,
-1.384,1911,1,SRB,,
-2.5817,1911,2,SRB,,
4.16513,1911,3,SRB,,
8.76229,1911,4,SRB,,
14.3649,1911,5,SRB,,
17.8586,1911,6,SRB,,
21.0263,1911,7,SRB,,
20.9075,1911,8,SRB,,
16.6178,1911,9,SRB,,
11.6264,1911,10,SRB,,
7.77733,1911,11,SRB,,
2.35905,1911,12,SRB,,
-3.6196,1912,1,SRB,,
3.31764,1912,2,SRB,,
7.35302,1912,3,SRB,,
7.00148,1912,4,SRB,,
13.6257,1912,5,SRB,,
18.8285,1912,6,SRB,,
20.0038,1912,7,SRB,,
18.3728,1912,8,SRB,,
11.8391,1912,9,SRB,,
8.67857,1912,10,SRB,,
2.8213,1912,11,SRB,,
1.94406,1912,12,SRB,,
-2.2774,1913,1,SRB,,
-1.5129,1913,2,SRB,,
7.00448,1913,3,SRB,,
9.97588,1913,4,SRB,,
13.2124,1913,5,SRB,,
17.5366,1913,6,SRB,,
17.1878,1913,7,SRB,,
17.6769,1913,8,SRB,,
16.2126,1913,9,SRB,,
11.3767,1913,10,SRB,,
6.16817,1913,11,SRB,,
1.06998,1913,12,SRB,,
-6.3345,1914,1,SRB,,
-2.7167,1914,2,SRB,,
5.78243,1914,3,SRB,,
10.5947,1914,4,SRB,,
13.897,1914,5,SRB,,
16.8553,1914,6,SRB,,
20.0503,1914,7,SRB,,
20.7226,1914,8,SRB,,
15.193,1914,9,SRB,,
10.0957,1914,10,SRB,,
3.93009,1914,11,SRB,,
3.62,1914,12,SRB,,
1.92854,1915,1,SRB,,
1.76619,1915,2,SRB,,
4.0615,1915,3,SRB,,
9.71426,1915,4,SRB,,
15.7034,1915,5,SRB,,
20.1746,1915,6,SRB,,
20.384,1915,7,SRB,,
18.789,1915,8,SRB,,
14.0804,1915,9,SRB,,
10.763,1915,10,SRB,,
3.67028,1915,11,SRB,,
4.97365,1915,12,SRB,,
0.96846,1916,1,SRB,,
-0.1206,1916,2,SRB,,
7.95522,1916,3,SRB,,
9.52765,1916,4,SRB,,
14.5156,1916,5,SRB,,
19.0479,1916,6,SRB,,
20.3729,1916,7,SRB,,
19.0997,1916,8,SRB,,
14.5962,1916,9,SRB,,
10.5215,1916,10,SRB,,
6.70962,1916,11,SRB,,
4.46993,1916,12,SRB,,
-0.2467,1917,1,SRB,,
-5.5622,1917,2,SRB,,
3.33839,1917,3,SRB,,
9.14175,1917,4,SRB,,
14.4679,1917,5,SRB,,
19.2408,1917,6,SRB,,
20.4588,1917,7,SRB,,
22.2972,1917,8,SRB,,
17.9485,1917,9,SRB,,
12.0754,1917,10,SRB,,
5.43389,1917,11,SRB,,
-1.3481,1917,12,SRB,,
-0.5441,1918,1,SRB,,
-5.0998,1918,2,SRB,,
3.2073,1918,3,SRB,,
9.42051,1918,4,SRB,,
14.533,1918,5,SRB,,
18.5569,1918,6,SRB,,
20.2067,1918,7,SRB,,
21.6748,1918,8,SRB,,
18.1342,1918,9,SRB,,
12.0986,1918,10,SRB,,
4.89028,1918,11,SRB,,
-0.3865,1918,12,SRB,,
1.46147,1919,1,SRB,,
0.64725,1919,2,SRB,,
5.61082,1919,3,SRB,,
9.63874,1919,4,SRB,,
11.5936,1919,5,SRB,,
17.3572,1919,6,SRB,,
18.8585,1919,7,SRB,,
19.5071,1919,8,SRB,,
17.4096,1919,9,SRB,,
10.35,1919,10,SRB,,
4.55957,1919,11,SRB,,
0.88543,1919,12,SRB,,
1.41048,1920,1,SRB,,
-0.2052,1920,2,SRB,,
5.80821,1920,3,SRB,,
13.0861,1920,4,SRB,,
16.1668,1920,5,SRB,,
17.4565,1920,6,SRB,,
20.9032,1920,7,SRB,,
19.8007,1920,8,SRB,,
16.5494,1920,9,SRB,,
7.4844,1920,10,SRB,,
0.36164,1920,11,SRB,,
1.48879,1920,12,SRB,,
2.62741,1921,1,SRB,,
-0.355,1921,2,SRB,,
5.97595,1921,3,SRB,,
9.57356,1921,4,SRB,,
16.3617,1921,5,SRB,,
16.6359,1921,6,SRB,,
21.3181,1921,7,SRB,,
21.7456,1921,8,SRB,,
15.3496,1921,9,SRB,,
10.4123,1921,10,SRB,,
2.17213,1921,11,SRB,,
-0.669,1921,12,SRB,,
-3.0116,1922,1,SRB,,
-3.5073,1922,2,SRB,,
7.60099,1922,3,SRB,,
9.87179,1922,4,SRB,,
14.8168,1922,5,SRB,,
18.8962,1922,6,SRB,,
21.1747,1922,7,SRB,,
21.3046,1922,8,SRB,,
15.9109,1922,9,SRB,,
9.27722,1922,10,SRB,,
2.07723,1922,11,SRB,,
0.29279,1922,12,SRB,,
-0.626,1923,1,SRB,,
0.30276,1923,2,SRB,,
5.3931,1923,3,SRB,,
9.74664,1923,4,SRB,,
17.0113,1923,5,SRB,,
16.5003,1923,6,SRB,,
21.1777,1923,7,SRB,,
21.164,1923,8,SRB,,
17.9111,1923,9,SRB,,
14.0352,1923,10,SRB,,
9.45183,1923,11,SRB,,
1.52635,1923,12,SRB,,
-5.2334,1924,1,SRB,,
-1.601,1924,2,SRB,,
3.41719,1924,3,SRB,,
10.0105,1924,4,SRB,,
16.7837,1924,5,SRB,,
18.776,1924,6,SRB,,
19.7342,1924,7,SRB,,
18.5095,1924,8,SRB,,
18.1406,1924,9,SRB,,
10.6912,1924,10,SRB,,
2.43511,1924,11,SRB,,
-0.4796,1924,12,SRB,,
-1.3523,1925,1,SRB,,
4.8176,1925,2,SRB,,
3.94598,1925,3,SRB,,
10.7752,1925,4,SRB,,
15.2292,1925,5,SRB,,
16.2239,1925,6,SRB,,
20.0329,1925,7,SRB,,
19.3717,1925,8,SRB,,
15.2698,1925,9,SRB,,
10.6472,1925,10,SRB,,
6.55027,1925,11,SRB,,
-1.2492,1925,12,SRB,,
-0.6924,1926,1,SRB,,
3.48048,1926,2,SRB,,
3.70068,1926,3,SRB,,
11.7415,1926,4,SRB,,
14.0109,1926,5,SRB,,
17.6015,1926,6,SRB,,
18.6315,1926,7,SRB,,
17.7044,1926,8,SRB,,
16.8652,1926,9,SRB,,
12.5142,1926,10,SRB,,
11.0338,1926,11,SRB,,
0.99656,1926,12,SRB,,
0.53721,1927,1,SRB,,
-1.5671,1927,2,SRB,,
7.53661,1927,3,SRB,,
10.8034,1927,4,SRB,,
14.9521,1927,5,SRB,,
20.5571,1927,6,SRB,,
22.2241,1927,7,SRB,,
21.6806,1927,8,SRB,,
18.3118,1927,9,SRB,,
10.7939,1927,10,SRB,,
6.86577,1927,11,SRB,,
-2.0377,1927,12,SRB,,
-1.395,1928,1,SRB,,
-0.8707,1928,2,SRB,,
2.36953,1928,3,SRB,,
11.2025,1928,4,SRB,,
12.3406,1928,5,SRB,,
18.5147,1928,6,SRB,,
23.7082,1928,7,SRB,,
22.3122,1928,8,SRB,,
17.9003,1928,9,SRB,,
10.8294,1928,10,SRB,,
7.5191,1928,11,SRB,,
-0.3334,1928,12,SRB,,
-5.2236,1929,1,SRB,,
-5.0184,1929,2,SRB,,
0.72189,1929,3,SRB,,
6.87936,1929,4,SRB,,
15.9609,1929,5,SRB,,
18.2682,1929,6,SRB,,
20.3925,1929,7,SRB,,
21.6496,1929,8,SRB,,
15.4343,1929,9,SRB,,
12.2271,1929,10,SRB,,
7.29524,1929,11,SRB,,
2.2381,1929,12,SRB,,
-0.3384,1930,1,SRB,,
0.25494,1930,2,SRB,,
6.95603,1930,3,SRB,,
11.2693,1930,4,SRB,,
14.1129,1930,5,SRB,,
19.7116,1930,6,SRB,,
21.2623,1930,7,SRB,,
20.2588,1930,8,SRB,,
18.2906,1930,9,SRB,,
11.2853,1930,10,SRB,,
7.72569,1930,11,SRB,,
1.08966,1930,12,SRB,,
-0.0622,1931,1,SRB,,
1.83172,1931,2,SRB,,
3.41398,1931,3,SRB,,
8.57423,1931,4,SRB,,
16.8316,1931,5,SRB,,
20.4479,1931,6,SRB,,
22.4133,1931,7,SRB,,
21.1153,1931,8,SRB,,
13.613,1931,9,SRB,,
10.3094,1931,10,SRB,,
4.82899,1931,11,SRB,,
-1.0452,1931,12,SRB,,
-4.1783,1932,1,SRB,,
-4.9252,1932,2,SRB,,
1.26404,1932,3,SRB,,
9.52192,1932,4,SRB,,
15.4398,1932,5,SRB,,
17.3902,1932,6,SRB,,
22.0294,1932,7,SRB,,
21.3108,1932,8,SRB,,
19.4042,1932,9,SRB,,
13.804,1932,10,SRB,,
4.53151,1932,11,SRB,,
1.73505,1932,12,SRB,,
-2.9273,1933,1,SRB,,
0.48924,1933,2,SRB,,
4.26713,1933,3,SRB,,
7.71636,1933,4,SRB,,
13.2773,1933,5,SRB,,
15.5836,1933,6,SRB,,
19.8435,1933,7,SRB,,
19.8525,1933,8,SRB,,
14.8029,1933,9,SRB,,
11.4706,1933,10,SRB,,
6.54581,1933,11,SRB,,
-2.2564,1933,12,SRB,,
-2.3768,1934,1,SRB,,
-1.076,1934,2,SRB,,
7.58942,1934,3,SRB,,
13.3879,1934,4,SRB,,
17.1366,1934,5,SRB,,
18.462,1934,6,SRB,,
20.423,1934,7,SRB,,
20.4659,1934,8,SRB,,
17.0969,1934,9,SRB,,
11.0442,1934,10,SRB,,
7.58953,1934,11,SRB,,
3.77072,1934,12,SRB,,
-3.4863,1935,1,SRB,,
-0.8969,1935,2,SRB,,
3.56666,1935,3,SRB,,
10.0298,1935,4,SRB,,
14.3127,1935,5,SRB,,
20.4585,1935,6,SRB,,
20.2491,1935,7,SRB,,
20.2947,1935,8,SRB,,
16.5924,1935,9,SRB,,
13.854,1935,10,SRB,,
4.92235,1935,11,SRB,,
2.20923,1935,12,SRB,,
3.29518,1936,1,SRB,,
1.61621,1936,2,SRB,,
7.58732,1936,3,SRB,,
11.0686,1936,4,SRB,,
15.7338,1936,5,SRB,,
17.7646,1936,6,SRB,,
22.6838,1936,7,SRB,,
19.5354,1936,8,SRB,,
15.6072,1936,9,SRB,,
8.8755,1936,10,SRB,,
5.13753,1936,11,SRB,,
0.27654,1936,12,SRB,,
-2.4934,1937,1,SRB,,
1.58639,1937,2,SRB,,
7.60013,1937,3,SRB,,
9.4935,1937,4,SRB,,
16.6411,1937,5,SRB,,
20.428,1937,6,SRB,,
20.9203,1937,7,SRB,,
19.8399,1937,8,SRB,,
17.5685,1937,9,SRB,,
11.1027,1937,10,SRB,,
5.84609,1937,11,SRB,,
1.77474,1937,12,SRB,,
-2.4449,1938,1,SRB,,
-0.3201,1938,2,SRB,,
5.50228,1938,3,SRB,,
7.85059,1938,4,SRB,,
14.0926,1938,5,SRB,,
20.6398,1938,6,SRB,,
22.2197,1938,7,SRB,,
20.6782,1938,8,SRB,,
15.8527,1938,9,SRB,,
12.0934,1938,10,SRB,,
6.35534,1938,11,SRB,,
0.8121,1938,12,SRB,,
1.30258,1939,1,SRB,,
2.03948,1939,2,SRB,,
2.21768,1939,3,SRB,,
11.6923,1939,4,SRB,,
14.0423,1939,5,SRB,,
18.0003,1939,6,SRB,,
21.4808,1939,7,SRB,,
20.2282,1939,8,SRB,,
15.9509,1939,9,SRB,,
11.1015,1939,10,SRB,,
5.18561,1939,11,SRB,,
0.20128,1939,12,SRB,,
-6.9956,1940,1,SRB,,
-2.1358,1940,2,SRB,,
2.87434,1940,3,SRB,,
9.69875,1940,4,SRB,,
13.5371,1940,5,SRB,,
17.404,1940,6,SRB,,
20.4549,1940,7,SRB,,
18.0545,1940,8,SRB,,
16.6744,1940,9,SRB,,
11.8313,1940,10,SRB,,
7.20004,1940,11,SRB,,
-2.7457,1940,12,SRB,,
-1.5475,1941,1,SRB,,
2.70552,1941,2,SRB,,
5.39935,1941,3,SRB,,
10.1418,1941,4,SRB,,
12.9518,1941,5,SRB,,
17.7651,1941,6,SRB,,
19.465,1941,7,SRB,,
19.6438,1941,8,SRB,,
12.8014,1941,9,SRB,,
8.97106,1941,10,SRB,,
1.83518,1941,11,SRB,,
0.1435,1941,12,SRB,,
-8.7852,1942,1,SRB,,
-3.6188,1942,2,SRB,,
1.78549,1942,3,SRB,,
8.78982,1942,4,SRB,,
15.8817,1942,5,SRB,,
19.3621,1942,6,SRB,,
21.6085,1942,7,SRB,,
21.5684,1942,8,SRB,,
20.6973,1942,9,SRB,,
13.2743,1942,10,SRB,,
4.75634,1942,11,SRB,,
2.70628,1942,12,SRB,,
-3.7964,1943,1,SRB,,
2.43009,1943,2,SRB,,
4.60294,1943,3,SRB,,
11.072,1943,4,SRB,,
13.4938,1943,5,SRB,,
17.2554,1943,6,SRB,,
21.1407,1943,7,SRB,,
23.0549,1943,8,SRB,,
19.2533,1943,9,SRB,,
12.9221,1943,10,SRB,,
5.67096,1943,11,SRB,,
2.22824,1943,12,SRB,,
-0.0669,1944,1,SRB,,
-1.5131,1944,2,SRB,,
1.58656,1944,3,SRB,,
10.3789,1944,4,SRB,,
13.9319,1944,5,SRB,,
18.9486,1944,6,SRB,,
20.1606,1944,7,SRB,,
21.6681,1944,8,SRB,,
16.7048,1944,9,SRB,,
12.3547,1944,10,SRB,,
5.68909,1944,11,SRB,,
-0.0672,1944,12,SRB,,
-3.7548,1945,1,SRB,,
0.57347,1945,2,SRB,,
5.1928,1945,3,SRB,,
10.3472,1945,4,SRB,,
18.0131,1945,5,SRB,,
19.757,1945,6,SRB,,
21.9179,1945,7,SRB,,
21.3444,1945,8,SRB,,
16.7041,1945,9,SRB,,
10.2235,1945,10,SRB,,
4.63132,1945,11,SRB,,
1.18313,1945,12,SRB,,
-3.9513,1946,1,SRB,,
0.7308,1946,2,SRB,,
5.12954,1946,3,SRB,,
12.0576,1946,4,SRB,,
17.1445,1946,5,SRB,,
20.73,1946,6,SRB,,
23.4372,1946,7,SRB,,
23.8185,1946,8,SRB,,
19.8926,1946,9,SRB,,
7.79873,1946,10,SRB,,
6.21827,1946,11,SRB,,
-1.2701,1946,12,SRB,,
-7.5611,1947,1,SRB,,
-0.9181,1947,2,SRB,,
8.14678,1947,3,SRB,,
12.7956,1947,4,SRB,,
16.3858,1947,5,SRB,,
19.9879,1947,6,SRB,,
21.7954,1947,7,SRB,,
20.7139,1947,8,SRB,,
19.3722,1947,9,SRB,,
9.37998,1947,10,SRB,,
6.70157,1947,11,SRB,,
2.10174,1947,12,SRB,,
4.32138,1948,1,SRB,,
-0.2913,1948,2,SRB,,
4.56732,1948,3,SRB,,
11.2047,1948,4,SRB,,
16.2275,1948,5,SRB,,
17.0569,1948,6,SRB,,
19.3267,1948,7,SRB,,
21.4391,1948,8,SRB,,
17.4238,1948,9,SRB,,
12.0528,1948,10,SRB,,
3.80162,1948,11,SRB,,
-3.2722,1948,12,SRB,,
0.19659,1949,1,SRB,,
0.15416,1949,2,SRB,,
0.83877,1949,3,SRB,,
11.1446,1949,4,SRB,,
15.9616,1949,5,SRB,,
16.259,1949,6,SRB,,
19.3759,1949,7,SRB,,
18.7767,1949,8,SRB,,
16.7653,1949,9,SRB,,
11.2508,1949,10,SRB,,
7.79724,1949,11,SRB,,
2.62004,1949,12,SRB,,
-4.0836,1950,1,SRB,,
1.28011,1950,2,SRB,,
5.57594,1950,3,SRB,,
12.4261,1950,4,SRB,,
16.791,1950,5,SRB,,
20.403,1950,6,SRB,,
23.6313,1950,7,SRB,,
22.4259,1950,8,SRB,,
18.1279,1950,9,SRB,,
9.85847,1950,10,SRB,,
5.91094,1950,11,SRB,,
4.32505,1950,12,SRB,,
1.49077,1951,1,SRB,,
3.31873,1951,2,SRB,,
6.09013,1951,3,SRB,,
10.5606,1951,4,SRB,,
15.5799,1951,5,SRB,,
19.3195,1951,6,SRB,,
20.6498,1951,7,SRB,,
21.7871,1951,8,SRB,,
18.3548,1951,9,SRB,,
9.29286,1951,10,SRB,,
7.87222,1951,11,SRB,,
1.7045,1951,12,SRB,,
0.31395,1952,1,SRB,,
-0.017,1952,2,SRB,,
3.15482,1952,3,SRB,,
13.1707,1952,4,SRB,,
14.0275,1952,5,SRB,,
19.1856,1952,6,SRB,,
22.6304,1952,7,SRB,,
24.0516,1952,8,SRB,,
17.7705,1952,9,SRB,,
10.8335,1952,10,SRB,,
5.48009,1952,11,SRB,,
2.88405,1952,12,SRB,,
-0.0956,1953,1,SRB,,
-0.1777,1953,2,SRB,,
3.3022,1953,3,SRB,,
11.053,1953,4,SRB,,
13.9075,1953,5,SRB,,
19.277,1953,6,SRB,,
21.8803,1953,7,SRB,,
19.6579,1953,8,SRB,,
17.4706,1953,9,SRB,,
11.4855,1953,10,SRB,,
2.794,1953,11,SRB,,
-0.8977,1953,12,SRB,,
-6.1633,1954,1,SRB,,
-6.3456,1954,2,SRB,,
5.36136,1954,3,SRB,,
8.18533,1954,4,SRB,,
14.1067,1954,5,SRB,,
20.3442,1954,6,SRB,,
20.405,1954,7,SRB,,
20.5394,1954,8,SRB,,
18.2079,1954,9,SRB,,
10.1784,1954,10,SRB,,
4.85804,1954,11,SRB,,
3.25619,1954,12,SRB,,
0.97563,1955,1,SRB,,
3.39061,1955,2,SRB,,
3.21489,1955,3,SRB,,
6.83087,1955,4,SRB,,
15.0428,1955,5,SRB,,
18.4659,1955,6,SRB,,
19.7918,1955,7,SRB,,
18.4519,1955,8,SRB,,
16.0875,1955,9,SRB,,
11.4697,1955,10,SRB,,
4.90018,1955,11,SRB,,
3.46323,1955,12,SRB,,
0.62506,1956,1,SRB,,
-7.4369,1956,2,SRB,,
0.1445,1956,3,SRB,,
10.5516,1956,4,SRB,,
14.4954,1956,5,SRB,,
17.4959,1956,6,SRB,,
20.8921,1956,7,SRB,,
21.6865,1956,8,SRB,,
17.3778,1956,9,SRB,,
10.3823,1956,10,SRB,,
2.7935,1956,11,SRB,,
-0.009,1956,12,SRB,,
-2.4722,1957,1,SRB,,
4.22232,1957,2,SRB,,
6.08429,1957,3,SRB,,
10.6063,1957,4,SRB,,
12.6882,1957,5,SRB,,
20.5007,1957,6,SRB,,
21.1555,1957,7,SRB,,
20.1629,1957,8,SRB,,
16.0611,1957,9,SRB,,
10.5752,1957,10,SRB,,
6.36882,1957,11,SRB,,
0.27169,1957,12,SRB,,
-1.3322,1958,1,SRB,,
4.16981,1958,2,SRB,,
0.84154,1958,3,SRB,,
7.90248,1958,4,SRB,,
18.1479,1958,5,SRB,,
18.3413,1958,6,SRB,,
21.7234,1958,7,SRB,,
21.5363,1958,8,SRB,,
16.1503,1958,9,SRB,,
10.7689,1958,10,SRB,,
6.22665,1958,11,SRB,,
4.08938,1958,12,SRB,,
-0.9363,1959,1,SRB,,
-2.1413,1959,2,SRB,,
6.89593,1959,3,SRB,,
10.4141,1959,4,SRB,,
14.5344,1959,5,SRB,,
17.4073,1959,6,SRB,,
20.6616,1959,7,SRB,,
19.163,1959,8,SRB,,
14.2624,1959,9,SRB,,
8.86881,1959,10,SRB,,
5.2681,1959,11,SRB,,
4.68494,1959,12,SRB,,
-1.4561,1960,1,SRB,,
0.82041,1960,2,SRB,,
4.91697,1960,3,SRB,,
9.8415,1960,4,SRB,,
14.0657,1960,5,SRB,,
18.6222,1960,6,SRB,,
18.846,1960,7,SRB,,
20.6781,1960,8,SRB,,
15.1281,1960,9,SRB,,
13.1913,1960,10,SRB,,
7.99375,1960,11,SRB,,
4.92671,1960,12,SRB,,
-1.2045,1961,1,SRB,,
1.01853,1961,2,SRB,,
6.24873,1961,3,SRB,,
12.9227,1961,4,SRB,,
13.417,1961,5,SRB,,
18.9762,1961,6,SRB,,
19.6384,1961,7,SRB,,
20.3563,1961,8,SRB,,
17.4914,1961,9,SRB,,
12.681,1961,10,SRB,,
7.07708,1961,11,SRB,,
0.41671,1961,12,SRB,,
0.11341,1962,1,SRB,,
-1.469,1962,2,SRB,,
1.58193,1962,3,SRB,,
10.8724,1962,4,SRB,,
15.7237,1962,5,SRB,,
17.2664,1962,6,SRB,,
19.8789,1962,7,SRB,,
22.2966,1962,8,SRB,,
16.5235,1962,9,SRB,,
11.3533,1962,10,SRB,,
6.86252,1962,11,SRB,,
-2.0949,1962,12,SRB,,
-6.4186,1963,1,SRB,,
-2.5922,1963,2,SRB,,
2.76812,1963,3,SRB,,
10.6783,1963,4,SRB,,
15.454,1963,5,SRB,,
19.6186,1963,6,SRB,,
21.8371,1963,7,SRB,,
21.9156,1963,8,SRB,,
17.6408,1963,9,SRB,,
10.6432,1963,10,SRB,,
9.12933,1963,11,SRB,,
-1.5577,1963,12,SRB,,
-6.4974,1964,1,SRB,,
-0.9466,1964,2,SRB,,
3.26699,1964,3,SRB,,
10.6931,1964,4,SRB,,
13.8334,1964,5,SRB,,
20.5394,1964,6,SRB,,
19.8623,1964,7,SRB,,
19.0274,1964,8,SRB,,
15.5316,1964,9,SRB,,
11.7929,1964,10,SRB,,
6.64104,1964,11,SRB,,
1.72342,1964,12,SRB,,
-0.037,1965,1,SRB,,
-4.3963,1965,2,SRB,,
5.07121,1965,3,SRB,,
8.24313,1965,4,SRB,,
13.8558,1965,5,SRB,,
18.5041,1965,6,SRB,,
21.0658,1965,7,SRB,,
18.4102,1965,8,SRB,,
17.4027,1965,9,SRB,,
9.90877,1965,10,SRB,,
5.03813,1965,11,SRB,,
3.06726,1965,12,SRB,,
-3.8487,1966,1,SRB,,
5.9445,1966,2,SRB,,
4.15318,1966,3,SRB,,
11.6354,1966,4,SRB,,
14.7775,1966,5,SRB,,
18.1498,1966,6,SRB,,
20.1871,1966,7,SRB,,
20.6168,1966,8,SRB,,
16.8908,1966,9,SRB,,
15.0136,1966,10,SRB,,
5.70754,1966,11,SRB,,
1.47334,1966,12,SRB,,
-3.7841,1967,1,SRB,,
0.39193,1967,2,SRB,,
5.96238,1967,3,SRB,,
9.46282,1967,4,SRB,,
15.1892,1967,5,SRB,,
17.3952,1967,6,SRB,,
21.0348,1967,7,SRB,,
21.0138,1967,8,SRB,,
17.6604,1967,9,SRB,,
13.0056,1967,10,SRB,,
5.75647,1967,11,SRB,,
-0.2764,1967,12,SRB,,
-2.9787,1968,1,SRB,,
2.52832,1968,2,SRB,,
4.95461,1968,3,SRB,,
12.9568,1968,4,SRB,,
17.3156,1968,5,SRB,,
19.0477,1968,6,SRB,,
20.1178,1968,7,SRB,,
18.2203,1968,8,SRB,,
15.9159,1968,9,SRB,,
10.579,1968,10,SRB,,
7.1334,1968,11,SRB,,
-0.1571,1968,12,SRB,,
-3.8177,1969,1,SRB,,
0.08109,1969,2,SRB,,
2.94426,1969,3,SRB,,
9.32349,1969,4,SRB,,
17.6514,1969,5,SRB,,
17.2301,1969,6,SRB,,
19.1326,1969,7,SRB,,
19.5294,1969,8,SRB,,
16.9485,1969,9,SRB,,
10.4642,1969,10,SRB,,
7.86157,1969,11,SRB,,
-1.0668,1969,12,SRB,,
-0.2582,1970,1,SRB,,
0.54448,1970,2,SRB,,
4.43159,1970,3,SRB,,
10.4957,1970,4,SRB,,
12.7129,1970,5,SRB,,
18.6113,1970,6,SRB,,
19.6907,1970,7,SRB,,
20.0053,1970,8,SRB,,
15.7585,1970,9,SRB,,
9.54309,1970,10,SRB,,
6.53383,1970,11,SRB,,
1.30933,1970,12,SRB,,
0.47234,1971,1,SRB,,
1.31278,1971,2,SRB,,
2.05109,1971,3,SRB,,
10.6689,1971,4,SRB,,
16.8045,1971,5,SRB,,
18.4322,1971,6,SRB,,
19.9102,1971,7,SRB,,
21.5072,1971,8,SRB,,
13.8645,1971,9,SRB,,
8.8117,1971,10,SRB,,
5.1268,1971,11,SRB,,
1.91125,1971,12,SRB,,
-0.6588,1972,1,SRB,,
2.22382,1972,2,SRB,,
6.95928,1972,3,SRB,,
11.6866,1972,4,SRB,,
15.4048,1972,5,SRB,,
20.0468,1972,6,SRB,,
20.2699,1972,7,SRB,,
19.0111,1972,8,SRB,,
13.6064,1972,9,SRB,,
7.83198,1972,10,SRB,,
5.46121,1972,11,SRB,,
0.6504,1972,12,SRB,,
-0.9862,1973,1,SRB,,
1.46277,1973,2,SRB,,
3.2655,1973,3,SRB,,
