tas,"	Year", Month, Country, ISO3, ISO2
4.33743,1910,2,NLD,,
5.64704,1910,3,NLD,,
7.90342,1910,4,NLD,,
12.6187,1910,5,NLD,,
16.3689,1910,6,NLD,,
15.5894,1910,7,NLD,,
16.5585,1910,8,NLD,,
13.6159,1910,9,NLD,,
10.6461,1910,10,NLD,,
3.89378,1910,11,NLD,,
5.68147,1910,12,NLD,,
1.59536,1911,1,NLD,,
3.78605,1911,2,NLD,,
5.4794,1911,3,NLD,,
7.47725,1911,4,NLD,,
13.91,1911,5,NLD,,
14.9101,1911,6,NLD,,
18.9344,1911,7,NLD,,
20.0638,1911,8,NLD,,
15.2232,1911,9,NLD,,
10.0585,1911,10,NLD,,
6.22933,1911,11,NLD,,
5.63405,1911,12,NLD,,
1.54917,1912,1,NLD,,
4.37333,1912,2,NLD,,
7.71767,1912,3,NLD,,
8.40083,1912,4,NLD,,
12.1104,1912,5,NLD,,
15.2768,1912,6,NLD,,
18.6736,1912,7,NLD,,
14.5725,1912,8,NLD,,
10.8183,1912,9,NLD,,
8.27508,1912,10,NLD,,
5.41303,1912,11,NLD,,
6.11029,1912,12,NLD,,
2.63593,1913,1,NLD,,
3.84209,1913,2,NLD,,
7.30895,1913,3,NLD,,
8.6717,1913,4,NLD,,
12.8894,1913,5,NLD,,
14.5974,1913,6,NLD,,
14.7542,1913,7,NLD,,
15.6229,1913,8,NLD,,
14.0426,1913,9,NLD,,
11.1316,1913,10,NLD,,
8.58605,1913,11,NLD,,
4.64975,1913,12,NLD,,
0.0967,1914,1,NLD,,
5.99327,1914,2,NLD,,
6.26478,1914,3,NLD,,
10.3908,1914,4,NLD,,
11.4918,1914,5,NLD,,
14.3366,1914,6,NLD,,
17.944,1914,7,NLD,,
17.8423,1914,8,NLD,,
13.8529,1914,9,NLD,,
9.94956,1914,10,NLD,,
5.38784,1914,11,NLD,,
5.60954,1914,12,NLD,,
3.06011,1915,1,NLD,,
3.30554,1915,2,NLD,,
4.17428,1915,3,NLD,,
7.51646,1915,4,NLD,,
12.5996,1915,5,NLD,,
16.1592,1915,6,NLD,,
16.0781,1915,7,NLD,,
16,1915,8,NLD,,
13.4717,1915,9,NLD,,
7.91767,1915,10,NLD,,
3.18449,1915,11,NLD,,
5.5409,1915,12,NLD,,
6.02223,1916,1,NLD,,
3.02833,1916,2,NLD,,
4.68154,1916,3,NLD,,
8.76666,1916,4,NLD,,
13.1813,1916,5,NLD,,
12.5331,1916,6,NLD,,
15.5969,1916,7,NLD,,
16.6345,1916,8,NLD,,
13.3716,1916,9,NLD,,
10.2303,1916,10,NLD,,
6.19806,1916,11,NLD,,
3.34452,1916,12,NLD,,
-0.301,1917,1,NLD,,
-1.254,1917,2,NLD,,
2.00652,1917,3,NLD,,
4.74472,1917,4,NLD,,
14.7597,1917,5,NLD,,
18.0428,1917,6,NLD,,
17.1582,1917,7,NLD,,
16.8394,1917,8,NLD,,
15.0557,1917,9,NLD,,
8.32669,1917,10,NLD,,
7.29069,1917,11,NLD,,
0.68015,1917,12,NLD,,
3.049,1918,1,NLD,,
4.15244,1918,2,NLD,,
5.34837,1918,3,NLD,,
8.40703,1918,4,NLD,,
14.2079,1918,5,NLD,,
13.4279,1918,6,NLD,,
16.5511,1918,7,NLD,,
16.5815,1918,8,NLD,,
13.4024,1918,9,NLD,,
9.6161,1918,10,NLD,,
4.94367,1918,11,NLD,,
6.30807,1918,12,NLD,,
2.34502,1919,1,NLD,,
1.05556,1919,2,NLD,,
4.3965,1919,3,NLD,,
6.48098,1919,4,NLD,,
13.3016,1919,5,NLD,,
14.7194,1919,6,NLD,,
14.1663,1919,7,NLD,,
16.4239,1919,8,NLD,,
14.8364,1919,9,NLD,,
7.37434,1919,10,NLD,,
2.14411,1919,11,NLD,,
3.73193,1919,12,NLD,,
4.34308,1920,1,NLD,,
5.73777,1920,2,NLD,,
7.92048,1920,3,NLD,,
9.4786,1920,4,NLD,,
13.4669,1920,5,NLD,,
15.5311,1920,6,NLD,,
16.7956,1920,7,NLD,,
14.915,1920,8,NLD,,
13.5985,1920,9,NLD,,
8.69551,1920,10,NLD,,
3.5727,1920,11,NLD,,
2.62804,1920,12,NLD,,
6.21264,1921,1,NLD,,
3.70128,1921,2,NLD,,
7.35515,1921,3,NLD,,
8.86953,1921,4,NLD,,
13.7061,1921,5,NLD,,
14.6219,1921,6,NLD,,
18.4756,1921,7,NLD,,
17.4313,1921,8,NLD,,
14.5641,1921,9,NLD,,
13.1978,1921,10,NLD,,
1.61021,1921,11,NLD,,
3.51497,1921,12,NLD,,
0.35428,1922,1,NLD,,
1.56062,1922,2,NLD,,
4.69846,1922,3,NLD,,
6.26695,1922,4,NLD,,
13.6584,1922,5,NLD,,
15.0905,1922,6,NLD,,
15.4999,1922,7,NLD,,
15.4232,1922,8,NLD,,
12.4761,1922,9,NLD,,
6.73475,1922,10,NLD,,
4.8752,1922,11,NLD,,
5.16573,1922,12,NLD,,
4.17086,1923,1,NLD,,
3.21016,1923,2,NLD,,
6.71768,1923,3,NLD,,
7.66197,1923,4,NLD,,
10.7676,1923,5,NLD,,
11.6491,1923,6,NLD,,
18.8818,1923,7,NLD,,
16.176,1923,8,NLD,,
13.508,1923,9,NLD,,
11.1053,1923,10,NLD,,
3.82272,1923,11,NLD,,
1.04617,1923,12,NLD,,
0.40086,1924,1,NLD,,
0.46258,1924,2,NLD,,
3.65723,1924,3,NLD,,
6.69936,1924,4,NLD,,
13.5134,1924,5,NLD,,
14.947,1924,6,NLD,,
16.8152,1924,7,NLD,,
14.88,1924,8,NLD,,
14.2289,1924,9,NLD,,
10.6436,1924,10,NLD,,
5.30391,1924,11,NLD,,
4.427,1924,12,NLD,,
4.37255,1925,1,NLD,,
5.23369,1925,2,NLD,,
3.70922,1925,3,NLD,,
8.47112,1925,4,NLD,,
13.9977,1925,5,NLD,,
14.9303,1925,6,NLD,,
18.4722,1925,7,NLD,,
16.7632,1925,8,NLD,,
11.9763,1925,9,NLD,,
10.0427,1925,10,NLD,,
3.46143,1925,11,NLD,,
1.95933,1925,12,NLD,,
2.3141,1926,1,NLD,,
6.25352,1926,2,NLD,,
6.10239,1926,3,NLD,,
9.99756,1926,4,NLD,,
10.8051,1926,5,NLD,,
14.0431,1926,6,NLD,,
17.5707,1926,7,NLD,,
16.8624,1926,8,NLD,,
15.511,1926,9,NLD,,
8.61072,1926,10,NLD,,
7.04568,1926,11,NLD,,
3.14757,1926,12,NLD,,
4.10471,1927,1,NLD,,
3.33089,1927,2,NLD,,
7.29435,1927,3,NLD,,
7.86787,1927,4,NLD,,
11.2687,1927,5,NLD,,
13.4383,1927,6,NLD,,
17.2685,1927,7,NLD,,
17.1434,1927,8,NLD,,
14.2129,1927,9,NLD,,
10.4889,1927,10,NLD,,
4.25146,1927,11,NLD,,
-0.5925,1927,12,NLD,,
3.64986,1928,1,NLD,,
4.85755,1928,2,NLD,,
4.89098,1928,3,NLD,,
8.36605,1928,4,NLD,,
10.8904,1928,5,NLD,,
13.8903,1928,6,NLD,,
17.5951,1928,7,NLD,,
16.5877,1928,8,NLD,,
13.2966,1928,9,NLD,,
10.06,1928,10,NLD,,
7.89096,1928,11,NLD,,
2.71318,1928,12,NLD,,
-1.2862,1929,1,NLD,,
-4.5714,1929,2,NLD,,
4.20299,1929,3,NLD,,
5.41015,1929,4,NLD,,
12.7965,1929,5,NLD,,
13.834,1929,6,NLD,,
17.2833,1929,7,NLD,,
16.9678,1929,8,NLD,,
16.4588,1929,9,NLD,,
10.5409,1929,10,NLD,,
6.48096,1929,11,NLD,,
5.73621,1929,12,NLD,,
5.11816,1930,1,NLD,,
2.00971,1930,2,NLD,,
5.30621,1930,3,NLD,,
9.00542,1930,4,NLD,,
11.7684,1930,5,NLD,,
17.6292,1930,6,NLD,,
16.4787,1930,7,NLD,,
16.985,1930,8,NLD,,
14.1318,1930,9,NLD,,
10.5117,1930,10,NLD,,
7.45413,1930,11,NLD,,
2.94434,1930,12,NLD,,
2.8468,1931,1,NLD,,
1.55285,1931,2,NLD,,
3.04039,1931,3,NLD,,
7.12988,1931,4,NLD,,
13.6581,1931,5,NLD,,
15.3783,1931,6,NLD,,
16.7613,1931,7,NLD,,
15.9035,1931,8,NLD,,
11.7442,1931,9,NLD,,
9.2017,1931,10,NLD,,
6.95506,1931,11,NLD,,
3.51582,1931,12,NLD,,
4.44157,1932,1,NLD,,
1.56051,1932,2,NLD,,
3.59174,1932,3,NLD,,
7.21436,1932,4,NLD,,
12.2134,1932,5,NLD,,
14.8779,1932,6,NLD,,
17.6765,1932,7,NLD,,
19.1663,1932,8,NLD,,
15.0377,1932,9,NLD,,
9.50391,1932,10,NLD,,
5.76442,1932,11,NLD,,
4.04044,1932,12,NLD,,
0.4746,1933,1,NLD,,
2.83485,1933,2,NLD,,
7.03576,1933,3,NLD,,
8.44515,1933,4,NLD,,
12.1723,1933,5,NLD,,
15.3494,1933,6,NLD,,
18.2245,1933,7,NLD,,
17.9956,1933,8,NLD,,
15.126,1933,9,NLD,,
10.3641,1933,10,NLD,,
4.35451,1933,11,NLD,,
-1.3249,1933,12,NLD,,
2.48569,1934,1,NLD,,
3.2253,1934,2,NLD,,
5.12136,1934,3,NLD,,
10.0934,1934,4,NLD,,
12.3513,1934,5,NLD,,
15.5261,1934,6,NLD,,
17.9186,1934,7,NLD,,
16.8192,1934,8,NLD,,
16.2591,1934,9,NLD,,
11.3425,1934,10,NLD,,
5.92106,1934,11,NLD,,
7.21501,1934,12,NLD,,
2.83065,1935,1,NLD,,
4.33707,1935,2,NLD,,
5.20046,1935,3,NLD,,
7.90154,1935,4,NLD,,
10.954,1935,5,NLD,,
16.3174,1935,6,NLD,,
17.775,1935,7,NLD,,
17.5148,1935,8,NLD,,
14.4062,1935,9,NLD,,
9.83908,1935,10,NLD,,
7.20308,1935,11,NLD,,
3.01333,1935,12,NLD,,
4.85394,1936,1,NLD,,
2.27335,1936,2,NLD,,
6.64862,1936,3,NLD,,
6.16813,1936,4,NLD,,
12.6801,1936,5,NLD,,
16.054,1936,6,NLD,,
16.5823,1936,7,NLD,,
17.1737,1936,8,NLD,,
14.364,1936,9,NLD,,
8.74401,1936,10,NLD,,
5.56735,1936,11,NLD,,
3.93501,1936,12,NLD,,
2.91432,1937,1,NLD,,
4.70248,1937,2,NLD,,
3.85018,1937,3,NLD,,
8.63966,1937,4,NLD,,
14.005,1937,5,NLD,,
15.5174,1937,6,NLD,,
16.9803,1937,7,NLD,,
17.6903,1937,8,NLD,,
13.8579,1937,9,NLD,,
11.1935,1937,10,NLD,,
5.00122,1937,11,NLD,,
2.13168,1937,12,NLD,,
4.1457,1938,1,NLD,,
3.40313,1938,2,NLD,,
8.14092,1938,3,NLD,,
6.71669,1938,4,NLD,,
11.1645,1938,5,NLD,,
15.3869,1938,6,NLD,,
16.3606,1938,7,NLD,,
18.0809,1938,8,NLD,,
15.2671,1938,9,NLD,,
9.91527,1938,10,NLD,,
8.91596,1938,11,NLD,,
1.19445,1938,12,NLD,,
4.29199,1939,1,NLD,,
3.81237,1939,2,NLD,,
4.75595,1939,3,NLD,,
9.03875,1939,4,NLD,,
11.7763,1939,5,NLD,,
15.9477,1939,6,NLD,,
16.9716,1939,7,NLD,,
17.9038,1939,8,NLD,,
14.9996,1939,9,NLD,,
7.96149,1939,10,NLD,,
7.55891,1939,11,NLD,,
1.66066,1939,12,NLD,,
-4.684,1940,1,NLD,,
-0.889,1940,2,NLD,,
5.07918,1940,3,NLD,,
8.41908,1940,4,NLD,,
12.9175,1940,5,NLD,,
16.332,1940,6,NLD,,
16.0933,1940,7,NLD,,
15.4345,1940,8,NLD,,
13.2377,1940,9,NLD,,
8.95232,1940,10,NLD,,
7.04139,1940,11,NLD,,
1.32853,1940,12,NLD,,
-2.3559,1941,1,NLD,,
1.50824,1941,2,NLD,,
4.97255,1941,3,NLD,,
6.6015,1941,4,NLD,,
9.76306,1941,5,NLD,,
16.234,1941,6,NLD,,
18.8791,1941,7,NLD,,
15.463,1941,8,NLD,,
14.216,1941,9,NLD,,
9.89896,1941,10,NLD,,
4.47131,1941,11,NLD,,
4.78373,1941,12,NLD,,
-4.3558,1942,1,NLD,,
-3.5822,1942,2,NLD,,
3.24342,1942,3,NLD,,
8.81607,1942,4,NLD,,
11.9829,1942,5,NLD,,
14.3997,1942,6,NLD,,
16.1191,1942,7,NLD,,
18.1385,1942,8,NLD,,
14.9297,1942,9,NLD,,
12.0303,1942,10,NLD,,
5.87311,1942,11,NLD,,
4.8008,1942,12,NLD,,
2.96782,1943,1,NLD,,
4.79221,1943,2,NLD,,
6.87543,1943,3,NLD,,
10.2583,1943,4,NLD,,
13.36,1943,5,NLD,,
14.6134,1943,6,NLD,,
17.3617,1943,7,NLD,,
17.3267,1943,8,NLD,,
14.05,1943,9,NLD,,
11.0731,1943,10,NLD,,
5.10103,1943,11,NLD,,
2.33465,1943,12,NLD,,
5.14119,1944,1,NLD,,
1.80947,1944,2,NLD,,
3.76965,1944,3,NLD,,
9.33268,1944,4,NLD,,
11.6811,1944,5,NLD,,
13.9236,1944,6,NLD,,
17.0699,1944,7,NLD,,
19.4055,1944,8,NLD,,
13.3567,1944,9,NLD,,
9.66688,1944,10,NLD,,
6.2721,1944,11,NLD,,
3.06489,1944,12,NLD,,
-1.584,1945,1,NLD,,
5.96454,1945,2,NLD,,
7.7409,1945,3,NLD,,
9.89928,1945,4,NLD,,
13.8141,1945,5,NLD,,
16.0587,1945,6,NLD,,
18.1505,1945,7,NLD,,
16.757,1945,8,NLD,,
14.9098,1945,9,NLD,,
11.7936,1945,10,NLD,,
5.40925,1945,11,NLD,,
4.00567,1945,12,NLD,,
0.44119,1946,1,NLD,,
4.74415,1946,2,NLD,,
4.51034,1946,3,NLD,,
10.1166,1946,4,NLD,,
12.8146,1946,5,NLD,,
14.1422,1946,6,NLD,,
17.8097,1946,7,NLD,,
16.3247,1946,8,NLD,,
14.7865,1946,9,NLD,,
9.50434,1946,10,NLD,,
6.6082,1946,11,NLD,,
0.53229,1946,12,NLD,,
-1.198,1947,1,NLD,,
-4.0069,1947,2,NLD,,
3.54526,1947,3,NLD,,
9.15733,1947,4,NLD,,
15.0226,1947,5,NLD,,
17.341,1947,6,NLD,,
19.0533,1947,7,NLD,,
20.1849,1947,8,NLD,,
17.2586,1947,9,NLD,,
10.0811,1947,10,NLD,,
7.13473,1947,11,NLD,,
4.30545,1947,12,NLD,,
5.0336,1948,1,NLD,,
3.00006,1948,2,NLD,,
7.37568,1948,3,NLD,,
10.0659,1948,4,NLD,,
13.2047,1948,5,NLD,,
15.244,1948,6,NLD,,
16.7978,1948,7,NLD,,
16.8221,1948,8,NLD,,
14.6645,1948,9,NLD,,
10.1832,1948,10,NLD,,
6.02899,1948,11,NLD,,
4.28966,1948,12,NLD,,
4.03548,1949,1,NLD,,
4.4706,1949,2,NLD,,
4.32768,1949,3,NLD,,
10.5914,1949,4,NLD,,
11.6663,1949,5,NLD,,
14.3448,1949,6,NLD,,
17.7439,1949,7,NLD,,
17.5662,1949,8,NLD,,
17.6853,1949,9,NLD,,
12.1253,1949,10,NLD,,
5.70394,1949,11,NLD,,
5.13968,1949,12,NLD,,
1.48801,1950,1,NLD,,
5.45431,1950,2,NLD,,
6.86343,1950,3,NLD,,
7.75898,1950,4,NLD,,
13.0044,1950,5,NLD,,
17.1704,1950,6,NLD,,
17.752,1950,7,NLD,,
17.863,1950,8,NLD,,
13.6113,1950,9,NLD,,
9.58586,1950,10,NLD,,
6.00621,1950,11,NLD,,
0.01532,1950,12,NLD,,
3.71017,1951,1,NLD,,
3.74962,1951,2,NLD,,
3.98044,1951,3,NLD,,
7.09231,1951,4,NLD,,
11.7019,1951,5,NLD,,
14.7289,1951,6,NLD,,
16.6177,1951,7,NLD,,
16.6414,1951,8,NLD,,
15.1183,1951,9,NLD,,
8.64634,1951,10,NLD,,
8.30182,1951,11,NLD,,
4.91567,1951,12,NLD,,
2.40913,1952,1,NLD,,
2.25805,1952,2,NLD,,
5.07491,1952,3,NLD,,
10.4067,1952,4,NLD,,
13.1652,1952,5,NLD,,
14.9387,1952,6,NLD,,
17.4467,1952,7,NLD,,
17.3167,1952,8,NLD,,
11.3621,1952,9,NLD,,
8.27999,1952,10,NLD,,
3.19346,1952,11,NLD,,
1.85269,1952,12,NLD,,
1.2594,1953,1,NLD,,
1.9426,1953,2,NLD,,
5.28033,1953,3,NLD,,
8.65798,1953,4,NLD,,
13.0574,1953,5,NLD,,
15.4529,1953,6,NLD,,
16.7686,1953,7,NLD,,
16.7319,1953,8,NLD,,
13.9956,1953,9,NLD,,
11.5154,1953,10,NLD,,
7.19285,1953,11,NLD,,
5.62893,1953,12,NLD,,
-0.0943,1954,1,NLD,,
-0.6075,1954,2,NLD,,
5.87458,1954,3,NLD,,
6.5774,1954,4,NLD,,
12.6961,1954,5,NLD,,
14.875,1954,6,NLD,,
14.3759,1954,7,NLD,,
15.8666,1954,8,NLD,,
13.5868,1954,9,NLD,,
11.5443,1954,10,NLD,,
6.68337,1954,11,NLD,,
5.60538,1954,12,NLD,,
0.53252,1955,1,NLD,,
0.16117,1955,2,NLD,,
2.03678,1955,3,NLD,,
7.93954,1955,4,NLD,,
10.1264,1955,5,NLD,,
14.1828,1955,6,NLD,,
17.5379,1955,7,NLD,,
17.9452,1955,8,NLD,,
14.5924,1955,9,NLD,,
9.41012,1955,10,NLD,,
6.47707,1955,11,NLD,,
4.92977,1955,12,NLD,,
2.23017,1956,1,NLD,,
-4.3149,1956,2,NLD,,
5.11699,1956,3,NLD,,
5.62045,1956,4,NLD,,
12.3001,1956,5,NLD,,
12.7508,1956,6,NLD,,
16.437,1956,7,NLD,,
14.2803,1956,8,NLD,,
14.6347,1956,9,NLD,,
9.71581,1956,10,NLD,,
4.9604,1956,11,NLD,,
5.30915,1956,12,NLD,,
3.33668,1957,1,NLD,,
5.27291,1957,2,NLD,,
8.24663,1957,3,NLD,,
8.25658,1957,4,NLD,,
10.3323,1957,5,NLD,,
16.1085,1957,6,NLD,,
17.5488,1957,7,NLD,,
15.8546,1957,8,NLD,,
12.744,1957,9,NLD,,
10.6354,1957,10,NLD,,
6.05824,1957,11,NLD,,
3.08389,1957,12,NLD,,
2.16833,1958,1,NLD,,
3.73664,1958,2,NLD,,
2.24824,1958,3,NLD,,
6.03253,1958,4,NLD,,
12.3388,1958,5,NLD,,
14.3811,1958,6,NLD,,
16.6716,1958,7,NLD,,
17.217,1958,8,NLD,,
15.6983,1958,9,NLD,,
10.8294,1958,10,NLD,,
5.39526,1958,11,NLD,,
4.96469,1958,12,NLD,,
1.86616,1959,1,NLD,,
1.32941,1959,2,NLD,,
7.19854,1959,3,NLD,,
9.72387,1959,4,NLD,,
13.0105,1959,5,NLD,,
15.8634,1959,6,NLD,,
18.796,1959,7,NLD,,
18.0672,1959,8,NLD,,
15.4189,1959,9,NLD,,
11.1298,1959,10,NLD,,
5.36178,1959,11,NLD,,
4.48621,1959,12,NLD,,
2.59022,1960,1,NLD,,
3.05289,1960,2,NLD,,
5.74415,1960,3,NLD,,
8.50929,1960,4,NLD,,
12.92,1960,5,NLD,,
15.8796,1960,6,NLD,,
15.3758,1960,7,NLD,,
16.0512,1960,8,NLD,,
13.5759,1960,9,NLD,,
10.5281,1960,10,NLD,,
7.5253,1960,11,NLD,,
3.29778,1960,12,NLD,,
1.84269,1961,1,NLD,,
6.09049,1961,2,NLD,,
7.40505,1961,3,NLD,,
10.4023,1961,4,NLD,,
10.9816,1961,5,NLD,,
15.3813,1961,6,NLD,,
15.4962,1961,7,NLD,,
16.1152,1961,8,NLD,,
16.7032,1961,9,NLD,,
11.5815,1961,10,NLD,,
5.09295,1961,11,NLD,,
1.95825,1961,12,NLD,,
3.54945,1962,1,NLD,,
2.707,1962,2,NLD,,
2.11852,1962,3,NLD,,
7.77827,1962,4,NLD,,
9.83948,1962,5,NLD,,
13.7707,1962,6,NLD,,
14.8069,1962,7,NLD,,
15.4736,1962,8,NLD,,
13.0458,1962,9,NLD,,
10.6885,1962,10,NLD,,
4.34396,1962,11,NLD,,
-0.0865,1962,12,NLD,,
-5.1253,1963,1,NLD,,
-3.6028,1963,2,NLD,,
4.3138,1963,3,NLD,,
8.54046,1963,4,NLD,,
11.1254,1963,5,NLD,,
15.3469,1963,6,NLD,,
16.6518,1963,7,NLD,,
15.683,1963,8,NLD,,
13.8631,1963,9,NLD,,
9.5366,1963,10,NLD,,
8.46379,1963,11,NLD,,
-0.5627,1963,12,NLD,,
0.45556,1964,1,NLD,,
3.31709,1964,2,NLD,,
2.54065,1964,3,NLD,,
8.51178,1964,4,NLD,,
14.027,1964,5,NLD,,
15.5445,1964,6,NLD,,
17.1659,1964,7,NLD,,
16.5041,1964,8,NLD,,
14.5787,1964,9,NLD,,
8.03055,1964,10,NLD,,
6.28626,1964,11,NLD,,
2.7404,1964,12,NLD,,
2.77256,1965,1,NLD,,
1.69816,1965,2,NLD,,
4.43775,1965,3,NLD,,
7.40257,1965,4,NLD,,
11.745,1965,5,NLD,,
14.8679,1965,6,NLD,,
14.8957,1965,7,NLD,,
15.5579,1965,8,NLD,,
13.1356,1965,9,NLD,,
10.0805,1965,10,NLD,,
2.89119,1965,11,NLD,,
4.59149,1965,12,NLD,,
0.09917,1966,1,NLD,,
4.27271,1966,2,NLD,,
5.21905,1966,3,NLD,,
8.1151,1966,4,NLD,,
13.0087,1966,5,NLD,,
16.6211,1966,6,NLD,,
15.5824,1966,7,NLD,,
15.894,1966,8,NLD,,
14.0205,1966,9,NLD,,
11.3722,1966,10,NLD,,
4.36496,1966,11,NLD,,
4.42739,1966,12,NLD,,
3.19726,1967,1,NLD,,
4.91076,1967,2,NLD,,
6.85032,1967,3,NLD,,
7.13944,1967,4,NLD,,
12.545,1967,5,NLD,,
14.4025,1967,6,NLD,,
18.2426,1967,7,NLD,,
16.8507,1967,8,NLD,,
14.3577,1967,9,NLD,,
11.8011,1967,10,NLD,,
5.32676,1967,11,NLD,,
3.38357,1967,12,NLD,,
1.79332,1968,1,NLD,,
1.71336,1968,2,NLD,,
6.06805,1968,3,NLD,,
9.18895,1968,4,NLD,,
10.845,1968,5,NLD,,
15.2996,1968,6,NLD,,
16.2452,1968,7,NLD,,
17.0215,1968,8,NLD,,
14.4436,1968,9,NLD,,
11.7544,1968,10,NLD,,
5.23036,1968,11,NLD,,
0.31466,1968,12,NLD,,
4.07574,1969,1,NLD,,
0.09134,1969,2,NLD,,
2.45786,1969,3,NLD,,
7.50672,1969,4,NLD,,
12.5588,1969,5,NLD,,
14.8369,1969,6,NLD,,
18.1358,1969,7,NLD,,
17.5504,1969,8,NLD,,
14.8091,1969,9,NLD,,
12.4222,1969,10,NLD,,
6.55398,1969,11,NLD,,
-1.02,1969,12,NLD,,
0.56639,1970,1,NLD,,
1.15022,1970,2,NLD,,
3.12478,1970,3,NLD,,
5.75941,1970,4,NLD,,
12.5752,1970,5,NLD,,
17.0896,1970,6,NLD,,
15.8116,1970,7,NLD,,
17.0624,1970,8,NLD,,
14.3746,1970,9,NLD,,
10.5597,1970,10,NLD,,
7.65514,1970,11,NLD,,
2.91723,1970,12,NLD,,
2.25003,1971,1,NLD,,
3.8085,1971,2,NLD,,
3.05847,1971,3,NLD,,
7.96765,1971,4,NLD,,
13.7024,1971,5,NLD,,
13.806,1971,6,NLD,,
17.6908,1971,7,NLD,,
17.4169,1971,8,NLD,,
13.6616,1971,9,NLD,,
10.6325,1971,10,NLD,,
5.61388,1971,11,NLD,,
5.73949,1971,12,NLD,,
0.43369,1972,1,NLD,,
3.65434,1972,2,NLD,,
6.59397,1972,3,NLD,,
7.57563,1972,4,NLD,,
11.6895,1972,5,NLD,,
13.5669,1972,6,NLD,,
17.2762,1972,7,NLD,,
15.8605,1972,8,NLD,,
11.9354,1972,9,NLD,,
8.91577,1972,10,NLD,,
6.06834,1972,11,NLD,,
3.96866,1972,12,NLD,,
2.89812,1973,1,NLD,,
3.03387,1973,2,NLD,,
5.73029,1973,3,NLD,,
6.10511,1973,4,NLD,,
12.0857,1973,5,NLD,,
15.8777,1973,6,NLD,,
17.1164,1973,7,NLD,,
17.8282,1973,8,NLD,,
14.7671,1973,9,NLD,,
8.90976,1973,10,NLD,,
