tas,"	Year", Month, Country, ISO3, ISO2
25.3833,1915,7,GUY,,
25.9878,1915,8,GUY,,
26.3585,1915,9,GUY,,
26.8276,1915,10,GUY,,
26.3417,1915,11,GUY,,
25.7262,1915,12,GUY,,
25.2205,1916,1,GUY,,
25.3074,1916,2,GUY,,
25.7149,1916,3,GUY,,
25.9718,1916,4,GUY,,
25.7787,1916,5,GUY,,
25.2404,1916,6,GUY,,
25.3354,1916,7,GUY,,
25.7835,1916,8,GUY,,
26.4199,1916,9,GUY,,
26.5144,1916,10,GUY,,
26.3821,1916,11,GUY,,
25.5206,1916,12,GUY,,
24.9269,1917,1,GUY,,
25.0531,1917,2,GUY,,
25.1073,1917,3,GUY,,
25.4565,1917,4,GUY,,
25.7137,1917,5,GUY,,
25.6349,1917,6,GUY,,
25.4378,1917,7,GUY,,
25.3906,1917,8,GUY,,
26.1277,1917,9,GUY,,
26.4832,1917,10,GUY,,
26.5046,1917,11,GUY,,
25.5023,1917,12,GUY,,
24.8576,1918,1,GUY,,
25.0801,1918,2,GUY,,
25.5675,1918,3,GUY,,
25.6013,1918,4,GUY,,
25.8749,1918,5,GUY,,
25.6538,1918,6,GUY,,
25.1625,1918,7,GUY,,
25.858,1918,8,GUY,,
26.6909,1918,9,GUY,,
26.6403,1918,10,GUY,,
26.418,1918,11,GUY,,
25.4416,1918,12,GUY,,
25.2479,1919,1,GUY,,
25.4872,1919,2,GUY,,
25.8047,1919,3,GUY,,
25.7358,1919,4,GUY,,
25.7266,1919,5,GUY,,
25.5949,1919,6,GUY,,
25.3387,1919,7,GUY,,
25.6186,1919,8,GUY,,
26.1558,1919,9,GUY,,
26.4882,1919,10,GUY,,
26.5059,1919,11,GUY,,
25.5867,1919,12,GUY,,
25.1806,1920,1,GUY,,
25.2856,1920,2,GUY,,
25.6955,1920,3,GUY,,
25.8437,1920,4,GUY,,
25.6771,1920,5,GUY,,
25.3073,1920,6,GUY,,
25.1834,1920,7,GUY,,
25.6184,1920,8,GUY,,
26.3259,1920,9,GUY,,
26.8332,1920,10,GUY,,
26.3883,1920,11,GUY,,
25.4737,1920,12,GUY,,
25.2469,1921,1,GUY,,
25.3011,1921,2,GUY,,
25.5801,1921,3,GUY,,
25.3002,1921,4,GUY,,
25.8801,1921,5,GUY,,
24.9659,1921,6,GUY,,
24.4824,1921,7,GUY,,
25.6089,1921,8,GUY,,
26.2224,1921,9,GUY,,
26.2512,1921,10,GUY,,
26.1354,1921,11,GUY,,
25.5952,1921,12,GUY,,
24.9721,1922,1,GUY,,
24.9082,1922,2,GUY,,
25.1117,1922,3,GUY,,
25.4298,1922,4,GUY,,
25.0672,1922,5,GUY,,
24.9176,1922,6,GUY,,
24.9039,1922,7,GUY,,
25.367,1922,8,GUY,,
26.0281,1922,9,GUY,,
26.4832,1922,10,GUY,,
26.0838,1922,11,GUY,,
24.836,1922,12,GUY,,
24.3434,1923,1,GUY,,
24.4864,1923,2,GUY,,
24.4946,1923,3,GUY,,
25.1854,1923,4,GUY,,
25.4383,1923,5,GUY,,
24.8911,1923,6,GUY,,
24.8969,1923,7,GUY,,
25.634,1923,8,GUY,,
26.1981,1923,9,GUY,,
26.5914,1923,10,GUY,,
26.3721,1923,11,GUY,,
25.1745,1923,12,GUY,,
25.0105,1924,1,GUY,,
25.216,1924,2,GUY,,
25.668,1924,3,GUY,,
25.9855,1924,4,GUY,,
25.7611,1924,5,GUY,,
24.899,1924,6,GUY,,
24.8943,1924,7,GUY,,
25.215,1924,8,GUY,,
25.5813,1924,9,GUY,,
25.7917,1924,10,GUY,,
25.9782,1924,11,GUY,,
24.9582,1924,12,GUY,,
24.1897,1925,1,GUY,,
24.6129,1925,2,GUY,,
25.0307,1925,3,GUY,,
25.5275,1925,4,GUY,,
25.6567,1925,5,GUY,,
25.33,1925,6,GUY,,
25.2627,1925,7,GUY,,
25.3852,1925,8,GUY,,
25.8779,1925,9,GUY,,
26.8126,1925,10,GUY,,
26.2711,1925,11,GUY,,
25.7901,1925,12,GUY,,
25.0639,1926,1,GUY,,
25.4099,1926,2,GUY,,
25.7598,1926,3,GUY,,
25.7956,1926,4,GUY,,
25.8569,1926,5,GUY,,
26.0319,1926,6,GUY,,
25.0551,1926,7,GUY,,
25.6831,1926,8,GUY,,
25.9207,1926,9,GUY,,
26.0896,1926,10,GUY,,
26.1924,1926,11,GUY,,
24.9339,1926,12,GUY,,
24.4636,1927,1,GUY,,
24.297,1927,2,GUY,,
25.0248,1927,3,GUY,,
24.9401,1927,4,GUY,,
24.9467,1927,5,GUY,,
24.7227,1927,6,GUY,,
24.5342,1927,7,GUY,,
24.9557,1927,8,GUY,,
25.7384,1927,9,GUY,,
25.948,1927,10,GUY,,
26.1356,1927,11,GUY,,
25.541,1927,12,GUY,,
24.7554,1928,1,GUY,,
24.6372,1928,2,GUY,,
25.0098,1928,3,GUY,,
25.184,1928,4,GUY,,
25.2154,1928,5,GUY,,
24.9896,1928,6,GUY,,
24.7039,1928,7,GUY,,
25.2955,1928,8,GUY,,
25.8617,1928,9,GUY,,
26.1849,1928,10,GUY,,
26.1117,1928,11,GUY,,
24.9813,1928,12,GUY,,
24.3595,1929,1,GUY,,
24.6345,1929,2,GUY,,
24.7942,1929,3,GUY,,
25.0405,1929,4,GUY,,
24.8452,1929,5,GUY,,
24.9936,1929,6,GUY,,
24.7802,1929,7,GUY,,
25.6412,1929,8,GUY,,
25.9505,1929,9,GUY,,
26.4724,1929,10,GUY,,
25.8555,1929,11,GUY,,
24.7209,1929,12,GUY,,
24.8639,1930,1,GUY,,
25.055,1930,2,GUY,,
25.5421,1930,3,GUY,,
25.6059,1930,4,GUY,,
25.6441,1930,5,GUY,,
25.2757,1930,6,GUY,,
24.9571,1930,7,GUY,,
25.6151,1930,8,GUY,,
25.9904,1930,9,GUY,,
26.3835,1930,10,GUY,,
26.2968,1930,11,GUY,,
25.4791,1930,12,GUY,,
25.3864,1931,1,GUY,,
25.3667,1931,2,GUY,,
25.6485,1931,3,GUY,,
25.8069,1931,4,GUY,,
25.673,1931,5,GUY,,
25.3161,1931,6,GUY,,
25.126,1931,7,GUY,,
25.6295,1931,8,GUY,,
26.0381,1931,9,GUY,,
26.4913,1931,10,GUY,,
26.1888,1931,11,GUY,,
25.3608,1931,12,GUY,,
24.9425,1932,1,GUY,,
25.1085,1932,2,GUY,,
25.4189,1932,3,GUY,,
25.7437,1932,4,GUY,,
25.5508,1932,5,GUY,,
25.177,1932,6,GUY,,
25.2724,1932,7,GUY,,
25.5687,1932,8,GUY,,
26.1254,1932,9,GUY,,
26.5389,1932,10,GUY,,
26.562,1932,11,GUY,,
25.5309,1932,12,GUY,,
24.8531,1933,1,GUY,,
24.5608,1933,2,GUY,,
24.9857,1933,3,GUY,,
25.5093,1933,4,GUY,,
25.5283,1933,5,GUY,,
24.8479,1933,6,GUY,,
24.6275,1933,7,GUY,,
25.1437,1933,8,GUY,,
25.8982,1933,9,GUY,,
25.8436,1933,10,GUY,,
25.5259,1933,11,GUY,,
24.838,1933,12,GUY,,
24.1008,1934,1,GUY,,
24.053,1934,2,GUY,,
24.6188,1934,3,GUY,,
25.0649,1934,4,GUY,,
25.3607,1934,5,GUY,,
25.5115,1934,6,GUY,,
25.0393,1934,7,GUY,,
25.6657,1934,8,GUY,,
25.8982,1934,9,GUY,,
25.7466,1934,10,GUY,,
26.2576,1934,11,GUY,,
25.2531,1934,12,GUY,,
25.0222,1935,1,GUY,,
24.9052,1935,2,GUY,,
24.6405,1935,3,GUY,,
25.4063,1935,4,GUY,,
25.2881,1935,5,GUY,,
25.1152,1935,6,GUY,,
25.0627,1935,7,GUY,,
25.3571,1935,8,GUY,,
26.0747,1935,9,GUY,,
26.4428,1935,10,GUY,,
26.2554,1935,11,GUY,,
25.2395,1935,12,GUY,,
24.5862,1936,1,GUY,,
24.9487,1936,2,GUY,,
25.5421,1936,3,GUY,,
25.3317,1936,4,GUY,,
25.7709,1936,5,GUY,,
25.279,1936,6,GUY,,
25.1615,1936,7,GUY,,
25.5809,1936,8,GUY,,
26.0465,1936,9,GUY,,
26.1786,1936,10,GUY,,
26.2757,1936,11,GUY,,
25.4408,1936,12,GUY,,
24.9207,1937,1,GUY,,
25.0411,1937,2,GUY,,
25.3513,1937,3,GUY,,
25.3417,1937,4,GUY,,
25.4162,1937,5,GUY,,
25.2974,1937,6,GUY,,
25.0085,1937,7,GUY,,
25.5786,1937,8,GUY,,
26.1597,1937,9,GUY,,
26.4188,1937,10,GUY,,
26.5062,1937,11,GUY,,
25.6024,1937,12,GUY,,
24.7302,1938,1,GUY,,
24.9275,1938,2,GUY,,
24.9323,1938,3,GUY,,
25.0419,1938,4,GUY,,
24.6545,1938,5,GUY,,
24.9979,1938,6,GUY,,
25.0965,1938,7,GUY,,
