pr,"	Year", Month, Country, ISO3, ISO2
35.734,1913,2,NIC,,
38.4088,1913,3,NIC,,
58.6088,1913,4,NIC,,
194.092,1913,5,NIC,,
326.206,1913,6,NIC,,
361.508,1913,7,NIC,,
327.015,1913,8,NIC,,
274.13,1913,9,NIC,,
297.242,1913,10,NIC,,
205.617,1913,11,NIC,,
155.531,1913,12,NIC,,
93.0434,1914,1,NIC,,
39.0042,1914,2,NIC,,
24.5947,1914,3,NIC,,
56.5712,1914,4,NIC,,
177.954,1914,5,NIC,,
278.04,1914,6,NIC,,
242.961,1914,7,NIC,,
224.431,1914,8,NIC,,
266.317,1914,9,NIC,,
304.479,1914,10,NIC,,
215.367,1914,11,NIC,,
110.164,1914,12,NIC,,
67.997,1915,1,NIC,,
47.0312,1915,2,NIC,,
100.118,1915,3,NIC,,
41.9599,1915,4,NIC,,
214.849,1915,5,NIC,,
351.758,1915,6,NIC,,
351.098,1915,7,NIC,,
291.108,1915,8,NIC,,
304.158,1915,9,NIC,,
322.023,1915,10,NIC,,
242.877,1915,11,NIC,,
190.254,1915,12,NIC,,
163.2,1916,1,NIC,,
37.0063,1916,2,NIC,,
35.3968,1916,3,NIC,,
65.766,1916,4,NIC,,
230.053,1916,5,NIC,,
330.201,1916,6,NIC,,
423.475,1916,7,NIC,,
372.385,1916,8,NIC,,
249.958,1916,9,NIC,,
271.157,1916,10,NIC,,
318.364,1916,11,NIC,,
163.501,1916,12,NIC,,
126.426,1917,1,NIC,,
35.4437,1917,2,NIC,,
25.0129,1917,3,NIC,,
55.2403,1917,4,NIC,,
244.088,1917,5,NIC,,
360.578,1917,6,NIC,,
414.198,1917,7,NIC,,
296.703,1917,8,NIC,,
287.734,1917,9,NIC,,
345.388,1917,10,NIC,,
164.441,1917,11,NIC,,
172.24,1917,12,NIC,,
74.5458,1918,1,NIC,,
35.9569,1918,2,NIC,,
41.2218,1918,3,NIC,,
81.1972,1918,4,NIC,,
185.649,1918,5,NIC,,
341.454,1918,6,NIC,,
297.468,1918,7,NIC,,
244.264,1918,8,NIC,,
316.317,1918,9,NIC,,
268.298,1918,10,NIC,,
137.581,1918,11,NIC,,
87.0841,1918,12,NIC,,
66.0317,1919,1,NIC,,
35.1813,1919,2,NIC,,
24.0331,1919,3,NIC,,
78.839,1919,4,NIC,,
202.121,1919,5,NIC,,
312.827,1919,6,NIC,,
329.789,1919,7,NIC,,
234.926,1919,8,NIC,,
383.675,1919,9,NIC,,
305.676,1919,10,NIC,,
178.423,1919,11,NIC,,
91.8064,1919,12,NIC,,
67.962,1920,1,NIC,,
35.3828,1920,2,NIC,,
58.3523,1920,3,NIC,,
48.6457,1920,4,NIC,,
190.296,1920,5,NIC,,
311.447,1920,6,NIC,,
293.732,1920,7,NIC,,
286.989,1920,8,NIC,,
285.338,1920,9,NIC,,
340.563,1920,10,NIC,,
147.128,1920,11,NIC,,
129.326,1920,12,NIC,,
65.9366,1921,1,NIC,,
83.5346,1921,2,NIC,,
24.1318,1921,3,NIC,,
59.465,1921,4,NIC,,
170.564,1921,5,NIC,,
312.927,1921,6,NIC,,
281.959,1921,7,NIC,,
272.029,1921,8,NIC,,
291.636,1921,9,NIC,,
324.882,1921,10,NIC,,
154.133,1921,11,NIC,,
131.008,1921,12,NIC,,
157.739,1922,1,NIC,,
35.9974,1922,2,NIC,,
23.9993,1922,3,NIC,,
33.2931,1922,4,NIC,,
212.735,1922,5,NIC,,
337.293,1922,6,NIC,,
239.673,1922,7,NIC,,
243.396,1922,8,NIC,,
272.869,1922,9,NIC,,
378.38,1922,10,NIC,,
113.33,1922,11,NIC,,
128.008,1922,12,NIC,,
66.0317,1923,1,NIC,,
35.2299,1923,2,NIC,,
24.0249,1923,3,NIC,,
47.6671,1923,4,NIC,,
195.723,1923,5,NIC,,
371.335,1923,6,NIC,,
316.995,1923,7,NIC,,
222.399,1923,8,NIC,,
224.785,1923,9,NIC,,
307.803,1923,10,NIC,,
121.192,1923,11,NIC,,
120.134,1923,12,NIC,,
66.0317,1924,1,NIC,,
98.0843,1924,2,NIC,,
36.78,1924,3,NIC,,
51.1767,1924,4,NIC,,
173.539,1924,5,NIC,,
405.323,1924,6,NIC,,
414.148,1924,7,NIC,,
367.009,1924,8,NIC,,
289.991,1924,9,NIC,,
321.754,1924,10,NIC,,
199.152,1924,11,NIC,,
109.146,1924,12,NIC,,
82.2189,1925,1,NIC,,
35.1734,1925,2,NIC,,
24.2273,1925,3,NIC,,
85.8807,1925,4,NIC,,
164.818,1925,5,NIC,,
327.317,1925,6,NIC,,
315.975,1925,7,NIC,,
246.779,1925,8,NIC,,
343.278,1925,9,NIC,,
275.315,1925,10,NIC,,
172.347,1925,11,NIC,,
123.351,1925,12,NIC,,
81.8471,1926,1,NIC,,
37.9316,1926,2,NIC,,
24.2939,1926,3,NIC,,
33.9912,1926,4,NIC,,
179.668,1926,5,NIC,,
274.199,1926,6,NIC,,
314.164,1926,7,NIC,,
252.218,1926,8,NIC,,
293.96,1926,9,NIC,,
358.414,1926,10,NIC,,
246.057,1926,11,NIC,,
230.387,1926,12,NIC,,
123.839,1927,1,NIC,,
46.5852,1927,2,NIC,,
28.6632,1927,3,NIC,,
51.3668,1927,4,NIC,,
218.191,1927,5,NIC,,
344.63,1927,6,NIC,,
332.792,1927,7,NIC,,
233.942,1927,8,NIC,,
315.505,1927,9,NIC,,
351.16,1927,10,NIC,,
161.887,1927,11,NIC,,
101.463,1927,12,NIC,,
80.902,1928,1,NIC,,
57.0123,1928,2,NIC,,
42.4747,1928,3,NIC,,
36.7398,1928,4,NIC,,
179.473,1928,5,NIC,,
369.885,1928,6,NIC,,
365.612,1928,7,NIC,,
279.455,1928,8,NIC,,
252.853,1928,9,NIC,,
261.128,1928,10,NIC,,
235.854,1928,11,NIC,,
151.183,1928,12,NIC,,
94.2475,1929,1,NIC,,
53.6156,1929,2,NIC,,
33.7121,1929,3,NIC,,
36.3266,1929,4,NIC,,
178.136,1929,5,NIC,,
365.029,1929,6,NIC,,
306.395,1929,7,NIC,,
240.463,1929,8,NIC,,
256.182,1929,9,NIC,,
270.518,1929,10,NIC,,
159.733,1929,11,NIC,,
111.675,1929,12,NIC,,
74.4414,1930,1,NIC,,
46.4942,1930,2,NIC,,
43.2027,1930,3,NIC,,
62.324,1930,4,NIC,,
164.347,1930,5,NIC,,
331.001,1930,6,NIC,,
288.251,1930,7,NIC,,
243.806,1930,8,NIC,,
242.487,1930,9,NIC,,
251.204,1930,10,NIC,,
121.314,1930,11,NIC,,
103.79,1930,12,NIC,,
76.1597,1931,1,NIC,,
49.2981,1931,2,NIC,,
36.2964,1931,3,NIC,,
31.2969,1931,4,NIC,,
237.646,1931,5,NIC,,
383.676,1931,6,NIC,,
426.995,1931,7,NIC,,
230.591,1931,8,NIC,,
315.926,1931,9,NIC,,
268.526,1931,10,NIC,,
172.425,1931,11,NIC,,
160.496,1931,12,NIC,,
100.892,1932,1,NIC,,
24.825,1932,2,NIC,,
28.1802,1932,3,NIC,,
61.8348,1932,4,NIC,,
263.75,1932,5,NIC,,
446.216,1932,6,NIC,,
392.019,1932,7,NIC,,
344.746,1932,8,NIC,,
243.423,1932,9,NIC,,
300.287,1932,10,NIC,,
302.656,1932,11,NIC,,
209.797,1932,12,NIC,,
104.5,1933,1,NIC,,
33.1848,1933,2,NIC,,
17.1695,1933,3,NIC,,
14.9353,1933,4,NIC,,
311.955,1933,5,NIC,,
312.349,1933,6,NIC,,
358.456,1933,7,NIC,,
242.789,1933,8,NIC,,
462.231,1933,9,NIC,,
328.14,1933,10,NIC,,
179.835,1933,11,NIC,,
217.984,1933,12,NIC,,
166.594,1934,1,NIC,,
25.5398,1934,2,NIC,,
21.1323,1934,3,NIC,,
42.737,1934,4,NIC,,
209.337,1934,5,NIC,,
256.487,1934,6,NIC,,
336.302,1934,7,NIC,,
204.859,1934,8,NIC,,
217.346,1934,9,NIC,,
352.386,1934,10,NIC,,
146.908,1934,11,NIC,,
104.887,1934,12,NIC,,
72.8405,1935,1,NIC,,
60.735,1935,2,NIC,,
14.8318,1935,3,NIC,,
62.4718,1935,4,NIC,,
198.164,1935,5,NIC,,
288.746,1935,6,NIC,,
398.614,1935,7,NIC,,
323.996,1935,8,NIC,,
195.433,1935,9,NIC,,
447.976,1935,10,NIC,,
168.262,1935,11,NIC,,
168.743,1935,12,NIC,,
49.8078,1936,1,NIC,,
32.0296,1936,2,NIC,,
18.704,1936,3,NIC,,
83.0555,1936,4,NIC,,
331.073,1936,5,NIC,,
391.985,1936,6,NIC,,
470.702,1936,7,NIC,,
234.455,1936,8,NIC,,
236.884,1936,9,NIC,,
301.121,1936,10,NIC,,
306.88,1936,11,NIC,,
80.9048,1936,12,NIC,,
55.0176,1937,1,NIC,,
32.2877,1937,2,NIC,,
22.7518,1937,3,NIC,,
35.7052,1937,4,NIC,,
285.579,1937,5,NIC,,
378.572,1937,6,NIC,,
462.962,1937,7,NIC,,
231.562,1937,8,NIC,,
479.08,1937,9,NIC,,
498.984,1937,10,NIC,,
229.529,1937,11,NIC,,
311.868,1937,12,NIC,,
56.2506,1938,1,NIC,,
36.8246,1938,2,NIC,,
17.5057,1938,3,NIC,,
42.5474,1938,4,NIC,,
261.09,1938,5,NIC,,
317.781,1938,6,NIC,,
231.767,1938,7,NIC,,
497.762,1938,8,NIC,,
474.28,1938,9,NIC,,
265.172,1938,10,NIC,,
223.456,1938,11,NIC,,
56.8453,1938,12,NIC,,
85.3048,1939,1,NIC,,
33.355,1939,2,NIC,,
18.6531,1939,3,NIC,,
21.4279,1939,4,NIC,,
146.378,1939,5,NIC,,
325.64,1939,6,NIC,,
155.644,1939,7,NIC,,
134.866,1939,8,NIC,,
239.127,1939,9,NIC,,
285.847,1939,10,NIC,,
268.041,1939,11,NIC,,
226.115,1939,12,NIC,,
356.538,1940,1,NIC,,
19.5949,1940,2,NIC,,
83.4455,1940,3,NIC,,
20.9313,1940,4,NIC,,
175.173,1940,5,NIC,,
387.897,1940,6,NIC,,
240.655,1940,7,NIC,,
159.583,1940,8,NIC,,
370.729,1940,9,NIC,,
420.667,1940,10,NIC,,
145.65,1940,11,NIC,,
67.5845,1940,12,NIC,,
146.503,1941,1,NIC,,
61.4003,1941,2,NIC,,
46.7777,1941,3,NIC,,
45.8209,1941,4,NIC,,
414.544,1941,5,NIC,,
196.817,1941,6,NIC,,
438.611,1941,7,NIC,,
244.074,1941,8,NIC,,
304.769,1941,9,NIC,,
201.323,1941,10,NIC,,
216.992,1941,11,NIC,,
57.9278,1941,12,NIC,,
93.5845,1942,1,NIC,,
95.8395,1942,2,NIC,,
219.077,1942,3,NIC,,
62.1278,1942,4,NIC,,
333.168,1942,5,NIC,,
303.14,1942,6,NIC,,
408.549,1942,7,NIC,,
292.623,1942,8,NIC,,
302.44,1942,9,NIC,,
271.939,1942,10,NIC,,
154.142,1942,11,NIC,,
282.705,1942,12,NIC,,
88.9007,1943,1,NIC,,
81.1617,1943,2,NIC,,
65.3012,1943,3,NIC,,
103.627,1943,4,NIC,,
257.456,1943,5,NIC,,
376.272,1943,6,NIC,,
282.228,1943,7,NIC,,
231.802,1943,8,NIC,,
301.426,1943,9,NIC,,
339.322,1943,10,NIC,,
222.633,1943,11,NIC,,
142.248,1943,12,NIC,,
169.33,1944,1,NIC,,
32.1105,1944,2,NIC,,
25.8069,1944,3,NIC,,
55.3608,1944,4,NIC,,
137.862,1944,5,NIC,,
366.791,1944,6,NIC,,
508.269,1944,7,NIC,,
382.74,1944,8,NIC,,
269.585,1944,9,NIC,,
419.834,1944,10,NIC,,
124.36,1944,11,NIC,,
133.829,1944,12,NIC,,
95.3155,1945,1,NIC,,
47.5112,1945,2,NIC,,
33.8598,1945,3,NIC,,
40.7015,1945,4,NIC,,
249.26,1945,5,NIC,,
432.378,1945,6,NIC,,
353.258,1945,7,NIC,,
387.825,1945,8,NIC,,
375.648,1945,9,NIC,,
230.526,1945,10,NIC,,
278.289,1945,11,NIC,,
91.8105,1945,12,NIC,,
34.4286,1946,1,NIC,,
51.7781,1946,2,NIC,,
12.9483,1946,3,NIC,,
57.6409,1946,4,NIC,,
150.269,1946,5,NIC,,
462.523,1946,6,NIC,,
486.748,1946,7,NIC,,
244.296,1946,8,NIC,,
201.627,1946,9,NIC,,
134.606,1946,10,NIC,,
74.646,1946,11,NIC,,
158.133,1946,12,NIC,,
76.1734,1947,1,NIC,,
87.2918,1947,2,NIC,,
28.7698,1947,3,NIC,,
86.4155,1947,4,NIC,,
133.063,1947,5,NIC,,
407.945,1947,6,NIC,,
307.794,1947,7,NIC,,
293.512,1947,8,NIC,,
351.501,1947,9,NIC,,
330.528,1947,10,NIC,,
214.137,1947,11,NIC,,
152.994,1947,12,NIC,,
210.449,1948,1,NIC,,
112.416,1948,2,NIC,,
56.2165,1948,3,NIC,,
40.6463,1948,4,NIC,,
358.413,1948,5,NIC,,
411.609,1948,6,NIC,,
374.157,1948,7,NIC,,
416.782,1948,8,NIC,,
323.072,1948,9,NIC,,
213.898,1948,10,NIC,,
164.819,1948,11,NIC,,
159.717,1948,12,NIC,,
92.4754,1949,1,NIC,,
26.6971,1949,2,NIC,,
16.7459,1949,3,NIC,,
29.3264,1949,4,NIC,,
274.791,1949,5,NIC,,
342.227,1949,6,NIC,,
376.832,1949,7,NIC,,
254.357,1949,8,NIC,,
277.27,1949,9,NIC,,
238.808,1949,10,NIC,,
388.766,1949,11,NIC,,
232.229,1949,12,NIC,,
83.8629,1950,1,NIC,,
74.7978,1950,2,NIC,,
61.0239,1950,3,NIC,,
19.5315,1950,4,NIC,,
170.031,1950,5,NIC,,
502.726,1950,6,NIC,,
295.6,1950,7,NIC,,
295.48,1950,8,NIC,,
265.024,1950,9,NIC,,
381.587,1950,10,NIC,,
206.503,1950,11,NIC,,
262.372,1950,12,NIC,,
120.148,1951,1,NIC,,
14.6741,1951,2,NIC,,
28.8149,1951,3,NIC,,
29.2061,1951,4,NIC,,
143.94,1951,5,NIC,,
316.283,1951,6,NIC,,
262.676,1951,7,NIC,,
220.343,1951,8,NIC,,
313.922,1951,9,NIC,,
310.232,1951,10,NIC,,
114.912,1951,11,NIC,,
93.0432,1951,12,NIC,,
94.1233,1952,1,NIC,,
31.2025,1952,2,NIC,,
91.5364,1952,3,NIC,,
86.7114,1952,4,NIC,,
247.433,1952,5,NIC,,
424.927,1952,6,NIC,,
387.852,1952,7,NIC,,
276.128,1952,8,NIC,,
361.022,1952,9,NIC,,
243.709,1952,10,NIC,,
139.404,1952,11,NIC,,
123.639,1952,12,NIC,,
147.272,1953,1,NIC,,
31.354,1953,2,NIC,,
9.79992,1953,3,NIC,,
75.2698,1953,4,NIC,,
299.174,1953,5,NIC,,
262.339,1953,6,NIC,,
275.65,1953,7,NIC,,
283.975,1953,8,NIC,,
267.354,1953,9,NIC,,
217.597,1953,10,NIC,,
121.919,1953,11,NIC,,
167.945,1953,12,NIC,,
138.081,1954,1,NIC,,
66.5009,1954,2,NIC,,
30.7486,1954,3,NIC,,
64.9969,1954,4,NIC,,
311.481,1954,5,NIC,,
421.427,1954,6,NIC,,
300.079,1954,7,NIC,,
287.741,1954,8,NIC,,
394.098,1954,9,NIC,,
432.656,1954,10,NIC,,
167.012,1954,11,NIC,,
183.566,1954,12,NIC,,
55.1251,1955,1,NIC,,
91.0646,1955,2,NIC,,
22.5001,1955,3,NIC,,
15.9067,1955,4,NIC,,
99.0071,1955,5,NIC,,
294.282,1955,6,NIC,,
403.717,1955,7,NIC,,
263.971,1955,8,NIC,,
277.007,1955,9,NIC,,
348.19,1955,10,NIC,,
114.874,1955,11,NIC,,
142.283,1955,12,NIC,,
105.331,1956,1,NIC,,
67.4599,1956,2,NIC,,
40.7542,1956,3,NIC,,
26.7973,1956,4,NIC,,
229.531,1956,5,NIC,,
303.1,1956,6,NIC,,
440.103,1956,7,NIC,,
205.223,1956,8,NIC,,
267.424,1956,9,NIC,,
293.212,1956,10,NIC,,
182.279,1956,11,NIC,,
165.069,1956,12,NIC,,
110.514,1957,1,NIC,,
98.1778,1957,2,NIC,,
70.4664,1957,3,NIC,,
39.7099,1957,4,NIC,,
355.183,1957,5,NIC,,
254.881,1957,6,NIC,,
339.106,1957,7,NIC,,
349.116,1957,8,NIC,,
249.235,1957,9,NIC,,
210.181,1957,10,NIC,,
121.391,1957,11,NIC,,
198.149,1957,12,NIC,,
117.06,1958,1,NIC,,
74.8042,1958,2,NIC,,
58.3435,1958,3,NIC,,
9.09862,1958,4,NIC,,
287.439,1958,5,NIC,,
327.818,1958,6,NIC,,
339.889,1958,7,NIC,,
284.068,1958,8,NIC,,
242.508,1958,9,NIC,,
346.974,1958,10,NIC,,
146.639,1958,11,NIC,,
98.8264,1958,12,NIC,,
98.2465,1959,1,NIC,,
26.4103,1959,2,NIC,,
24.674,1959,3,NIC,,
53.2223,1959,4,NIC,,
178.893,1959,5,NIC,,
301.332,1959,6,NIC,,
245.821,1959,7,NIC,,
255.939,1959,8,NIC,,
225.485,1959,9,NIC,,
291.589,1959,10,NIC,,
186.493,1959,11,NIC,,
124.379,1959,12,NIC,,
138.061,1960,1,NIC,,
79.7674,1960,2,NIC,,
40.3964,1960,3,NIC,,
95.0617,1960,4,NIC,,
184.595,1960,5,NIC,,
378.328,1960,6,NIC,,
365.927,1960,7,NIC,,
415.655,1960,8,NIC,,
206.036,1960,9,NIC,,
358.508,1960,10,NIC,,
152.154,1960,11,NIC,,
143.067,1960,12,NIC,,
124.581,1961,1,NIC,,
59.8568,1961,2,NIC,,
37.4621,1961,3,NIC,,
33.558,1961,4,NIC,,
106.939,1961,5,NIC,,
317.293,1961,6,NIC,,
342.898,1961,7,NIC,,
213.864,1961,8,NIC,,
237.556,1961,9,NIC,,
284.392,1961,10,NIC,,
159.522,1961,11,NIC,,
122.058,1961,12,NIC,,
188.48,1962,1,NIC,,
23.5682,1962,2,NIC,,
24.6634,1962,3,NIC,,
15.6106,1962,4,NIC,,
270.155,1962,5,NIC,,
449.593,1962,6,NIC,,
332.373,1962,7,NIC,,
267.291,1962,8,NIC,,
314.062,1962,9,NIC,,
392.198,1962,10,NIC,,
155.227,1962,11,NIC,,
230.133,1962,12,NIC,,
173.255,1963,1,NIC,,
65.3159,1963,2,NIC,,
66.0361,1963,3,NIC,,
53.0405,1963,4,NIC,,
262.449,1963,5,NIC,,
390.286,1963,6,NIC,,
328.452,1963,7,NIC,,
223.693,1963,8,NIC,,
317.393,1963,9,NIC,,
305.12,1963,10,NIC,,
370.13,1963,11,NIC,,
130.338,1963,12,NIC,,
90.9564,1964,1,NIC,,
33.2109,1964,2,NIC,,
16.8647,1964,3,NIC,,
38.2687,1964,4,NIC,,
120.932,1964,5,NIC,,
452.656,1964,6,NIC,,
474.052,1964,7,NIC,,
260.009,1964,8,NIC,,
297.823,1964,9,NIC,,
389.398,1964,10,NIC,,
165.237,1964,11,NIC,,
81.0646,1964,12,NIC,,
108.149,1965,1,NIC,,
45.5097,1965,2,NIC,,
22.4682,1965,3,NIC,,
13.1957,1965,4,NIC,,
162.084,1965,5,NIC,,
235.32,1965,6,NIC,,
233.177,1965,7,NIC,,
145.705,1965,8,NIC,,
350.02,1965,9,NIC,,
268.417,1965,10,NIC,,
182.988,1965,11,NIC,,
122.9,1965,12,NIC,,
302.902,1966,1,NIC,,
106.141,1966,2,NIC,,
93.7561,1966,3,NIC,,
49.6991,1966,4,NIC,,
322.328,1966,5,NIC,,
491.826,1966,6,NIC,,
389.143,1966,7,NIC,,
284.942,1966,8,NIC,,
272.199,1966,9,NIC,,
309.7,1966,10,NIC,,
142.737,1966,11,NIC,,
228.536,1966,12,NIC,,
170.136,1967,1,NIC,,
77.669,1967,2,NIC,,
63.3894,1967,3,NIC,,
116.585,1967,4,NIC,,
106.139,1967,5,NIC,,
318.723,1967,6,NIC,,
250.235,1967,7,NIC,,
347.981,1967,8,NIC,,
269.014,1967,9,NIC,,
296.138,1967,10,NIC,,
168.344,1967,11,NIC,,
154.081,1967,12,NIC,,
174.477,1968,1,NIC,,
57.6496,1968,2,NIC,,
90.2236,1968,3,NIC,,
46.5856,1968,4,NIC,,
306.687,1968,5,NIC,,
351.185,1968,6,NIC,,
336.942,1968,7,NIC,,
314.165,1968,8,NIC,,
347.842,1968,9,NIC,,
312.911,1968,10,NIC,,
212.53,1968,11,NIC,,
198.952,1968,12,NIC,,
125.194,1969,1,NIC,,
23.5734,1969,2,NIC,,
44.871,1969,3,NIC,,
55.9764,1969,4,NIC,,
226.255,1969,5,NIC,,
379.044,1969,6,NIC,,
413.112,1969,7,NIC,,
261.796,1969,8,NIC,,
336.962,1969,9,NIC,,
321.602,1969,10,NIC,,
298.421,1969,11,NIC,,
122.5,1969,12,NIC,,
82.0787,1970,1,NIC,,
103.539,1970,2,NIC,,
53.5426,1970,3,NIC,,
59.2312,1970,4,NIC,,
259.07,1970,5,NIC,,
374.994,1970,6,NIC,,
457.349,1970,7,NIC,,
293.311,1970,8,NIC,,
285.424,1970,9,NIC,,
225.741,1970,10,NIC,,
207.46,1970,11,NIC,,
158.713,1970,12,NIC,,
121.984,1971,1,NIC,,
58.1249,1971,2,NIC,,
51.3061,1971,3,NIC,,
52.6986,1971,4,NIC,,
185.321,1971,5,NIC,,
324.086,1971,6,NIC,,
308.906,1971,7,NIC,,
220.26,1971,8,NIC,,
321.789,1971,9,NIC,,
290,1971,10,NIC,,
157.863,1971,11,NIC,,
109.169,1971,12,NIC,,
143.794,1972,1,NIC,,
36.043,1972,2,NIC,,
29.5008,1972,3,NIC,,
33.9805,1972,4,NIC,,
225.656,1972,5,NIC,,
241.731,1972,6,NIC,,
335.188,1972,7,NIC,,
333.192,1972,8,NIC,,
256.748,1972,9,NIC,,
269.129,1972,10,NIC,,
189.473,1972,11,NIC,,
154.369,1972,12,NIC,,
63.7958,1973,1,NIC,,
15.7677,1973,2,NIC,,
16.989,1973,3,NIC,,
19.8684,1973,4,NIC,,
199.721,1973,5,NIC,,
354.931,1973,6,NIC,,
349.473,1973,7,NIC,,
366.05,1973,8,NIC,,
238.841,1973,9,NIC,,
309.645,1973,10,NIC,,
200.805,1973,11,NIC,,
104.705,1973,12,NIC,,
110.561,1974,1,NIC,,
53.316,1974,2,NIC,,
49.6101,1974,3,NIC,,
54.3693,1974,4,NIC,,
252.58,1974,5,NIC,,
280.727,1974,6,NIC,,
255.475,1974,7,NIC,,
270.38,1974,8,NIC,,
322.795,1974,9,NIC,,
344.971,1974,10,NIC,,
114.265,1974,11,NIC,,
124.747,1974,12,NIC,,
84.9524,1975,1,NIC,,
11.8036,1975,2,NIC,,
21.1312,1975,3,NIC,,
23.4072,1975,4,NIC,,
134.101,1975,5,NIC,,
198.317,1975,6,NIC,,
256.752,1975,7,NIC,,
289.576,1975,8,NIC,,
394.565,1975,9,NIC,,
327.518,1975,10,NIC,,
294.015,1975,11,NIC,,
114.071,1975,12,NIC,,
95.5237,1976,1,NIC,,
89.4262,1976,2,NIC,,
18.1034,1976,3,NIC,,
57.3995,1976,4,NIC,,
107.186,1976,5,NIC,,
454.666,1976,6,NIC,,
221.256,1976,7,NIC,,
154.432,1976,8,NIC,,
186.046,1976,9,NIC,,
185.852,1976,10,NIC,,
164.344,1976,11,NIC,,
126.959,1976,12,NIC,,
48.2785,1977,1,NIC,,
