pr,"	Year", Month, Country, ISO3, ISO2
51.4839,1923,3,BEL,,
36.0321,1923,4,BEL,,
111.944,1923,5,BEL,,
53.1951,1923,6,BEL,,
62.595,1923,7,BEL,,
64.4464,1923,8,BEL,,
71.1534,1923,9,BEL,,
167.728,1923,10,BEL,,
70.3758,1923,11,BEL,,
96.0002,1923,12,BEL,,
47.5906,1924,1,BEL,,
41.1366,1924,2,BEL,,
49.0739,1924,3,BEL,,
79.7847,1924,4,BEL,,
79.6943,1924,5,BEL,,
53.4751,1924,6,BEL,,
87.3463,1924,7,BEL,,
134.447,1924,8,BEL,,
75.0824,1924,9,BEL,,
108.808,1924,10,BEL,,
49.3306,1924,11,BEL,,
53.5689,1924,12,BEL,,
94.038,1925,1,BEL,,
64.7708,1925,2,BEL,,
56.652,1925,3,BEL,,
65.935,1925,4,BEL,,
74.6254,1925,5,BEL,,
42.2511,1925,6,BEL,,
96.5067,1925,7,BEL,,
95.6056,1925,8,BEL,,
105.084,1925,9,BEL,,
77.296,1925,10,BEL,,
98.1059,1925,11,BEL,,
146.043,1925,12,BEL,,
66.7273,1926,1,BEL,,
77.4526,1926,2,BEL,,
36.616,1926,3,BEL,,
38.1457,1926,4,BEL,,
93.4762,1926,5,BEL,,
74.1737,1926,6,BEL,,
99.1744,1926,7,BEL,,
69.7229,1926,8,BEL,,
43.0084,1926,9,BEL,,
144.81,1926,10,BEL,,
69.5016,1926,11,BEL,,
45.4567,1926,12,BEL,,
67.8429,1927,1,BEL,,
58.3418,1927,2,BEL,,
68.7918,1927,3,BEL,,
65.6633,1927,4,BEL,,
35.7037,1927,5,BEL,,
100.466,1927,6,BEL,,
87.6943,1927,7,BEL,,
114.889,1927,8,BEL,,
94.3077,1927,9,BEL,,
28.1702,1927,10,BEL,,
76.0759,1927,11,BEL,,
74.8768,1927,12,BEL,,
85.5289,1928,1,BEL,,
66.6692,1928,2,BEL,,
33.2694,1928,3,BEL,,
89.0947,1928,4,BEL,,
57.2984,1928,5,BEL,,
72.7059,1928,6,BEL,,
45.9111,1928,7,BEL,,
75.7215,1928,8,BEL,,
32.6907,1928,9,BEL,,
102.148,1928,10,BEL,,
130.498,1928,11,BEL,,
73.1989,1928,12,BEL,,
26.8744,1929,1,BEL,,
19.7919,1929,2,BEL,,
5.40461,1929,3,BEL,,
53.7528,1929,4,BEL,,
25.6419,1929,5,BEL,,
68.9511,1929,6,BEL,,
62.5824,1929,7,BEL,,
33.3401,1929,8,BEL,,
33.3965,1929,9,BEL,,
132.727,1929,10,BEL,,
91.4176,1929,11,BEL,,
121.026,1929,12,BEL,,
49.2527,1930,1,BEL,,
25.1363,1930,2,BEL,,
42.672,1930,3,BEL,,
46.3527,1930,4,BEL,,
97.4714,1930,5,BEL,,
50.9935,1930,6,BEL,,
166.331,1930,7,BEL,,
91.8138,1930,8,BEL,,
106.756,1930,9,BEL,,
95.4185,1930,10,BEL,,
147.033,1930,11,BEL,,
53.2066,1930,12,BEL,,
117.183,1931,1,BEL,,
80.4491,1931,2,BEL,,
18.1939,1931,3,BEL,,
81.0403,1931,4,BEL,,
67.6863,1931,5,BEL,,
52.4703,1931,6,BEL,,
108.662,1931,7,BEL,,
140.753,1931,8,BEL,,
54.6379,1931,9,BEL,,
49.4433,1931,10,BEL,,
41.8242,1931,11,BEL,,
52.7699,1931,12,BEL,,
52.0027,1932,1,BEL,,
13.7749,1932,2,BEL,,
44.9017,1932,3,BEL,,
90.652,1932,4,BEL,,
61.2715,1932,5,BEL,,
37.466,1932,6,BEL,,
98.2181,1932,7,BEL,,
45.125,1932,8,BEL,,
112.084,1932,9,BEL,,
197.989,1932,10,BEL,,
43.6311,1932,11,BEL,,
20.3472,1932,12,BEL,,
28.41,1933,1,BEL,,
49.3511,1933,2,BEL,,
43.6097,1933,3,BEL,,
15.2883,1933,4,BEL,,
96.7188,1933,5,BEL,,
88.1468,1933,6,BEL,,
58.7317,1933,7,BEL,,
54.5735,1933,8,BEL,,
59.5071,1933,9,BEL,,
78.319,1933,10,BEL,,
49.1911,1933,11,BEL,,
8.67273,1933,12,BEL,,
67.632,1934,1,BEL,,
10.3789,1934,2,BEL,,
62.3391,1934,3,BEL,,
59.3578,1934,4,BEL,,
35.3846,1934,5,BEL,,
72.124,1934,6,BEL,,
32.367,1934,7,BEL,,
55.6758,1934,8,BEL,,
47.5829,1934,9,BEL,,
98.8799,1934,10,BEL,,
43.5845,1934,11,BEL,,
120.108,1934,12,BEL,,
69.6183,1935,1,BEL,,
93.4355,1935,2,BEL,,
24.4764,1935,3,BEL,,
105.928,1935,4,BEL,,
47.1375,1935,5,BEL,,
111.607,1935,6,BEL,,
14.9097,1935,7,BEL,,
68.3993,1935,8,BEL,,
113.705,1935,9,BEL,,
82.9271,1935,10,BEL,,
66.523,1935,11,BEL,,
84.3424,1935,12,BEL,,
106.477,1936,1,BEL,,
51.2027,1936,2,BEL,,
21.57,1936,3,BEL,,
70.5672,1936,4,BEL,,
14.9623,1936,5,BEL,,
78.3292,1936,6,BEL,,
135.344,1936,7,BEL,,
41.5872,1936,8,BEL,,
79.1235,1936,9,BEL,,
76.7185,1936,10,BEL,,
80.4646,1936,11,BEL,,
50.1575,1936,12,BEL,,
115.386,1937,1,BEL,,
131.742,1937,2,BEL,,
90.089,1937,3,BEL,,
105.162,1937,4,BEL,,
75.3005,1937,5,BEL,,
50.3725,1937,6,BEL,,
51.5357,1937,7,BEL,,
53.3984,1937,8,BEL,,
89.9463,1937,9,BEL,,
36.6415,1937,10,BEL,,
38.1539,1937,11,BEL,,
75.3894,1937,12,BEL,,
142.074,1938,1,BEL,,
42.6716,1938,2,BEL,,
24.5133,1938,3,BEL,,
27.0816,1938,4,BEL,,
63.6783,1938,5,BEL,,
27.654,1938,6,BEL,,
73.8995,1938,7,BEL,,
93.6051,1938,8,BEL,,
44.9314,1938,9,BEL,,
88.5071,1938,10,BEL,,
86.8062,1938,11,BEL,,
66.0547,1938,12,BEL,,
116.595,1939,1,BEL,,
42.0694,1939,2,BEL,,
82.0981,1939,3,BEL,,
68.7147,1939,4,BEL,,
43.4451,1939,5,BEL,,
50.5095,1939,6,BEL,,
86.8816,1939,7,BEL,,
70.7082,1939,8,BEL,,
60.1148,1939,9,BEL,,
150.773,1939,10,BEL,,
167.308,1939,11,BEL,,
40.3072,1939,12,BEL,,
40.9927,1940,1,BEL,,
48.1149,1940,2,BEL,,
88.6601,1940,3,BEL,,
76.2214,1940,4,BEL,,
31.0476,1940,5,BEL,,
54.1408,1940,6,BEL,,
99.7338,1940,7,BEL,,
50.1566,1940,8,BEL,,
86.6935,1940,9,BEL,,
37.1939,1940,10,BEL,,
152.801,1940,11,BEL,,
104.118,1940,12,BEL,,
52.3661,1941,1,BEL,,
58.7378,1941,2,BEL,,
88.1811,1941,3,BEL,,
31.1083,1941,4,BEL,,
50.1258,1941,5,BEL,,
64.3859,1941,6,BEL,,
70.9461,1941,7,BEL,,
132.026,1941,8,BEL,,
23.9253,1941,9,BEL,,
127.66,1941,10,BEL,,
35.5918,1941,11,BEL,,
74.2375,1941,12,BEL,,
62.3692,1942,1,BEL,,
30.4866,1942,2,BEL,,
59.4442,1942,3,BEL,,
19.7377,1942,4,BEL,,
88.4136,1942,5,BEL,,
45.27,1942,6,BEL,,
150.438,1942,7,BEL,,
56.3149,1942,8,BEL,,
69.294,1942,9,BEL,,
96.2171,1942,10,BEL,,
49.2692,1942,11,BEL,,
71.0052,1942,12,BEL,,
92.1198,1943,1,BEL,,
46.5908,1943,2,BEL,,
26.1054,1943,3,BEL,,
57.1767,1943,4,BEL,,
63.1732,1943,5,BEL,,
81.0438,1943,6,BEL,,
60.6077,1943,7,BEL,,
81.3551,1943,8,BEL,,
60.9838,1943,9,BEL,,
26.7377,1943,10,BEL,,
118.868,1943,11,BEL,,
46.6752,1943,12,BEL,,
76.9676,1944,1,BEL,,
48.7766,1944,2,BEL,,
29.6453,1944,3,BEL,,
33.0563,1944,4,BEL,,
28.508,1944,5,BEL,,
74.1414,1944,6,BEL,,
81.932,1944,7,BEL,,
53.467,1944,8,BEL,,
107.506,1944,9,BEL,,
110.221,1944,10,BEL,,
161.645,1944,11,BEL,,
89.5308,1944,12,BEL,,
64.6494,1945,1,BEL,,
74.619,1945,2,BEL,,
36.4377,1945,3,BEL,,
55.9382,1945,4,BEL,,
97.3392,1945,5,BEL,,
54.0822,1945,6,BEL,,
46.3993,1945,7,BEL,,
110.58,1945,8,BEL,,
88.4062,1945,9,BEL,,
38.2846,1945,10,BEL,,
39.8812,1945,11,BEL,,
79.5741,1945,12,BEL,,
67.8469,1946,1,BEL,,
142.369,1946,2,BEL,,
38.2602,1946,3,BEL,,
45.3942,1946,4,BEL,,
68.1059,1946,5,BEL,,
94.0849,1946,6,BEL,,
57.0981,1946,7,BEL,,
78.732,1946,8,BEL,,
80.3438,1946,9,BEL,,
49.7204,1946,10,BEL,,
57.196,1946,11,BEL,,
69.8254,1946,12,BEL,,
32.0614,1947,1,BEL,,
29.244,1947,2,BEL,,
106.562,1947,3,BEL,,
73.0435,1947,4,BEL,,
48.7662,1947,5,BEL,,
53.32,1947,6,BEL,,
79.6336,1947,7,BEL,,
27.3226,1947,8,BEL,,
41.0391,1947,9,BEL,,
22.5475,1947,10,BEL,,
96.9891,1947,11,BEL,,
113.487,1947,12,BEL,,
142.722,1948,1,BEL,,
48.3777,1948,2,BEL,,
33.2483,1948,3,BEL,,
84.0535,1948,4,BEL,,
57.3305,1948,5,BEL,,
97.2007,1948,6,BEL,,
121.584,1948,7,BEL,,
99.9096,1948,8,BEL,,
50.5162,1948,9,BEL,,
45.0262,1948,10,BEL,,
46.3774,1948,11,BEL,,
64.6296,1948,12,BEL,,
36.1721,1949,1,BEL,,
32.1674,1949,2,BEL,,
46.5313,1949,3,BEL,,
48.3973,1949,4,BEL,,
73.0647,1949,5,BEL,,
34.3661,1949,6,BEL,,
25.4736,1949,7,BEL,,
65.1704,1949,8,BEL,,
69.3043,1949,9,BEL,,
64.081,1949,10,BEL,,
73.8723,1949,11,BEL,,
78.8088,1949,12,BEL,,
54.7229,1950,1,BEL,,
114.434,1950,2,BEL,,
24.5758,1950,3,BEL,,
90.53,1950,4,BEL,,
69.2861,1950,5,BEL,,
61.5093,1950,6,BEL,,
85.1682,1950,7,BEL,,
84.4158,1950,8,BEL,,
102.261,1950,9,BEL,,
36.463,1950,10,BEL,,
134.515,1950,11,BEL,,
107.258,1950,12,BEL,,
95.1186,1951,1,BEL,,
57.5757,1951,2,BEL,,
98.8854,1951,3,BEL,,
78.0548,1951,4,BEL,,
73.2695,1951,5,BEL,,
94.2155,1951,6,BEL,,
70.8756,1951,7,BEL,,
107.66,1951,8,BEL,,
80.762,1951,9,BEL,,
24.3215,1951,10,BEL,,
118.191,1951,11,BEL,,
74.3128,1951,12,BEL,,
134.112,1952,1,BEL,,
69.9847,1952,2,BEL,,
78.215,1952,3,BEL,,
22.5011,1952,4,BEL,,
42.4706,1952,5,BEL,,
42.0215,1952,6,BEL,,
68.3631,1952,7,BEL,,
103.97,1952,8,BEL,,
98.3963,1952,9,BEL,,
92.0488,1952,10,BEL,,
134.933,1952,11,BEL,,
129.217,1952,12,BEL,,
25.4255,1953,1,BEL,,
70.8554,1953,2,BEL,,
11.2131,1953,3,BEL,,
64.2874,1953,4,BEL,,
45.7724,1953,5,BEL,,
95.3455,1953,6,BEL,,
95.9914,1953,7,BEL,,
67.1693,1953,8,BEL,,
52.9444,1953,9,BEL,,
17.1085,1953,10,BEL,,
20.6781,1953,11,BEL,,
38.4707,1953,12,BEL,,
66.5497,1954,1,BEL,,
45.3861,1954,2,BEL,,
51.5102,1954,3,BEL,,
26.9975,1954,4,BEL,,
46.0896,1954,5,BEL,,
79.1458,1954,6,BEL,,
109.95,1954,7,BEL,,
131.663,1954,8,BEL,,
103.317,1954,9,BEL,,
76.9379,1954,10,BEL,,
60.2611,1954,11,BEL,,
72.7125,1954,12,BEL,,
81.9708,1955,1,BEL,,
79.1691,1955,2,BEL,,
30.7576,1955,3,BEL,,
20.7982,1955,4,BEL,,
93.6635,1955,5,BEL,,
62.0361,1955,6,BEL,,
41.3343,1955,7,BEL,,
51.6601,1955,8,BEL,,
66.7849,1955,9,BEL,,
57.9211,1955,10,BEL,,
33.3033,1955,11,BEL,,
100.62,1955,12,BEL,,
95.7752,1956,1,BEL,,
30.7456,1956,2,BEL,,
47.4775,1956,3,BEL,,
49.9686,1956,4,BEL,,
53.5527,1956,5,BEL,,
84.731,1956,6,BEL,,
73.9589,1956,7,BEL,,
117.518,1956,8,BEL,,
68.1249,1956,9,BEL,,
112.355,1956,10,BEL,,
61.8142,1956,11,BEL,,
52.6822,1956,12,BEL,,
53.5561,1957,1,BEL,,
134.783,1957,2,BEL,,
53.9809,1957,3,BEL,,
32.3923,1957,4,BEL,,
54.4779,1957,5,BEL,,
65.6695,1957,6,BEL,,
109.083,1957,7,BEL,,
113.199,1957,8,BEL,,
149.325,1957,9,BEL,,
43.0733,1957,10,BEL,,
41.9642,1957,11,BEL,,
46.58,1957,12,BEL,,
89.5445,1958,1,BEL,,
129.337,1958,2,BEL,,
34.0037,1958,3,BEL,,
56.6896,1958,4,BEL,,
87.133,1958,5,BEL,,
73.8875,1958,6,BEL,,
82.5193,1958,7,BEL,,
111.598,1958,8,BEL,,
67.0134,1958,9,BEL,,
84.7471,1958,10,BEL,,
45.211,1958,11,BEL,,
93.003,1958,12,BEL,,
91.585,1959,1,BEL,,
6.02666,1959,2,BEL,,
67.3053,1959,3,BEL,,
63.9076,1959,4,BEL,,
25.3647,1959,5,BEL,,
40.2298,1959,6,BEL,,
55.2132,1959,7,BEL,,
48.6941,1959,8,BEL,,
6.36929,1959,9,BEL,,
63.9055,1959,10,BEL,,
48.1083,1959,11,BEL,,
87.7885,1959,12,BEL,,
72.6657,1960,1,BEL,,
49.9981,1960,2,BEL,,
43.104,1960,3,BEL,,
31.4497,1960,4,BEL,,
57.4303,1960,5,BEL,,
67.04,1960,6,BEL,,
115.049,1960,7,BEL,,
114.27,1960,8,BEL,,
97.8211,1960,9,BEL,,
121.856,1960,10,BEL,,
117.227,1960,11,BEL,,
88.4816,1960,12,BEL,,
115.257,1961,1,BEL,,
80.1368,1961,2,BEL,,
26.1922,1961,3,BEL,,
88.1007,1961,4,BEL,,
50.4511,1961,5,BEL,,
81.8244,1961,6,BEL,,
89.0412,1961,7,BEL,,
54.7882,1961,8,BEL,,
68.2888,1961,9,BEL,,
125.649,1961,10,BEL,,
92.2434,1961,11,BEL,,
95.311,1961,12,BEL,,
92.2083,1962,1,BEL,,
73.2986,1962,2,BEL,,
67.4152,1962,3,BEL,,
73.0997,1962,4,BEL,,
72.5505,1962,5,BEL,,
12.0708,1962,6,BEL,,
94.4121,1962,7,BEL,,
73.6866,1962,8,BEL,,
65.8953,1962,9,BEL,,
43.1255,1962,10,BEL,,
45.0591,1962,11,BEL,,
101.266,1962,12,BEL,,
30.336,1963,1,BEL,,
21.9151,1963,2,BEL,,
63.437,1963,3,BEL,,
39.7469,1963,4,BEL,,
71.5392,1963,5,BEL,,
117.757,1963,6,BEL,,
40.8783,1963,7,BEL,,
111.88,1963,8,BEL,,
48.2437,1963,9,BEL,,
65.7693,1963,10,BEL,,
113.089,1963,11,BEL,,
15.0289,1963,12,BEL,,
27.1994,1964,1,BEL,,
32.1791,1964,2,BEL,,
52.3807,1964,3,BEL,,
48.9255,1964,4,BEL,,
40.3225,1964,5,BEL,,
78.5548,1964,6,BEL,,
40.9541,1964,7,BEL,,
64.1417,1964,8,BEL,,
66.232,1964,9,BEL,,
111.718,1964,10,BEL,,
99.5354,1964,11,BEL,,
89.1379,1964,12,BEL,,
108.831,1965,1,BEL,,
27.2632,1965,2,BEL,,
60.7962,1965,3,BEL,,
93.9164,1965,4,BEL,,
93.4262,1965,5,BEL,,
67.739,1965,6,BEL,,
133.092,1965,7,BEL,,
97.7766,1965,8,BEL,,
82.7461,1965,9,BEL,,
24.5892,1965,10,BEL,,
96.2807,1965,11,BEL,,
190.069,1965,12,BEL,,
52.7617,1966,1,BEL,,
88.7853,1966,2,BEL,,
71.5763,1966,3,BEL,,
85.8362,1966,4,BEL,,
54.4615,1966,5,BEL,,
122.773,1966,6,BEL,,
111.216,1966,7,BEL,,
90.9949,1966,8,BEL,,
34.2429,1966,9,BEL,,
104.42,1966,10,BEL,,
114.933,1966,11,BEL,,
170.748,1966,12,BEL,,
44.6916,1967,1,BEL,,
63.1629,1967,2,BEL,,
56.496,1967,3,BEL,,
42.9831,1967,4,BEL,,
77.3529,1967,5,BEL,,
37.4437,1967,6,BEL,,
47.297,1967,7,BEL,,
71.9689,1967,8,BEL,,
77.7088,1967,9,BEL,,
96.8915,1967,10,BEL,,
77.679,1967,11,BEL,,
104.299,1967,12,BEL,,
88.6244,1968,1,BEL,,
61.1367,1968,2,BEL,,
55.7364,1968,3,BEL,,
26.8898,1968,4,BEL,,
54.1527,1968,5,BEL,,
63.7406,1968,6,BEL,,
105.846,1968,7,BEL,,
95.3537,1968,8,BEL,,
116.886,1968,9,BEL,,
55.686,1968,10,BEL,,
32.9341,1968,11,BEL,,
54.5673,1968,12,BEL,,
45.5262,1969,1,BEL,,
66.5519,1969,2,BEL,,
61.7945,1969,3,BEL,,
71.1876,1969,4,BEL,,
82.8686,1969,5,BEL,,
82.7833,1969,6,BEL,,
62.5775,1969,7,BEL,,
127.243,1969,8,BEL,,
18.7758,1969,9,BEL,,
8.65674,1969,10,BEL,,
109.245,1969,11,BEL,,
48.2336,1969,12,BEL,,
56.1872,1970,1,BEL,,
128.729,1970,2,BEL,,
79.932,1970,3,BEL,,
88.7678,1970,4,BEL,,
51.5771,1970,5,BEL,,
43.4092,1970,6,BEL,,
93.3871,1970,7,BEL,,
55.7279,1970,8,BEL,,
65.3712,1970,9,BEL,,
70.6052,1970,10,BEL,,
77.6621,1970,11,BEL,,
40.8072,1970,12,BEL,,
63.5276,1971,1,BEL,,
42.1105,1971,2,BEL,,
38.0593,1971,3,BEL,,
29.2388,1971,4,BEL,,
83.8013,1971,5,BEL,,
118.067,1971,6,BEL,,
38.6743,1971,7,BEL,,
59.7137,1971,8,BEL,,
21.5664,1971,9,BEL,,
27.4377,1971,10,BEL,,
104.952,1971,11,BEL,,
19.1155,1971,12,BEL,,
51.7186,1972,1,BEL,,
35.5842,1972,2,BEL,,
50.8829,1972,3,BEL,,
74.8211,1972,4,BEL,,
96.5919,1972,5,BEL,,
66.7244,1972,6,BEL,,
99.6889,1972,7,BEL,,
74.6741,1972,8,BEL,,
60.6736,1972,9,BEL,,
29.957,1972,10,BEL,,
89.2483,1972,11,BEL,,
28.6938,1972,12,BEL,,
32.7391,1973,1,BEL,,
66.7509,1973,2,BEL,,
17.9089,1973,3,BEL,,
69.8033,1973,4,BEL,,
91.6695,1973,5,BEL,,
38.9043,1973,6,BEL,,
75.8619,1973,7,BEL,,
30.6177,1973,8,BEL,,
77.0057,1973,9,BEL,,
72.2759,1973,10,BEL,,
74.7147,1973,11,BEL,,
72.1027,1973,12,BEL,,
66.6574,1974,1,BEL,,
56.8806,1974,2,BEL,,
65.8156,1974,3,BEL,,
20.0852,1974,4,BEL,,
45.433,1974,5,BEL,,
76.3981,1974,6,BEL,,
77.733,1974,7,BEL,,
73.5131,1974,8,BEL,,
