pr,"	Year", Month, Country, ISO3, ISO2
33.4764,1906,11,BGR,,
66.4028,1906,12,BGR,,
32.0188,1907,1,BGR,,
44.6756,1907,2,BGR,,
48.1272,1907,3,BGR,,
48.1057,1907,4,BGR,,
19.9428,1907,5,BGR,,
95.3499,1907,6,BGR,,
24.3198,1907,7,BGR,,
66.834,1907,8,BGR,,
7.51779,1907,9,BGR,,
1.70578,1907,10,BGR,,
47.6199,1907,11,BGR,,
29.7948,1907,12,BGR,,
24.1158,1908,1,BGR,,
35.0091,1908,2,BGR,,
36.6052,1908,3,BGR,,
29.8417,1908,4,BGR,,
27.1808,1908,5,BGR,,
71.7646,1908,6,BGR,,
56.2546,1908,7,BGR,,
21.8685,1908,8,BGR,,
74.9627,1908,9,BGR,,
40.7001,1908,10,BGR,,
91.6345,1908,11,BGR,,
55.6668,1908,12,BGR,,
28.9421,1909,1,BGR,,
33.3732,1909,2,BGR,,
80.3271,1909,3,BGR,,
27.2717,1909,4,BGR,,
79.1919,1909,5,BGR,,
47.333,1909,6,BGR,,
32.7565,1909,7,BGR,,
32.3924,1909,8,BGR,,
92.2325,1909,9,BGR,,
55.5898,1909,10,BGR,,
78.5189,1909,11,BGR,,
35.3863,1909,12,BGR,,
55.3467,1910,1,BGR,,
54.36,1910,2,BGR,,
26.8199,1910,3,BGR,,
50.5856,1910,4,BGR,,
81.6141,1910,5,BGR,,
69.2465,1910,6,BGR,,
49.9746,1910,7,BGR,,
33.4851,1910,8,BGR,,
45.2604,1910,9,BGR,,
74.7593,1910,10,BGR,,
42.5072,1910,11,BGR,,
24.9945,1910,12,BGR,,
31.5309,1911,1,BGR,,
19.7599,1911,2,BGR,,
35.7152,1911,3,BGR,,
54.0314,1911,4,BGR,,
70.2531,1911,5,BGR,,
72.0739,1911,6,BGR,,
57.6564,1911,7,BGR,,
50.2428,1911,8,BGR,,
94.1276,1911,9,BGR,,
11.3756,1911,10,BGR,,
36.7999,1911,11,BGR,,
74.3386,1911,12,BGR,,
42.5607,1912,1,BGR,,
29.6161,1912,2,BGR,,
48.4507,1912,3,BGR,,
45.4053,1912,4,BGR,,
64.2993,1912,5,BGR,,
67.1062,1912,6,BGR,,
88.6687,1912,7,BGR,,
32.2164,1912,8,BGR,,
89.5498,1912,9,BGR,,
33.3344,1912,10,BGR,,
132.581,1912,11,BGR,,
27.2065,1912,12,BGR,,
37.6602,1913,1,BGR,,
27.1219,1913,2,BGR,,
18.6482,1913,3,BGR,,
22.5506,1913,4,BGR,,
94.7416,1913,5,BGR,,
57.4344,1913,6,BGR,,
51.4359,1913,7,BGR,,
44.4055,1913,8,BGR,,
105.544,1913,9,BGR,,
13.7304,1913,10,BGR,,
28.6338,1913,11,BGR,,
47.7439,1913,12,BGR,,
85.2001,1914,1,BGR,,
8.35475,1914,2,BGR,,
44.0713,1914,3,BGR,,
30.0808,1914,4,BGR,,
79.134,1914,5,BGR,,
115.777,1914,6,BGR,,
101.223,1914,7,BGR,,
60.2206,1914,8,BGR,,
35.8687,1914,9,BGR,,
68.8641,1914,10,BGR,,
56.6306,1914,11,BGR,,
29.9621,1914,12,BGR,,
54.7383,1915,1,BGR,,
26.5499,1915,2,BGR,,
66.5224,1915,3,BGR,,
74.4632,1915,4,BGR,,
108.28,1915,5,BGR,,
70.9666,1915,6,BGR,,
102.07,1915,7,BGR,,
48.7221,1915,8,BGR,,
36.2663,1915,9,BGR,,
85.6555,1915,10,BGR,,
50.6593,1915,11,BGR,,
13.1707,1915,12,BGR,,
16.6651,1916,1,BGR,,
40.6114,1916,2,BGR,,
33.9342,1916,3,BGR,,
56.8048,1916,4,BGR,,
90.8257,1916,5,BGR,,
28.2248,1916,6,BGR,,
55.0852,1916,7,BGR,,
52.5095,1916,8,BGR,,
53.6445,1916,9,BGR,,
41.7116,1916,10,BGR,,
40.1946,1916,11,BGR,,
37.6092,1916,12,BGR,,
80,1917,1,BGR,,
37.4454,1917,2,BGR,,
76.943,1917,3,BGR,,
63.4832,1917,4,BGR,,
56.2206,1917,5,BGR,,
74.5144,1917,6,BGR,,
27.7912,1917,7,BGR,,
26.0192,1917,8,BGR,,
8.55296,1917,9,BGR,,
44.1905,1917,10,BGR,,
61.0323,1917,11,BGR,,
31.2877,1917,12,BGR,,
26.706,1918,1,BGR,,
34.5338,1918,2,BGR,,
45.0649,1918,3,BGR,,
20.2794,1918,4,BGR,,
45.6502,1918,5,BGR,,
51.5198,1918,6,BGR,,
67.6266,1918,7,BGR,,
42.656,1918,8,BGR,,
16.0143,1918,9,BGR,,
101.204,1918,10,BGR,,
96.8658,1918,11,BGR,,
68.475,1918,12,BGR,,
78.0841,1919,1,BGR,,
65.4078,1919,2,BGR,,
68.7525,1919,3,BGR,,
48.5029,1919,4,BGR,,
118.877,1919,5,BGR,,
83.0095,1919,6,BGR,,
67.6721,1919,7,BGR,,
41.203,1919,8,BGR,,
16.9601,1919,9,BGR,,
114.399,1919,10,BGR,,
59.3705,1919,11,BGR,,
53.1505,1919,12,BGR,,
43.1635,1920,1,BGR,,
24.101,1920,2,BGR,,
45.8412,1920,3,BGR,,
60.9436,1920,4,BGR,,
95.1549,1920,5,BGR,,
89.611,1920,6,BGR,,
58.8987,1920,7,BGR,,
25.4195,1920,8,BGR,,
24.6556,1920,9,BGR,,
76.8536,1920,10,BGR,,
62.7558,1920,11,BGR,,
35.6015,1920,12,BGR,,
31.7253,1921,1,BGR,,
26.0448,1921,2,BGR,,
15.0332,1921,3,BGR,,
44.702,1921,4,BGR,,
66.9402,1921,5,BGR,,
81.1061,1921,6,BGR,,
31.9154,1921,7,BGR,,
15.8471,1921,8,BGR,,
28.5388,1921,9,BGR,,
17.2482,1921,10,BGR,,
77.7878,1921,11,BGR,,
86.0812,1921,12,BGR,,
53.5266,1922,1,BGR,,
14.9492,1922,2,BGR,,
21.7349,1922,3,BGR,,
50.1817,1922,4,BGR,,
101.466,1922,5,BGR,,
72.6899,1922,6,BGR,,
24.7379,1922,7,BGR,,
30.5673,1922,8,BGR,,
21.0591,1922,9,BGR,,
91.4272,1922,10,BGR,,
85.6766,1922,11,BGR,,
30.0605,1922,12,BGR,,
64.2807,1923,1,BGR,,
62.8998,1923,2,BGR,,
56.2712,1923,3,BGR,,
66.4863,1923,4,BGR,,
69.9272,1923,5,BGR,,
93.0455,1923,6,BGR,,
73.821,1923,7,BGR,,
13.882,1923,8,BGR,,
23.5629,1923,9,BGR,,
18.7467,1923,10,BGR,,
22.7126,1923,11,BGR,,
65.7309,1923,12,BGR,,
31.1606,1924,1,BGR,,
35.3569,1924,2,BGR,,
32.1865,1924,3,BGR,,
39.1735,1924,4,BGR,,
50.0467,1924,5,BGR,,
86.5652,1924,6,BGR,,
30.9427,1924,7,BGR,,
95.5035,1924,8,BGR,,
33.173,1924,9,BGR,,
63.6504,1924,10,BGR,,
78.5304,1924,11,BGR,,
27.7567,1924,12,BGR,,
12.5494,1925,1,BGR,,
37.2026,1925,2,BGR,,
71.6641,1925,3,BGR,,
45.5946,1925,4,BGR,,
101.252,1925,5,BGR,,
97.2509,1925,6,BGR,,
58.9946,1925,7,BGR,,
24.9545,1925,8,BGR,,
68.3783,1925,9,BGR,,
30.0736,1925,10,BGR,,
60.5583,1925,11,BGR,,
73.4361,1925,12,BGR,,
67.4907,1926,1,BGR,,
16.66,1926,2,BGR,,
51.0396,1926,3,BGR,,
28.3449,1926,4,BGR,,
62.0846,1926,5,BGR,,
57.1604,1926,6,BGR,,
63.08,1926,7,BGR,,
31.2159,1926,8,BGR,,
12.7657,1926,9,BGR,,
22.038,1926,10,BGR,,
12.2569,1926,11,BGR,,
66.5256,1926,12,BGR,,
49.6463,1927,1,BGR,,
31.5386,1927,2,BGR,,
27.9471,1927,3,BGR,,
87.5627,1927,4,BGR,,
56.9585,1927,5,BGR,,
58.5138,1927,6,BGR,,
45.5387,1927,7,BGR,,
42.5838,1927,8,BGR,,
35.3812,1927,9,BGR,,
67.7127,1927,10,BGR,,
43.7199,1927,11,BGR,,
72.3289,1927,12,BGR,,
54.5251,1928,1,BGR,,
36.091,1928,2,BGR,,
36.1393,1928,3,BGR,,
74.0455,1928,4,BGR,,
72.2925,1928,5,BGR,,
56.0947,1928,6,BGR,,
12.9255,1928,7,BGR,,
24.4997,1928,8,BGR,,
20.2784,1928,9,BGR,,
23.8223,1928,10,BGR,,
100.989,1928,11,BGR,,
64.1453,1928,12,BGR,,
78.9029,1929,1,BGR,,
32.2645,1929,2,BGR,,
34.2952,1929,3,BGR,,
77.8473,1929,4,BGR,,
51.9683,1929,5,BGR,,
58.7204,1929,6,BGR,,
21.2136,1929,7,BGR,,
64.1434,1929,8,BGR,,
32.661,1929,9,BGR,,
72.6637,1929,10,BGR,,
44.3843,1929,11,BGR,,
112.577,1929,12,BGR,,
12.4099,1930,1,BGR,,
31.5806,1930,2,BGR,,
22.7376,1930,3,BGR,,
53.7934,1930,4,BGR,,
107.798,1930,5,BGR,,
72.0728,1930,6,BGR,,
57.5663,1930,7,BGR,,
24.9831,1930,8,BGR,,
68.739,1930,9,BGR,,
39.9602,1930,10,BGR,,
14.7748,1930,11,BGR,,
103.956,1930,12,BGR,,
54.7935,1931,1,BGR,,
60.4193,1931,2,BGR,,
53.1756,1931,3,BGR,,
66.3627,1931,4,BGR,,
66.3843,1931,5,BGR,,
92.8108,1931,6,BGR,,
49.3974,1931,7,BGR,,
14.4123,1931,8,BGR,,
61.1803,1931,9,BGR,,
67.2595,1931,10,BGR,,
49.9646,1931,11,BGR,,
60.7429,1931,12,BGR,,
21.9636,1932,1,BGR,,
33.799,1932,2,BGR,,
40.7896,1932,3,BGR,,
42.1426,1932,4,BGR,,
61.4273,1932,5,BGR,,
75.8526,1932,6,BGR,,
40.929,1932,7,BGR,,
21.3223,1932,8,BGR,,
31.0624,1932,9,BGR,,
22.5054,1932,10,BGR,,
23.1033,1932,11,BGR,,
14.9491,1932,12,BGR,,
56.3572,1933,1,BGR,,
60.6608,1933,2,BGR,,
33.1165,1933,3,BGR,,
47.3555,1933,4,BGR,,
94.2633,1933,5,BGR,,
70.2056,1933,6,BGR,,
70.666,1933,7,BGR,,
54.0211,1933,8,BGR,,
24.1816,1933,9,BGR,,
42.3217,1933,10,BGR,,
46.1022,1933,11,BGR,,
66.2634,1933,12,BGR,,
43.2756,1934,1,BGR,,
16.9226,1934,2,BGR,,
7.60538,1934,3,BGR,,
9.72576,1934,4,BGR,,
50.85,1934,5,BGR,,
59.5314,1934,6,BGR,,
80.2093,1934,7,BGR,,
47.6556,1934,8,BGR,,
54.6496,1934,9,BGR,,
56.4144,1934,10,BGR,,
47.2752,1934,11,BGR,,
23.1361,1934,12,BGR,,
69.4248,1935,1,BGR,,
45.5485,1935,2,BGR,,
34.0387,1935,3,BGR,,
60.5739,1935,4,BGR,,
35.8214,1935,5,BGR,,
81.8452,1935,6,BGR,,
34.4085,1935,7,BGR,,
27.2734,1935,8,BGR,,
16.9901,1935,9,BGR,,
26.8635,1935,10,BGR,,
64.0466,1935,11,BGR,,
89.1247,1935,12,BGR,,
20.4086,1936,1,BGR,,
61.0791,1936,2,BGR,,
52.4185,1936,3,BGR,,
42.5824,1936,4,BGR,,
85.8386,1936,5,BGR,,
105.08,1936,6,BGR,,
54.1676,1936,7,BGR,,
64.947,1936,8,BGR,,
24.5949,1936,9,BGR,,
68.4465,1936,10,BGR,,
47.414,1936,11,BGR,,
19.8233,1936,12,BGR,,
53.9977,1937,1,BGR,,
46.7017,1937,2,BGR,,
30.9952,1937,3,BGR,,
100.496,1937,4,BGR,,
63.7175,1937,5,BGR,,
35.8225,1937,6,BGR,,
50.3561,1937,7,BGR,,
65.0194,1937,8,BGR,,
49.1934,1937,9,BGR,,
80.224,1937,10,BGR,,
112.81,1937,11,BGR,,
80.1169,1937,12,BGR,,
23.8015,1938,1,BGR,,
37.7763,1938,2,BGR,,
27.0732,1938,3,BGR,,
58.5914,1938,4,BGR,,
70.3871,1938,5,BGR,,
20.8139,1938,6,BGR,,
50.0514,1938,7,BGR,,
34.6487,1938,8,BGR,,
45.2153,1938,9,BGR,,
52.3801,1938,10,BGR,,
27.251,1938,11,BGR,,
116.676,1938,12,BGR,,
40.3849,1939,1,BGR,,
24.7142,1939,2,BGR,,
78.6074,1939,3,BGR,,
36.7172,1939,4,BGR,,
61.7219,1939,5,BGR,,
90.6424,1939,6,BGR,,
39.7,1939,7,BGR,,
73.4812,1939,8,BGR,,
35.4769,1939,9,BGR,,
73.3694,1939,10,BGR,,
51.9792,1939,11,BGR,,
70.3271,1939,12,BGR,,
35.7699,1940,1,BGR,,
39.882,1940,2,BGR,,
51.287,1940,3,BGR,,
84.4021,1940,4,BGR,,
84.0933,1940,5,BGR,,
86.8576,1940,6,BGR,,
72.0269,1940,7,BGR,,
45.7369,1940,8,BGR,,
45.0587,1940,9,BGR,,
52.0626,1940,10,BGR,,
83.0513,1940,11,BGR,,
122.781,1940,12,BGR,,
38.8904,1941,1,BGR,,
67.1058,1941,2,BGR,,
13.4551,1941,3,BGR,,
61.6952,1941,4,BGR,,
71.083,1941,5,BGR,,
95.0824,1941,6,BGR,,
109.837,1941,7,BGR,,
19.6453,1941,8,BGR,,
56.3678,1941,9,BGR,,
64.4635,1941,10,BGR,,
69.085,1941,11,BGR,,
43.4874,1941,12,BGR,,
78.7592,1942,1,BGR,,
61.6188,1942,2,BGR,,
47.2631,1942,3,BGR,,
57.515,1942,4,BGR,,
40.2615,1942,5,BGR,,
94.3842,1942,6,BGR,,
35.4296,1942,7,BGR,,
23.8345,1942,8,BGR,,
9.3163,1942,9,BGR,,
28.7859,1942,10,BGR,,
96.0211,1942,11,BGR,,
10.8186,1942,12,BGR,,
60.1293,1943,1,BGR,,
23.2492,1943,2,BGR,,
5.39408,1943,3,BGR,,
36.3978,1943,4,BGR,,
98.7252,1943,5,BGR,,
77.3654,1943,6,BGR,,
26.7687,1943,7,BGR,,
15.975,1943,8,BGR,,
48.8,1943,9,BGR,,
44.2394,1943,10,BGR,,
60.6951,1943,11,BGR,,
70.9914,1943,12,BGR,,
26.2383,1944,1,BGR,,
83.2509,1944,2,BGR,,
51.7575,1944,3,BGR,,
88.904,1944,4,BGR,,
52.6825,1944,5,BGR,,
42.624,1944,6,BGR,,
96.8257,1944,7,BGR,,
51.9229,1944,8,BGR,,
59.0837,1944,9,BGR,,
107.316,1944,10,BGR,,
55.3488,1944,11,BGR,,
23.0945,1944,12,BGR,,
43.9813,1945,1,BGR,,
6.24606,1945,2,BGR,,
17.3534,1945,3,BGR,,
39.4564,1945,4,BGR,,
13.0273,1945,5,BGR,,
39.3191,1945,6,BGR,,
28.7887,1945,7,BGR,,
26.636,1945,8,BGR,,
34.688,1945,9,BGR,,
51.4423,1945,10,BGR,,
27.6883,1945,11,BGR,,
91.6737,1945,12,BGR,,
46.9668,1946,1,BGR,,
33.4988,1946,2,BGR,,
56.1221,1946,3,BGR,,
32.1802,1946,4,BGR,,
56.7973,1946,5,BGR,,
43.3362,1946,6,BGR,,
23.859,1946,7,BGR,,
22.5936,1946,8,BGR,,
16.2739,1946,9,BGR,,
63.6903,1946,10,BGR,,
58.6582,1946,11,BGR,,
93.0385,1946,12,BGR,,
56.6175,1947,1,BGR,,
43.3316,1947,2,BGR,,
21.1942,1947,3,BGR,,
3.46371,1947,4,BGR,,
29.9916,1947,5,BGR,,
67.5222,1947,6,BGR,,
38.811,1947,7,BGR,,
75.9151,1947,8,BGR,,
14.3869,1947,9,BGR,,
49.1276,1947,10,BGR,,
51.1914,1947,11,BGR,,
100.978,1947,12,BGR,,
46.8071,1948,1,BGR,,
24.3863,1948,2,BGR,,
11.9099,1948,3,BGR,,
51.2168,1948,4,BGR,,
101.668,1948,5,BGR,,
114.616,1948,6,BGR,,
12.4034,1948,7,BGR,,
17.5314,1948,8,BGR,,
20.5914,1948,9,BGR,,
8.56457,1948,10,BGR,,
27.0626,1948,11,BGR,,
15.2059,1948,12,BGR,,
33.601,1949,1,BGR,,
3.34407,1949,2,BGR,,
73.0027,1949,3,BGR,,
32.6073,1949,4,BGR,,
44.5485,1949,5,BGR,,
53.5613,1949,6,BGR,,
76.8045,1949,7,BGR,,
93.5611,1949,8,BGR,,
27.6331,1949,9,BGR,,
13.1122,1949,10,BGR,,
75.4937,1949,11,BGR,,
32.3873,1949,12,BGR,,
54.8291,1950,1,BGR,,
11.8654,1950,2,BGR,,
52.1526,1950,3,BGR,,
37.0519,1950,4,BGR,,
58.5458,1950,5,BGR,,
36.5449,1950,6,BGR,,
27.9174,1950,7,BGR,,
6.11797,1950,8,BGR,,
11.9582,1950,9,BGR,,
27.5342,1950,10,BGR,,
64.2336,1950,11,BGR,,
61.4719,1950,12,BGR,,
50.8914,1951,1,BGR,,
37.5089,1951,2,BGR,,
58.0231,1951,3,BGR,,
76.1612,1951,4,BGR,,
54.5171,1951,5,BGR,,
56.5203,1951,6,BGR,,
68.5125,1951,7,BGR,,
59.002,1951,8,BGR,,
19.9926,1951,9,BGR,,
49.8243,1951,10,BGR,,
41.1469,1951,11,BGR,,
17.317,1951,12,BGR,,
38.4555,1952,1,BGR,,
57.3513,1952,2,BGR,,
41.11,1952,3,BGR,,
15.3422,1952,4,BGR,,
80.145,1952,5,BGR,,
45.193,1952,6,BGR,,
24.8597,1952,7,BGR,,
5.37937,1952,8,BGR,,
24.514,1952,9,BGR,,
87.9213,1952,10,BGR,,
112.725,1952,11,BGR,,
98.2962,1952,12,BGR,,
60.6717,1953,1,BGR,,
31.6153,1953,2,BGR,,
8.01772,1953,3,BGR,,
54.5941,1953,4,BGR,,
74.7201,1953,5,BGR,,
83.9312,1953,6,BGR,,
27.0957,1953,7,BGR,,
44.0673,1953,8,BGR,,
10.0423,1953,9,BGR,,
102.642,1953,10,BGR,,
25.4872,1953,11,BGR,,
15.1364,1953,12,BGR,,
55.7297,1954,1,BGR,,
86.5107,1954,2,BGR,,
31.2236,1954,3,BGR,,
49.033,1954,4,BGR,,
84.6672,1954,5,BGR,,
94.165,1954,6,BGR,,
38.9284,1954,7,BGR,,
26.6177,1954,8,BGR,,
16.1067,1954,9,BGR,,
69.4463,1954,10,BGR,,
111.272,1954,11,BGR,,
77.2796,1954,12,BGR,,
67.5924,1955,1,BGR,,
36.3045,1955,2,BGR,,
77.3666,1955,3,BGR,,
72.3323,1955,4,BGR,,
47.4212,1955,5,BGR,,
86.9272,1955,6,BGR,,
102.701,1955,7,BGR,,
56.3586,1955,8,BGR,,
49.9768,1955,9,BGR,,
64.8657,1955,10,BGR,,
97.285,1955,11,BGR,,
36.9077,1955,12,BGR,,
53.3734,1956,1,BGR,,
87.0224,1956,2,BGR,,
48.3536,1956,3,BGR,,
34.4894,1956,4,BGR,,
98.593,1956,5,BGR,,
102.094,1956,6,BGR,,
44.5038,1956,7,BGR,,
15.7232,1956,8,BGR,,
12.424,1956,9,BGR,,
42.8062,1956,10,BGR,,
97.5869,1956,11,BGR,,
69.7494,1956,12,BGR,,
23.8103,1957,1,BGR,,
30.6266,1957,2,BGR,,
18.5083,1957,3,BGR,,
59.9626,1957,4,BGR,,
109.339,1957,5,BGR,,
97.2261,1957,6,BGR,,
51.0833,1957,7,BGR,,
45.5246,1957,8,BGR,,
88.4164,1957,9,BGR,,
61.6548,1957,10,BGR,,
32.3536,1957,11,BGR,,
73.1518,1957,12,BGR,,
69.8527,1958,1,BGR,,
16.3526,1958,2,BGR,,
65.4827,1958,3,BGR,,
90.8839,1958,4,BGR,,
38.5028,1958,5,BGR,,
59.8296,1958,6,BGR,,
23.4209,1958,7,BGR,,
15.172,1958,8,BGR,,
34.9622,1958,9,BGR,,
48.3974,1958,10,BGR,,
23.6603,1958,11,BGR,,
13.9735,1958,12,BGR,,
51.8215,1959,1,BGR,,
7.45682,1959,2,BGR,,
24.4472,1959,3,BGR,,
41.2199,1959,4,BGR,,
73.8316,1959,5,BGR,,
118.938,1959,6,BGR,,
63.4151,1959,7,BGR,,
62.7186,1959,8,BGR,,
50.7574,1959,9,BGR,,
32.0417,1959,10,BGR,,
69.9961,1959,11,BGR,,
48.1282,1959,12,BGR,,
54.1891,1960,1,BGR,,
46.4126,1960,2,BGR,,
26.4111,1960,3,BGR,,
83.4441,1960,4,BGR,,
77.1914,1960,5,BGR,,
104.387,1960,6,BGR,,
64.1988,1960,7,BGR,,
21.9143,1960,8,BGR,,
63.7135,1960,9,BGR,,
18.4338,1960,10,BGR,,
57.7511,1960,11,BGR,,
109.91,1960,12,BGR,,
49.0319,1961,1,BGR,,
17.949,1961,2,BGR,,
40.6303,1961,3,BGR,,
44.0701,1961,4,BGR,,
105.038,1961,5,BGR,,
94.2969,1961,6,BGR,,
50.5582,1961,7,BGR,,
26.8175,1961,8,BGR,,
17.5914,1961,9,BGR,,
23.3035,1961,10,BGR,,
56.1172,1961,11,BGR,,
75.1822,1961,12,BGR,,
33.0224,1962,1,BGR,,
47.9603,1962,2,BGR,,
65.9186,1962,3,BGR,,
61.7495,1962,4,BGR,,
33.0329,1962,5,BGR,,
33.4325,1962,6,BGR,,
58.0309,1962,7,BGR,,
16.3597,1962,8,BGR,,
25.3157,1962,9,BGR,,
74.1304,1962,10,BGR,,
72.674,1962,11,BGR,,
81.437,1962,12,BGR,,
103.397,1963,1,BGR,,
73.2487,1963,2,BGR,,
51.1536,1963,3,BGR,,
53.4906,1963,4,BGR,,
67.1161,1963,5,BGR,,
65.0116,1963,6,BGR,,
48.1335,1963,7,BGR,,
19.7495,1963,8,BGR,,
26.2979,1963,9,BGR,,
56.1875,1963,10,BGR,,
28.0545,1963,11,BGR,,
58.4474,1963,12,BGR,,
12.7367,1964,1,BGR,,
34.1713,1964,2,BGR,,
40.3522,1964,3,BGR,,
41.7814,1964,4,BGR,,
83.1707,1964,5,BGR,,
59.0778,1964,6,BGR,,
46.6183,1964,7,BGR,,
36.9236,1964,8,BGR,,
122.27,1964,9,BGR,,
36.9003,1964,10,BGR,,
46.1787,1964,11,BGR,,
41.5144,1964,12,BGR,,
40.9095,1965,1,BGR,,
68.7075,1965,2,BGR,,
45,1965,3,BGR,,
52.2121,1965,4,BGR,,
85.0912,1965,5,BGR,,
27.8249,1965,6,BGR,,
20.0274,1965,7,BGR,,
23.6655,1965,8,BGR,,
7.33532,1965,9,BGR,,
4.01543,1965,10,BGR,,
64.9822,1965,11,BGR,,
88.0352,1965,12,BGR,,
77.8522,1966,1,BGR,,
24.6469,1966,2,BGR,,
55.1176,1966,3,BGR,,
55.269,1966,4,BGR,,
53.6795,1966,5,BGR,,
88.1728,1966,6,BGR,,
55.1196,1966,7,BGR,,
45.6059,1966,8,BGR,,
38.4276,1966,9,BGR,,
49.9307,1966,10,BGR,,
141.621,1966,11,BGR,,
104.206,1966,12,BGR,,
43.331,1967,1,BGR,,
22.0146,1967,2,BGR,,
32.7874,1967,3,BGR,,
58.4868,1967,4,BGR,,
78.1438,1967,5,BGR,,
82.6254,1967,6,BGR,,
48.6917,1967,7,BGR,,
31.8607,1967,8,BGR,,
51.0644,1967,9,BGR,,
25.6224,1967,10,BGR,,
30.372,1967,11,BGR,,
48.5256,1967,12,BGR,,
57.5388,1968,1,BGR,,
46.5728,1968,2,BGR,,
24.0917,1968,3,BGR,,
7.29137,1968,4,BGR,,
29.297,1968,5,BGR,,
58.3017,1968,6,BGR,,
44.7605,1968,7,BGR,,
83.1742,1968,8,BGR,,
67.0703,1968,9,BGR,,
20.0812,1968,10,BGR,,
80.3501,1968,11,BGR,,
58.1116,1968,12,BGR,,
67.3151,1969,1,BGR,,
90.8224,1969,2,BGR,,
66.0627,1969,3,BGR,,
40.6129,1969,4,BGR,,
30.8114,1969,5,BGR,,
98.9354,1969,6,BGR,,
48.3286,1969,7,BGR,,
21.8833,1969,8,BGR,,
45.7568,1969,9,BGR,,
11.691,1969,10,BGR,,
12.5834,1969,11,BGR,,
139.126,1969,12,BGR,,
30.5685,1970,1,BGR,,
71.2958,1970,2,BGR,,
62.3429,1970,3,BGR,,
46.5463,1970,4,BGR,,
111.376,1970,5,BGR,,
66.2674,1970,6,BGR,,
71.0052,1970,7,BGR,,
52.6257,1970,8,BGR,,
7.01916,1970,9,BGR,,
47.0094,1970,10,BGR,,
47.3219,1970,11,BGR,,
24.3379,1970,12,BGR,,
56.2726,1971,1,BGR,,
67.4326,1971,2,BGR,,
71.4324,1971,3,BGR,,
31.2089,1971,4,BGR,,
103.513,1971,5,BGR,,
83.366,1971,6,BGR,,
98.0425,1971,7,BGR,,
34.1918,1971,8,BGR,,
73.5485,1971,9,BGR,,
31.5001,1971,10,BGR,,
40.3664,1971,11,BGR,,
35.0147,1971,12,BGR,,
26.3151,1972,1,BGR,,
40.356,1972,2,BGR,,
14.5926,1972,3,BGR,,
53.8742,1972,4,BGR,,
51.2622,1972,5,BGR,,
50.1295,1972,6,BGR,,
59.1706,1972,7,BGR,,
61.011,1972,8,BGR,,
95.8163,1972,9,BGR,,
140.122,1972,10,BGR,,
27.8381,1972,11,BGR,,
5.22684,1972,12,BGR,,
45.9916,1973,1,BGR,,
61.4838,1973,2,BGR,,
75.3585,1973,3,BGR,,
92.6454,1973,4,BGR,,
50.368,1973,5,BGR,,
67.3323,1973,6,BGR,,
70.7807,1973,7,BGR,,
29.8135,1973,8,BGR,,
37.3591,1973,9,BGR,,
37.1746,1973,10,BGR,,
39.948,1973,11,BGR,,
36.0431,1973,12,BGR,,
24.6154,1974,1,BGR,,
27.4142,1974,2,BGR,,
44.7291,1974,3,BGR,,
