pr,"	Year", Month, Country, ISO3, ISO2
133.875,1908,12,MAC,,
62.5937,1909,1,MAC,,
56.7718,1909,2,MAC,,
92.6343,1909,3,MAC,,
79.55,1909,4,MAC,,
181.518,1909,5,MAC,,
202.703,1909,6,MAC,,
294.424,1909,7,MAC,,
197.218,1909,8,MAC,,
170.506,1909,9,MAC,,
548.89,1909,10,MAC,,
9.31875,1909,11,MAC,,
3.40625,1909,12,MAC,,
32.625,1910,1,MAC,,
17.7218,1910,2,MAC,,
31.0281,1910,3,MAC,,
113.4,1910,4,MAC,,
55.9,1910,5,MAC,,
407.787,1910,6,MAC,,
295.631,1910,7,MAC,,
259.2,1910,8,MAC,,
293.646,1910,9,MAC,,
5.35312,1910,10,MAC,,
88.5906,1910,11,MAC,,
28.3812,1910,12,MAC,,
25.5875,1911,1,MAC,,
0.7125,1911,2,MAC,,
131.471,1911,3,MAC,,
158.512,1911,4,MAC,,
514.084,1911,5,MAC,,
143.975,1911,6,MAC,,
216.637,1911,7,MAC,,
545.571,1911,8,MAC,,
106.609,1911,9,MAC,,
150.009,1911,10,MAC,,
85.4281,1911,11,MAC,,
10.7312,1911,12,MAC,,
99.9562,1912,1,MAC,,
78.4718,1912,2,MAC,,
156.687,1912,3,MAC,,
96.4625,1912,4,MAC,,
113.996,1912,5,MAC,,
388.918,1912,6,MAC,,
158.021,1912,7,MAC,,
358.171,1912,8,MAC,,
74.8968,1912,9,MAC,,
4.125,1912,10,MAC,,
9.05937,1912,11,MAC,,
152.787,1912,12,MAC,,
38.2437,1913,1,MAC,,
66.9218,1913,2,MAC,,
239.921,1913,3,MAC,,
62.0031,1913,4,MAC,,
198.462,1913,5,MAC,,
452.912,1913,6,MAC,,
303.353,1913,7,MAC,,
280.324,1913,8,MAC,,
360.006,1913,9,MAC,,
70.1437,1913,10,MAC,,
32.6312,1913,11,MAC,,
54.0656,1913,12,MAC,,
0.19375,1914,1,MAC,,
88.5937,1914,2,MAC,,
47.1437,1914,3,MAC,,
141.387,1914,4,MAC,,
345.603,1914,5,MAC,,
297.071,1914,6,MAC,,
639.218,1914,7,MAC,,
171.775,1914,8,MAC,,
337.1,1914,9,MAC,,
148.481,1914,10,MAC,,
140.868,1914,11,MAC,,
32.6906,1914,12,MAC,,
14.3906,1915,1,MAC,,
22.4468,1915,2,MAC,,
108.093,1915,3,MAC,,
65.6999,1915,4,MAC,,
316.159,1915,5,MAC,,
258.981,1915,6,MAC,,
321.271,1915,7,MAC,,
232.49,1915,8,MAC,,
92.1218,1915,9,MAC,,
294.471,1915,10,MAC,,
74.7156,1915,11,MAC,,
36.6343,1915,12,MAC,,
127.856,1916,1,MAC,,
43.4531,1916,2,MAC,,
26.8281,1916,3,MAC,,
120.981,1916,4,MAC,,
285.065,1916,5,MAC,,
667.896,1916,6,MAC,,
185.846,1916,7,MAC,,
162.003,1916,8,MAC,,
202.143,1916,9,MAC,,
24.8624,1916,10,MAC,,
3.1625,1916,11,MAC,,
3.34687,1916,12,MAC,,
12.4656,1917,1,MAC,,
13.9875,1917,2,MAC,,
115.537,1917,3,MAC,,
160.812,1917,4,MAC,,
201.018,1917,5,MAC,,
301.753,1917,6,MAC,,
645.656,1917,7,MAC,,
300.149,1917,8,MAC,,
100.493,1917,9,MAC,,
82.9937,1917,10,MAC,,
4.4875,1917,11,MAC,,
46.9531,1917,12,MAC,,
0.65937,1918,1,MAC,,
6.26875,1918,2,MAC,,
45.5593,1918,3,MAC,,
107.4,1918,4,MAC,,
199.928,1918,5,MAC,,
576.684,1918,6,MAC,,
306.137,1918,7,MAC,,
707.318,1918,8,MAC,,
343.715,1918,9,MAC,,
8.06562,1918,10,MAC,,
165.05,1918,11,MAC,,
8.10625,1918,12,MAC,,
28.4656,1919,1,MAC,,
51.1031,1919,2,MAC,,
61.3218,1919,3,MAC,,
185.462,1919,4,MAC,,
189.415,1919,5,MAC,,
311.459,1919,6,MAC,,
417.471,1919,7,MAC,,
465.578,1919,8,MAC,,
61.3781,1919,9,MAC,,
107.137,1919,10,MAC,,
103.531,1919,11,MAC,,
30.3937,1919,12,MAC,,
2.51875,1920,1,MAC,,
96.3687,1920,2,MAC,,
57.5625,1920,3,MAC,,
199.328,1920,4,MAC,,
385.137,1920,5,MAC,,
363.965,1920,6,MAC,,
509.684,1920,7,MAC,,
324.715,1920,8,MAC,,
254.996,1920,9,MAC,,
160.278,1920,10,MAC,,
171.584,1920,11,MAC,,
51.0875,1920,12,MAC,,
7.2,1921,1,MAC,,
34.3156,1921,2,MAC,,
158.175,1921,3,MAC,,
71.9906,1921,4,MAC,,
676.825,1921,5,MAC,,
339.406,1921,6,MAC,,
259.278,1921,7,MAC,,
338.6,1921,8,MAC,,
280.606,1921,9,MAC,,
6.41562,1921,10,MAC,,
13.4843,1921,11,MAC,,
10.9656,1921,12,MAC,,
107.393,1922,1,MAC,,
159.659,1922,2,MAC,,
161.953,1922,3,MAC,,
56.4218,1922,4,MAC,,
201.428,1922,5,MAC,,
205.762,1922,6,MAC,,
282.584,1922,7,MAC,,
376.259,1922,8,MAC,,
210.596,1922,9,MAC,,
73.3,1922,10,MAC,,
13.95,1922,11,MAC,,
20.0937,1922,12,MAC,,
4.475,1923,1,MAC,,
20.0343,1923,2,MAC,,
27.6156,1923,3,MAC,,
197.534,1923,4,MAC,,
95.6718,1923,5,MAC,,
370.818,1923,6,MAC,,
418.778,1923,7,MAC,,
689.599,1923,8,MAC,,
130.053,1923,9,MAC,,
399.012,1923,10,MAC,,
15.5,1923,11,MAC,,
10.1687,1923,12,MAC,,
40.4625,1924,1,MAC,,
138.584,1924,2,MAC,,
7.2,1924,3,MAC,,
170.224,1924,4,MAC,,
329.612,1924,5,MAC,,
530.453,1924,6,MAC,,
398.315,1924,7,MAC,,
291.103,1924,8,MAC,,
145.353,1924,9,MAC,,
224.234,1924,10,MAC,,
0.4125,1924,11,MAC,,
20.2812,1924,12,MAC,,
160.437,1925,1,MAC,,
13.8437,1925,2,MAC,,
299.406,1925,3,MAC,,
222.096,1925,4,MAC,,
102.224,1925,5,MAC,,
519.4,1925,6,MAC,,
437.143,1925,7,MAC,,
162.64,1925,8,MAC,,
186.487,1925,9,MAC,,
69.6906,1925,10,MAC,,
35.625,1925,11,MAC,,
12.5156,1925,12,MAC,,
10.8031,1926,1,MAC,,
73.0062,1926,2,MAC,,
176.371,1926,3,MAC,,
421.481,1926,4,MAC,,
155.85,1926,5,MAC,,
191.856,1926,6,MAC,,
642.959,1926,7,MAC,,
244.718,1926,8,MAC,,
327.131,1926,9,MAC,,
94.9124,1926,10,MAC,,
161.334,1926,11,MAC,,
14.5968,1926,12,MAC,,
12.6218,1927,1,MAC,,
123.884,1927,2,MAC,,
176.162,1927,3,MAC,,
194.578,1927,4,MAC,,
541.075,1927,5,MAC,,
292.049,1927,6,MAC,,
468.009,1927,7,MAC,,
455.518,1927,8,MAC,,
119.121,1927,9,MAC,,
124.437,1927,10,MAC,,
74.525,1927,11,MAC,,
42.6281,1927,12,MAC,,
73.0437,1928,1,MAC,,
96.2062,1928,2,MAC,,
194.078,1928,3,MAC,,
131.781,1928,4,MAC,,
403.534,1928,5,MAC,,
372.84,1928,6,MAC,,
113.106,1928,7,MAC,,
332.096,1928,8,MAC,,
79.7656,1928,9,MAC,,
11.7531,1928,10,MAC,,
36.5718,1928,11,MAC,,
1.575,1928,12,MAC,,
34.4343,1929,1,MAC,,
20.3812,1929,2,MAC,,
21.8562,1929,3,MAC,,
60.9937,1929,4,MAC,,
170.781,1929,5,MAC,,
136.743,1929,6,MAC,,
534.462,1929,7,MAC,,
451.25,1929,8,MAC,,
202.537,1929,9,MAC,,
3.61875,1929,10,MAC,,
48.4375,1929,11,MAC,,
17.7062,1929,12,MAC,,
86.8812,1930,1,MAC,,
43.2187,1930,2,MAC,,
264.534,1930,3,MAC,,
69.4781,1930,4,MAC,,
161.546,1930,5,MAC,,
300.725,1930,6,MAC,,
650.503,1930,7,MAC,,
164.165,1930,8,MAC,,
501.846,1930,9,MAC,,
21.7218,1930,10,MAC,,
2.99375,1930,11,MAC,,
36.5406,1930,12,MAC,,
13.3625,1931,1,MAC,,
16.4531,1931,2,MAC,,
136.821,1931,3,MAC,,
260.528,1931,4,MAC,,
234.431,1931,5,MAC,,
319.95,1931,6,MAC,,
237.981,1931,7,MAC,,
323.968,1931,8,MAC,,
303.89,1931,9,MAC,,
28.2125,1931,10,MAC,,
32.5875,1931,11,MAC,,
143.296,1931,12,MAC,,
0.01562,1932,1,MAC,,
74.0374,1932,2,MAC,,
83.7093,1932,3,MAC,,
107.009,1932,4,MAC,,
65.1156,1932,5,MAC,,
517.093,1932,6,MAC,,
589.606,1932,7,MAC,,
459.568,1932,8,MAC,,
129.493,1932,9,MAC,,
9.19687,1932,10,MAC,,
7.75312,1932,11,MAC,,
120.865,1932,12,MAC,,
20.8562,1933,1,MAC,,
5.26875,1933,2,MAC,,
37.2312,1933,3,MAC,,
59.8343,1933,4,MAC,,
127.768,1933,5,MAC,,
408.368,1933,6,MAC,,
301.193,1933,7,MAC,,
58.7843,1933,8,MAC,,
274.959,1933,9,MAC,,
73.2968,1933,10,MAC,,
164.175,1933,11,MAC,,
62.5718,1933,12,MAC,,
16.6468,1934,1,MAC,,
47.7156,1934,2,MAC,,
69.8531,1934,3,MAC,,
62.9812,1934,4,MAC,,
195.24,1934,5,MAC,,
573.075,1934,6,MAC,,
436.115,1934,7,MAC,,
526.75,1934,8,MAC,,
209.543,1934,9,MAC,,
85.8593,1934,10,MAC,,
19.5281,1934,11,MAC,,
25.9156,1934,12,MAC,,
57.4406,1935,1,MAC,,
38.8687,1935,2,MAC,,
177.015,1935,3,MAC,,
97.4593,1935,4,MAC,,
109.884,1935,5,MAC,,
366.631,1935,6,MAC,,
514.771,1935,7,MAC,,
170.593,1935,8,MAC,,
153.746,1935,9,MAC,,
146.837,1935,10,MAC,,
22.1468,1935,11,MAC,,
34.4218,1935,12,MAC,,
18.5437,1936,1,MAC,,
108.5,1936,2,MAC,,
26.0625,1936,3,MAC,,
122.218,1936,4,MAC,,
247.581,1936,5,MAC,,
162.178,1936,6,MAC,,
262.59,1936,7,MAC,,
429.756,1936,8,MAC,,
283.931,1936,9,MAC,,
49.4156,1936,10,MAC,,
5.76562,1936,11,MAC,,
21.8281,1936,12,MAC,,
101.359,1937,1,MAC,,
20.1062,1937,2,MAC,,
127.69,1937,3,MAC,,
74.3406,1937,4,MAC,,
325.728,1937,5,MAC,,
277.94,1937,6,MAC,,
404.896,1937,7,MAC,,
370.109,1937,8,MAC,,
261.149,1937,9,MAC,,
53.15,1937,10,MAC,,
25.3375,1937,11,MAC,,
15.9,1937,12,MAC,,
13.1968,1938,1,MAC,,
133.165,1938,2,MAC,,
213.306,1938,3,MAC,,
61.5343,1938,4,MAC,,
234.346,1938,5,MAC,,
66.175,1938,6,MAC,,
268.6,1938,7,MAC,,
266.896,1938,8,MAC,,
113.418,1938,9,MAC,,
125.684,1938,10,MAC,,
12.8656,1938,11,MAC,,
4.4875,1938,12,MAC,,
36.1531,1939,1,MAC,,
1.59687,1939,2,MAC,,
129.903,1939,3,MAC,,
398.075,1939,4,MAC,,
365.387,1939,5,MAC,,
226.856,1939,6,MAC,,
310.393,1939,7,MAC,,
300.509,1939,8,MAC,,
119.221,1939,9,MAC,,
42.8343,1939,10,MAC,,
158.596,1939,11,MAC,,
0.36562,1939,12,MAC,,
1.96875,1940,1,MAC,,
33.6749,1940,2,MAC,,
232.481,1940,3,MAC,,
191.143,1940,4,MAC,,
247.509,1940,5,MAC,,
658.703,1940,6,MAC,,
498.44,1940,7,MAC,,
598.875,1940,8,MAC,,
74.6281,1940,9,MAC,,
35.8593,1940,10,MAC,,
93.8531,1940,11,MAC,,
2.76562,1940,12,MAC,,
159.109,1941,1,MAC,,
166.968,1941,2,MAC,,
272.778,1941,3,MAC,,
233.962,1941,4,MAC,,
182.793,1941,5,MAC,,
550.993,1941,6,MAC,,
515.424,1941,7,MAC,,
305.409,1941,8,MAC,,
101.346,1941,9,MAC,,
35.5812,1941,10,MAC,,
32.3093,1941,11,MAC,,
70.5093,1941,12,MAC,,
9.44062,1942,1,MAC,,
44.5312,1942,2,MAC,,
175.281,1942,3,MAC,,
178.949,1942,4,MAC,,
285.718,1942,5,MAC,,
173.431,1942,6,MAC,,
639.218,1942,7,MAC,,
215.793,1942,8,MAC,,
67.2781,1942,9,MAC,,
143.103,1942,10,MAC,,
68.0562,1942,11,MAC,,
5.26562,1942,12,MAC,,
1.05312,1943,1,MAC,,
28.8031,1943,2,MAC,,
106.253,1943,3,MAC,,
150.956,1943,4,MAC,,
211.653,1943,5,MAC,,
353.412,1943,6,MAC,,
295.346,1943,7,MAC,,
484.615,1943,8,MAC,,
215.668,1943,9,MAC,,
23.5093,1943,10,MAC,,
13.2187,1943,11,MAC,,
30.3343,1943,12,MAC,,
2.81875,1944,1,MAC,,
39.2843,1944,2,MAC,,
67.8343,1944,3,MAC,,
160.003,1944,4,MAC,,
323.378,1944,5,MAC,,
628.018,1944,6,MAC,,
372.068,1944,7,MAC,,
479.909,1944,8,MAC,,
153.562,1944,9,MAC,,
149.181,1944,10,MAC,,
98.6875,1944,11,MAC,,
20.5843,1944,12,MAC,,
21.3687,1945,1,MAC,,
147.168,1945,2,MAC,,
15.4718,1945,3,MAC,,
204.465,1945,4,MAC,,
156.703,1945,5,MAC,,
241.74,1945,6,MAC,,
231.656,1945,7,MAC,,
387.603,1945,8,MAC,,
267.637,1945,9,MAC,,
14.0125,1945,10,MAC,,
83.55,1945,11,MAC,,
39.8656,1945,12,MAC,,
44.6437,1946,1,MAC,,
5.9,1946,2,MAC,,
82.2656,1946,3,MAC,,
15.925,1946,4,MAC,,
300.231,1946,5,MAC,,
372.743,1946,6,MAC,,
358.075,1946,7,MAC,,
216.359,1946,8,MAC,,
179.296,1946,9,MAC,,
99.5093,1946,10,MAC,,
9.95312,1946,11,MAC,,
100.99,1946,12,MAC,,
99.1281,1947,1,MAC,,
19.9812,1947,2,MAC,,
116.006,1947,3,MAC,,
89.1312,1947,4,MAC,,
184.459,1947,5,MAC,,
514.575,1947,6,MAC,,
505.281,1947,7,MAC,,
438.093,1947,8,MAC,,
360.725,1947,9,MAC,,
33.9468,1947,10,MAC,,
23.9249,1947,11,MAC,,
13.525,1947,12,MAC,,
32.8968,1948,1,MAC,,
6.68437,1948,2,MAC,,
32.5656,1948,3,MAC,,
160.49,1948,4,MAC,,
195.753,1948,5,MAC,,
408.668,1948,6,MAC,,
579.934,1948,7,MAC,,
286.718,1948,8,MAC,,
344.978,1948,9,MAC,,
89.9468,1948,10,MAC,,
9.70937,1948,11,MAC,,
36.4687,1948,12,MAC,,
5.62187,1949,1,MAC,,
142.175,1949,2,MAC,,
14.8312,1949,3,MAC,,
131.096,1949,4,MAC,,
127.768,1949,5,MAC,,
485.743,1949,6,MAC,,
206.146,1949,7,MAC,,
392.821,1949,8,MAC,,
297.178,1949,9,MAC,,
88.55,1949,10,MAC,,
156.443,1949,11,MAC,,
20.075,1949,12,MAC,,
55.0656,1950,1,MAC,,
36.7593,1950,2,MAC,,
50.2031,1950,3,MAC,,
166.487,1950,4,MAC,,
364.69,1950,5,MAC,,
315.246,1950,6,MAC,,
310.962,1950,7,MAC,,
316.125,1950,8,MAC,,
214.324,1950,9,MAC,,
143.012,1950,10,MAC,,
87.5187,1950,11,MAC,,
7.08437,1950,12,MAC,,
48.3624,1951,1,MAC,,
30.325,1951,2,MAC,,
148.55,1951,3,MAC,,
213.656,1951,4,MAC,,
434.625,1951,5,MAC,,
532.596,1951,6,MAC,,
208.496,1951,7,MAC,,
420.259,1951,8,MAC,,
96.5843,1951,9,MAC,,
104.621,1951,10,MAC,,
109.79,1951,11,MAC,,
17.8031,1951,12,MAC,,
32.0125,1952,1,MAC,,
34.775,1952,2,MAC,,
66.3031,1952,3,MAC,,
205.178,1952,4,MAC,,
196.324,1952,5,MAC,,
491.168,1952,6,MAC,,
226.44,1952,7,MAC,,
391.603,1952,8,MAC,,
602.975,1952,9,MAC,,
12.8312,1952,10,MAC,,
6.81562,1952,11,MAC,,
20.7125,1952,12,MAC,,
41.9437,1953,1,MAC,,
92.9031,1953,2,MAC,,
175.703,1953,3,MAC,,
130.846,1953,4,MAC,,
286.137,1953,5,MAC,,
344.771,1953,6,MAC,,
151.431,1953,7,MAC,,
309.787,1953,8,MAC,,
506.265,1953,9,MAC,,
77.2281,1953,10,MAC,,
67.3125,1953,11,MAC,,
110.443,1953,12,MAC,,
53.9562,1954,1,MAC,,
32.8218,1954,2,MAC,,
73.0468,1954,3,MAC,,
180.099,1954,4,MAC,,
76.1437,1954,5,MAC,,
319.734,1954,6,MAC,,
160.293,1954,7,MAC,,
286.843,1954,8,MAC,,
183.399,1954,9,MAC,,
31.8937,1954,10,MAC,,
127.099,1954,11,MAC,,
1.72187,1954,12,MAC,,
5.475,1955,1,MAC,,
2.35,1955,2,MAC,,
56.5531,1955,3,MAC,,
144.021,1955,4,MAC,,
409.478,1955,5,MAC,,
337.375,1955,6,MAC,,
590.484,1955,7,MAC,,
498.084,1955,8,MAC,,
128.881,1955,9,MAC,,
9.45937,1955,10,MAC,,
65.6812,1955,11,MAC,,
23.7031,1955,12,MAC,,
96.4656,1956,1,MAC,,
83.6812,1956,2,MAC,,
16.8156,1956,3,MAC,,
79.1937,1956,4,MAC,,
193.878,1956,5,MAC,,
401.768,1956,6,MAC,,
163.39,1956,7,MAC,,
323.25,1956,8,MAC,,
131.359,1956,9,MAC,,
42.9968,1956,10,MAC,,
58.3343,1956,11,MAC,,
17.4437,1956,12,MAC,,
18.8468,1957,1,MAC,,
112.75,1957,2,MAC,,
139.875,1957,3,MAC,,
103.243,1957,4,MAC,,
745.693,1957,5,MAC,,
351.75,1957,6,MAC,,
356.365,1957,7,MAC,,
316.646,1957,8,MAC,,
385.89,1957,9,MAC,,
81.1593,1957,10,MAC,,
2.075,1957,11,MAC,,
10.5843,1957,12,MAC,,
75.4124,1958,1,MAC,,
107.762,1958,2,MAC,,
140.181,1958,3,MAC,,
64.8281,1958,4,MAC,,
160.381,1958,5,MAC,,
268.828,1958,6,MAC,,
411.431,1958,7,MAC,,
202.712,1958,8,MAC,,
376.112,1958,9,MAC,,
48.7343,1958,10,MAC,,
1.51562,1958,11,MAC,,
8.68125,1958,12,MAC,,
7.89687,1959,1,MAC,,
242.778,1959,2,MAC,,
78.3687,1959,3,MAC,,
252.315,1959,4,MAC,,
131.378,1959,5,MAC,,
789.618,1959,6,MAC,,
368.912,1959,7,MAC,,
502.493,1959,8,MAC,,
277.537,1959,9,MAC,,
3.12812,1959,10,MAC,,
2.41562,1959,11,MAC,,
14.4468,1959,12,MAC,,
29.9874,1960,1,MAC,,
1.27187,1960,2,MAC,,
101.265,1960,3,MAC,,
61.1,1960,4,MAC,,
280.568,1960,5,MAC,,
580.043,1960,6,MAC,,
120.543,1960,7,MAC,,
571.853,1960,8,MAC,,
263.928,1960,9,MAC,,
27.8937,1960,10,MAC,,
151.274,1960,11,MAC,,
16.6156,1960,12,MAC,,
8.92187,1961,1,MAC,,
66.4375,1961,2,MAC,,
80.0562,1961,3,MAC,,
316.659,1961,4,MAC,,
179.065,1961,5,MAC,,
130.24,1961,6,MAC,,
452.221,1961,7,MAC,,
455.906,1961,8,MAC,,
475.712,1961,9,MAC,,
44.3875,1961,10,MAC,,
111.875,1961,11,MAC,,
18.1124,1961,12,MAC,,
13.5468,1962,1,MAC,,
90.9499,1962,2,MAC,,
25.2843,1962,3,MAC,,
63.4281,1962,4,MAC,,
251.54,1962,5,MAC,,
455.071,1962,6,MAC,,
143.346,1962,7,MAC,,
117.599,1962,8,MAC,,
365.149,1962,9,MAC,,
115.653,1962,10,MAC,,
36.4687,1962,11,MAC,,
1.04375,1962,12,MAC,,
12.4875,1963,1,MAC,,
2.675,1963,2,MAC,,
15.6375,1963,3,MAC,,
21.6156,1963,4,MAC,,
26.9937,1963,5,MAC,,
268.631,1963,6,MAC,,
301.706,1963,7,MAC,,
176.625,1963,8,MAC,,
134.134,1963,9,MAC,,
41.9625,1963,10,MAC,,
44.3937,1963,11,MAC,,
3.27187,1963,12,MAC,,
108.096,1964,1,MAC,,
17.35,1964,2,MAC,,
56.9343,1964,3,MAC,,
16.4249,1964,4,MAC,,
314.921,1964,5,MAC,,
272.049,1964,6,MAC,,
113.643,1964,7,MAC,,
432.131,1964,8,MAC,,
408.156,1964,9,MAC,,
371.406,1964,10,MAC,,
4.30625,1964,11,MAC,,
3.24687,1964,12,MAC,,
13.1875,1965,1,MAC,,
28.7187,1965,2,MAC,,
26.6968,1965,3,MAC,,
293.018,1965,4,MAC,,
188.09,1965,5,MAC,,
335.262,1965,6,MAC,,
341.296,1965,7,MAC,,
135.824,1965,8,MAC,,
593.171,1965,9,MAC,,
223.081,1965,10,MAC,,
150.131,1965,11,MAC,,
11.4875,1965,12,MAC,,
3.14375,1966,1,MAC,,
102.871,1966,2,MAC,,
119.687,1966,3,MAC,,
221.065,1966,4,MAC,,
118.575,1966,5,MAC,,
857.509,1966,6,MAC,,
496.428,1966,7,MAC,,
191.446,1966,8,MAC,,
17.8093,1966,9,MAC,,
13.7562,1966,10,MAC,,
9.99062,1966,11,MAC,,
19.2718,1966,12,MAC,,
18.225,1967,1,MAC,,
50.4562,1967,2,MAC,,
18.8843,1967,3,MAC,,
216.728,1967,4,MAC,,
76.5437,1967,5,MAC,,
299.387,1967,6,MAC,,
160.156,1967,7,MAC,,
583.965,1967,8,MAC,,
171.131,1967,9,MAC,,
25.7812,1967,10,MAC,,
33.3562,1967,11,MAC,,
2.32812,1967,12,MAC,,
9.41562,1968,1,MAC,,
114.54,1968,2,MAC,,
199.54,1968,3,MAC,,
20.0843,1968,4,MAC,,
258.021,1968,5,MAC,,
502.765,1968,6,MAC,,
192.184,1968,7,MAC,,
566.315,1968,8,MAC,,
76.2906,1968,9,MAC,,
103.462,1968,10,MAC,,
14.1406,1968,11,MAC,,
58.3593,1968,12,MAC,,
117.293,1969,1,MAC,,
41.825,1969,2,MAC,,
86.1093,1969,3,MAC,,
173.478,1969,4,MAC,,
242.456,1969,5,MAC,,
401.421,1969,6,MAC,,
401.865,1969,7,MAC,,
255.484,1969,8,MAC,,
78.5906,1969,9,MAC,,
67.8125,1969,10,MAC,,
0.73437,1969,11,MAC,,
0.34375,1969,12,MAC,,
34.6093,1970,1,MAC,,
4.725,1970,2,MAC,,
83.1343,1970,3,MAC,,
23.7218,1970,4,MAC,,
435.5,1970,5,MAC,,
439.981,1970,6,MAC,,
168.274,1970,7,MAC,,
425.693,1970,8,MAC,,
433.596,1970,9,MAC,,
165.69,1970,10,MAC,,
4.19375,1970,11,MAC,,
78.5093,1970,12,MAC,,
30.4874,1971,1,MAC,,
16.7218,1971,2,MAC,,
4.98437,1971,3,MAC,,
33.8281,1971,4,MAC,,
147.975,1971,5,MAC,,
374.578,1971,6,MAC,,
249.262,1971,7,MAC,,
403.215,1971,8,MAC,,
95.6187,1971,9,MAC,,
60.9656,1971,10,MAC,,
0.06562,1971,11,MAC,,
167.128,1971,12,MAC,,
79.0062,1972,1,MAC,,
32.5968,1972,2,MAC,,
6.31875,1972,3,MAC,,
105.265,1972,4,MAC,,
558.178,1972,5,MAC,,
611.146,1972,6,MAC,,
119.009,1972,7,MAC,,
426.524,1972,8,MAC,,
152.531,1972,9,MAC,,
58.5437,1972,10,MAC,,
141.643,1972,11,MAC,,
26.7281,1972,12,MAC,,
98.6968,1973,1,MAC,,
13.9874,1973,2,MAC,,
15.8593,1973,3,MAC,,
151.734,1973,4,MAC,,
463.981,1973,5,MAC,,
346.6,1973,6,MAC,,
583.428,1973,7,MAC,,
589.978,1973,8,MAC,,
350.221,1973,9,MAC,,
26.9718,1973,10,MAC,,
17.2656,1973,11,MAC,,
0.10937,1973,12,MAC,,
9.11875,1974,1,MAC,,
32.6875,1974,2,MAC,,
36.0281,1974,3,MAC,,
241.103,1974,4,MAC,,
157.571,1974,5,MAC,,
391.356,1974,6,MAC,,
190.599,1974,7,MAC,,
176.553,1974,8,MAC,,
127.74,1974,9,MAC,,
571.037,1974,10,MAC,,
56.8875,1974,11,MAC,,
178.449,1974,12,MAC,,
55.1937,1975,1,MAC,,
50.7656,1975,2,MAC,,
102.678,1975,3,MAC,,
179.265,1975,4,MAC,,
606.64,1975,5,MAC,,
592.234,1975,6,MAC,,
304.206,1975,7,MAC,,
444.456,1975,8,MAC,,
128.071,1975,9,MAC,,
516.584,1975,10,MAC,,
22.7937,1975,11,MAC,,
71.1656,1975,12,MAC,,
4.89375,1976,1,MAC,,
14.0562,1976,2,MAC,,
38.7125,1976,3,MAC,,
172.371,1976,4,MAC,,
189.159,1976,5,MAC,,
