pr,"	Year", Month, Country, ISO3, ISO2
293.547,1922,12,GUY,,
176.455,1923,1,GUY,,
131.068,1923,2,GUY,,
111.02,1923,3,GUY,,
117.168,1923,4,GUY,,
247.316,1923,5,GUY,,
367.111,1923,6,GUY,,
189.607,1923,7,GUY,,
167.698,1923,8,GUY,,
88.5557,1923,9,GUY,,
81.2046,1923,10,GUY,,
112.352,1923,11,GUY,,
285.048,1923,12,GUY,,
104.3,1924,1,GUY,,
85.1439,1924,2,GUY,,
65.9167,1924,3,GUY,,
108.42,1924,4,GUY,,
277.368,1924,5,GUY,,
414.51,1924,6,GUY,,
347.152,1924,7,GUY,,
215.371,1924,8,GUY,,
134.657,1924,9,GUY,,
121.079,1924,10,GUY,,
99.5383,1924,11,GUY,,
194.003,1924,12,GUY,,
99.8978,1925,1,GUY,,
87.1898,1925,2,GUY,,
287.571,1925,3,GUY,,
129.985,1925,4,GUY,,
239.182,1925,5,GUY,,
266.423,1925,6,GUY,,
251.776,1925,7,GUY,,
211.808,1925,8,GUY,,
84.3678,1925,9,GUY,,
52.1486,1925,10,GUY,,
56.6382,1925,11,GUY,,
102.057,1925,12,GUY,,
75.9933,1926,1,GUY,,
52.1281,1926,2,GUY,,
55.52,1926,3,GUY,,
107.767,1926,4,GUY,,
329.918,1926,5,GUY,,
404.395,1926,6,GUY,,
286.032,1926,7,GUY,,
229.639,1926,8,GUY,,
105.054,1926,9,GUY,,
63.8642,1926,10,GUY,,
90.933,1926,11,GUY,,
236.623,1926,12,GUY,,
331.116,1927,1,GUY,,
219.803,1927,2,GUY,,
111.367,1927,3,GUY,,
187.883,1927,4,GUY,,
490.86,1927,5,GUY,,
374.191,1927,6,GUY,,
398.961,1927,7,GUY,,
200.087,1927,8,GUY,,
100.785,1927,9,GUY,,
137.725,1927,10,GUY,,
73.9629,1927,11,GUY,,
275.74,1927,12,GUY,,
302.281,1928,1,GUY,,
175.891,1928,2,GUY,,
202.264,1928,3,GUY,,
164.487,1928,4,GUY,,
341.547,1928,5,GUY,,
337.095,1928,6,GUY,,
230.795,1928,7,GUY,,
165.66,1928,8,GUY,,
98.5233,1928,9,GUY,,
31.6583,1928,10,GUY,,
87.1335,1928,11,GUY,,
188.115,1928,12,GUY,,
105.445,1929,1,GUY,,
129.914,1929,2,GUY,,
128.763,1929,3,GUY,,
224.667,1929,4,GUY,,
358.859,1929,5,GUY,,
373.475,1929,6,GUY,,
231.908,1929,7,GUY,,
146.618,1929,8,GUY,,
110.285,1929,9,GUY,,
73.1836,1929,10,GUY,,
158.048,1929,11,GUY,,
138.028,1929,12,GUY,,
215.868,1930,1,GUY,,
93.6902,1930,2,GUY,,
100.002,1930,3,GUY,,
304.696,1930,4,GUY,,
337.804,1930,5,GUY,,
307.08,1930,6,GUY,,
357.258,1930,7,GUY,,
120.774,1930,8,GUY,,
82.5464,1930,9,GUY,,
55.9672,1930,10,GUY,,
40.4293,1930,11,GUY,,
125.15,1930,12,GUY,,
112.409,1931,1,GUY,,
173.935,1931,2,GUY,,
91.8479,1931,3,GUY,,
97.7332,1931,4,GUY,,
427.244,1931,5,GUY,,
338.38,1931,6,GUY,,
369.887,1931,7,GUY,,
196.699,1931,8,GUY,,
126.823,1931,9,GUY,,
94.6292,1931,10,GUY,,
96.3414,1931,11,GUY,,
174.79,1931,12,GUY,,
191.281,1932,1,GUY,,
84.1597,1932,2,GUY,,
174.449,1932,3,GUY,,
385.774,1932,4,GUY,,
329.033,1932,5,GUY,,
387.63,1932,6,GUY,,
206.855,1932,7,GUY,,
194.394,1932,8,GUY,,
69.3966,1932,9,GUY,,
73.2286,1932,10,GUY,,
43.4236,1932,11,GUY,,
176.152,1932,12,GUY,,
179.697,1933,1,GUY,,
118.952,1933,2,GUY,,
186.508,1933,3,GUY,,
169.872,1933,4,GUY,,
380.137,1933,5,GUY,,
370.931,1933,6,GUY,,
326.45,1933,7,GUY,,
306.241,1933,8,GUY,,
70.5955,1933,9,GUY,,
125.83,1933,10,GUY,,
159.121,1933,11,GUY,,
330.826,1933,12,GUY,,
209.414,1934,1,GUY,,
80.2884,1934,2,GUY,,
143.873,1934,3,GUY,,
125.57,1934,4,GUY,,
175.966,1934,5,GUY,,
257.327,1934,6,GUY,,
270.233,1934,7,GUY,,
132.667,1934,8,GUY,,
97.4931,1934,9,GUY,,
150.968,1934,10,GUY,,
90.5445,1934,11,GUY,,
126.256,1934,12,GUY,,
133.869,1935,1,GUY,,
269.756,1935,2,GUY,,
119.877,1935,3,GUY,,
86.9679,1935,4,GUY,,
297.051,1935,5,GUY,,
423.444,1935,6,GUY,,
258.007,1935,7,GUY,,
261.759,1935,8,GUY,,
99.9347,1935,9,GUY,,
144.868,1935,10,GUY,,
66.9453,1935,11,GUY,,
85.8448,1935,12,GUY,,
125.445,1936,1,GUY,,
81.7486,1936,2,GUY,,
329.186,1936,3,GUY,,
285.723,1936,4,GUY,,
385.461,1936,5,GUY,,
322.33,1936,6,GUY,,
234.837,1936,7,GUY,,
141.799,1936,8,GUY,,
61.778,1936,9,GUY,,
93.7989,1936,10,GUY,,
91.0942,1936,11,GUY,,
256.14,1936,12,GUY,,
220.461,1937,1,GUY,,
52.7783,1937,2,GUY,,
100.864,1937,3,GUY,,
284.367,1937,4,GUY,,
423.247,1937,5,GUY,,
504.672,1937,6,GUY,,
367.654,1937,7,GUY,,
219.416,1937,8,GUY,,
89.7179,1937,9,GUY,,
62.9323,1937,10,GUY,,
105.808,1937,11,GUY,,
165.162,1937,12,GUY,,
276.273,1938,1,GUY,,
375.601,1938,2,GUY,,
321.352,1938,3,GUY,,
305.94,1938,4,GUY,,
291.936,1938,5,GUY,,
353.382,1938,6,GUY,,
307.412,1938,7,GUY,,
312.721,1938,8,GUY,,
129.635,1938,9,GUY,,
85.5883,1938,10,GUY,,
119.575,1938,11,GUY,,
100.44,1938,12,GUY,,
219.535,1939,1,GUY,,
114.292,1939,2,GUY,,
228.762,1939,3,GUY,,
259.177,1939,4,GUY,,
250.317,1939,5,GUY,,
276.079,1939,6,GUY,,
240.115,1939,7,GUY,,
180.159,1939,8,GUY,,
71.6866,1939,9,GUY,,
83.536,1939,10,GUY,,
30.2804,1939,11,GUY,,
207.633,1939,12,GUY,,
52.5574,1940,1,GUY,,
19.9852,1940,2,GUY,,
53.0453,1940,3,GUY,,
55.9008,1940,4,GUY,,
238.436,1940,5,GUY,,
351.68,1940,6,GUY,,
254.173,1940,7,GUY,,
232.813,1940,8,GUY,,
86.2969,1940,9,GUY,,
100.598,1940,10,GUY,,
70.0283,1940,11,GUY,,
190.479,1940,12,GUY,,
180.024,1941,1,GUY,,
46.4531,1941,2,GUY,,
106.658,1941,3,GUY,,
83.1673,1941,4,GUY,,
276.896,1941,5,GUY,,
504.931,1941,6,GUY,,
259.124,1941,7,GUY,,
212.638,1941,8,GUY,,
125.501,1941,9,GUY,,
159.813,1941,10,GUY,,
90.9421,1941,11,GUY,,
147.879,1941,12,GUY,,
63.2419,1942,1,GUY,,
73.9489,1942,2,GUY,,
80.1472,1942,3,GUY,,
227.479,1942,4,GUY,,
420.265,1942,5,GUY,,
412.189,1942,6,GUY,,
331.234,1942,7,GUY,,
253.073,1942,8,GUY,,
135.628,1942,9,GUY,,
102.975,1942,10,GUY,,
90.3844,1942,11,GUY,,
255.111,1942,12,GUY,,
345.042,1943,1,GUY,,
247.927,1943,2,GUY,,
376.354,1943,3,GUY,,
247.679,1943,4,GUY,,
417.153,1943,5,GUY,,
297.46,1943,6,GUY,,
315.788,1943,7,GUY,,
199.823,1943,8,GUY,,
76.1389,1943,9,GUY,,
52.5654,1943,10,GUY,,
164.967,1943,11,GUY,,
282.692,1943,12,GUY,,
133.8,1944,1,GUY,,
113.36,1944,2,GUY,,
247.438,1944,3,GUY,,
207.183,1944,4,GUY,,
388.8,1944,5,GUY,,
412.503,1944,6,GUY,,
367.675,1944,7,GUY,,
173.706,1944,8,GUY,,
141.329,1944,9,GUY,,
29.2153,1944,10,GUY,,
114.123,1944,11,GUY,,
240.761,1944,12,GUY,,
175.47,1945,1,GUY,,
322.838,1945,2,GUY,,
241.573,1945,3,GUY,,
281.241,1945,4,GUY,,
420.699,1945,5,GUY,,
518.03,1945,6,GUY,,
329.538,1945,7,GUY,,
218.953,1945,8,GUY,,
72.2399,1945,9,GUY,,
78.397,1945,10,GUY,,
105.274,1945,11,GUY,,
121.551,1945,12,GUY,,
105.715,1946,1,GUY,,
159.761,1946,2,GUY,,
120.817,1946,3,GUY,,
342.646,1946,4,GUY,,
401.331,1946,5,GUY,,
254.346,1946,6,GUY,,
285.87,1946,7,GUY,,
201.415,1946,8,GUY,,
47.0611,1946,9,GUY,,
84.0565,1946,10,GUY,,
108.041,1946,11,GUY,,
221.7,1946,12,GUY,,
123.57,1947,1,GUY,,
31.6514,1947,2,GUY,,
12.9796,1947,3,GUY,,
68.6752,1947,4,GUY,,
380.588,1947,5,GUY,,
409.042,1947,6,GUY,,
438.318,1947,7,GUY,,
121.981,1947,8,GUY,,
151.68,1947,9,GUY,,
135.577,1947,10,GUY,,
100.852,1947,11,GUY,,
123.612,1947,12,GUY,,
139.007,1948,1,GUY,,
277.721,1948,2,GUY,,
336.865,1948,3,GUY,,
356.347,1948,4,GUY,,
372.035,1948,5,GUY,,
374.352,1948,6,GUY,,
192.974,1948,7,GUY,,
169.513,1948,8,GUY,,
114.058,1948,9,GUY,,
57.1385,1948,10,GUY,,
133.462,1948,11,GUY,,
115.331,1948,12,GUY,,
198.455,1949,1,GUY,,
177.523,1949,2,GUY,,
299.262,1949,3,GUY,,
271.087,1949,4,GUY,,
373.367,1949,5,GUY,,
321.987,1949,6,GUY,,
338.091,1949,7,GUY,,
326.04,1949,8,GUY,,
177.514,1949,9,GUY,,
90.8553,1949,10,GUY,,
142.748,1949,11,GUY,,
428.832,1949,12,GUY,,
315.161,1950,1,GUY,,
131.864,1950,2,GUY,,
109.028,1950,3,GUY,,
106.773,1950,4,GUY,,
395.443,1950,5,GUY,,
412.212,1950,6,GUY,,
381.725,1950,7,GUY,,
310.276,1950,8,GUY,,
21.4436,1950,9,GUY,,
76.6637,1950,10,GUY,,
114.16,1950,11,GUY,,
134.018,1950,12,GUY,,
345.448,1951,1,GUY,,
239.928,1951,2,GUY,,
219.444,1951,3,GUY,,
234.924,1951,4,GUY,,
416.682,1951,5,GUY,,
449.856,1951,6,GUY,,
357.893,1951,7,GUY,,
230.991,1951,8,GUY,,
142.463,1951,9,GUY,,
138.207,1951,10,GUY,,
22.2237,1951,11,GUY,,
115.028,1951,12,GUY,,
169.41,1952,1,GUY,,
105.541,1952,2,GUY,,
24.3799,1952,3,GUY,,
149.386,1952,4,GUY,,
364.269,1952,5,GUY,,
435.255,1952,6,GUY,,
344.464,1952,7,GUY,,
229.853,1952,8,GUY,,
120.57,1952,9,GUY,,
46.8812,1952,10,GUY,,
105.177,1952,11,GUY,,
228.083,1952,12,GUY,,
296.269,1953,1,GUY,,
271.13,1953,2,GUY,,
437.891,1953,3,GUY,,
246.368,1953,4,GUY,,
389.142,1953,5,GUY,,
372.682,1953,6,GUY,,
298.214,1953,7,GUY,,
95.4652,1953,8,GUY,,
102.894,1953,9,GUY,,
34.87,1953,10,GUY,,
62.9545,1953,11,GUY,,
271.21,1953,12,GUY,,
250.688,1954,1,GUY,,
186.625,1954,2,GUY,,
76.7344,1954,3,GUY,,
510.528,1954,4,GUY,,
341.276,1954,5,GUY,,
378.319,1954,6,GUY,,
387.781,1954,7,GUY,,
372.166,1954,8,GUY,,
143.06,1954,9,GUY,,
120.091,1954,10,GUY,,
221.958,1954,11,GUY,,
263.743,1954,12,GUY,,
178.007,1955,1,GUY,,
262.63,1955,2,GUY,,
346.382,1955,3,GUY,,
165.099,1955,4,GUY,,
314.553,1955,5,GUY,,
254.984,1955,6,GUY,,
347.467,1955,7,GUY,,
165.191,1955,8,GUY,,
179.027,1955,9,GUY,,
104.723,1955,10,GUY,,
181.443,1955,11,GUY,,
295.33,1955,12,GUY,,
186.845,1956,1,GUY,,
119.961,1956,2,GUY,,
296.532,1956,3,GUY,,
168.614,1956,4,GUY,,
488.5,1956,5,GUY,,
387.123,1956,6,GUY,,
294.374,1956,7,GUY,,
282.912,1956,8,GUY,,
211.383,1956,9,GUY,,
150.71,1956,10,GUY,,
116.184,1956,11,GUY,,
350.14,1956,12,GUY,,
158.724,1957,1,GUY,,
81.5983,1957,2,GUY,,
83.4249,1957,3,GUY,,
162.577,1957,4,GUY,,
306.073,1957,5,GUY,,
329.264,1957,6,GUY,,
273.518,1957,7,GUY,,
114.79,1957,8,GUY,,
41.3115,1957,9,GUY,,
79.1387,1957,10,GUY,,
85.037,1957,11,GUY,,
140.976,1957,12,GUY,,
115.831,1958,1,GUY,,
134.388,1958,2,GUY,,
122.022,1958,3,GUY,,
387.411,1958,4,GUY,,
277.605,1958,5,GUY,,
305.306,1958,6,GUY,,
127.447,1958,7,GUY,,
170.105,1958,8,GUY,,
20.7655,1958,9,GUY,,
78.9777,1958,10,GUY,,
45.8649,1958,11,GUY,,
83.1211,1958,12,GUY,,
81.7125,1959,1,GUY,,
67.2513,1959,2,GUY,,
86.4958,1959,3,GUY,,
126.877,1959,4,GUY,,
223.633,1959,5,GUY,,
457.241,1959,6,GUY,,
425.295,1959,7,GUY,,
261.806,1959,8,GUY,,
121.296,1959,9,GUY,,
110.373,1959,10,GUY,,
111.959,1959,11,GUY,,
123.587,1959,12,GUY,,
164.558,1960,1,GUY,,
172.578,1960,2,GUY,,
45.7967,1960,3,GUY,,
237.983,1960,4,GUY,,
393.604,1960,5,GUY,,
281.457,1960,6,GUY,,
290.638,1960,7,GUY,,
232.192,1960,8,GUY,,
71.4073,1960,9,GUY,,
72.883,1960,10,GUY,,
103.964,1960,11,GUY,,
186.998,1960,12,GUY,,
126.788,1961,1,GUY,,
81.1825,1961,2,GUY,,
43.2256,1961,3,GUY,,
24.1592,1961,4,GUY,,
126.79,1961,5,GUY,,
398.014,1961,6,GUY,,
303.969,1961,7,GUY,,
237.482,1961,8,GUY,,
98.9111,1961,9,GUY,,
59.7734,1961,10,GUY,,
96.8062,1961,11,GUY,,
124.639,1961,12,GUY,,
114.767,1962,1,GUY,,
116.167,1962,2,GUY,,
86.8236,1962,3,GUY,,
97.0744,1962,4,GUY,,
329.436,1962,5,GUY,,
368.116,1962,6,GUY,,
293.339,1962,7,GUY,,
228.229,1962,8,GUY,,
49.4209,1962,9,GUY,,
73.3307,1962,10,GUY,,
153.472,1962,11,GUY,,
122.471,1962,12,GUY,,
289.165,1963,1,GUY,,
252.353,1963,2,GUY,,
116.949,1963,3,GUY,,
211.815,1963,4,GUY,,
402.979,1963,5,GUY,,
356.023,1963,6,GUY,,
340.26,1963,7,GUY,,
119.299,1963,8,GUY,,
63.0924,1963,9,GUY,,
30.842,1963,10,GUY,,
133.562,1963,11,GUY,,
115.085,1963,12,GUY,,
40.8048,1964,1,GUY,,
48.1674,1964,2,GUY,,
64.4282,1964,3,GUY,,
191.551,1964,4,GUY,,
202.688,1964,5,GUY,,
389.328,1964,6,GUY,,
312.762,1964,7,GUY,,
188.179,1964,8,GUY,,
45.7736,1964,9,GUY,,
101.684,1964,10,GUY,,
54.6122,1964,11,GUY,,
350.582,1964,12,GUY,,
202.71,1965,1,GUY,,
108.732,1965,2,GUY,,
87.6588,1965,3,GUY,,
90.7459,1965,4,GUY,,
383.96,1965,5,GUY,,
283.785,1965,6,GUY,,
201.328,1965,7,GUY,,
148.923,1965,8,GUY,,
61.0996,1965,9,GUY,,
71.0606,1965,10,GUY,,
70.0719,1965,11,GUY,,
63.4636,1965,12,GUY,,
75.4625,1966,1,GUY,,
47.6682,1966,2,GUY,,
167.441,1966,3,GUY,,
95.6506,1966,4,GUY,,
292.817,1966,5,GUY,,
435.977,1966,6,GUY,,
417.438,1966,7,GUY,,
252.247,1966,8,GUY,,
147.536,1966,9,GUY,,
65.0993,1966,10,GUY,,
94.0627,1966,11,GUY,,
211.379,1966,12,GUY,,
233.377,1967,1,GUY,,
99.654,1967,2,GUY,,
197.131,1967,3,GUY,,
248.663,1967,4,GUY,,
493.848,1967,5,GUY,,
446.225,1967,6,GUY,,
299.961,1967,7,GUY,,
188.03,1967,8,GUY,,
109.169,1967,9,GUY,,
28.4596,1967,10,GUY,,
160.286,1967,11,GUY,,
153.497,1967,12,GUY,,
182.656,1968,1,GUY,,
257.152,1968,2,GUY,,
164.702,1968,3,GUY,,
313.119,1968,4,GUY,,
306.008,1968,5,GUY,,
537.672,1968,6,GUY,,
300.307,1968,7,GUY,,
132.089,1968,8,GUY,,
114.837,1968,9,GUY,,
78.839,1968,10,GUY,,
186.972,1968,11,GUY,,
135.374,1968,12,GUY,,
270.729,1969,1,GUY,,
144.603,1969,2,GUY,,
69.1976,1969,3,GUY,,
202.921,1969,4,GUY,,
389.77,1969,5,GUY,,
243.869,1969,6,GUY,,
194.952,1969,7,GUY,,
249.282,1969,8,GUY,,
56.371,1969,9,GUY,,
84.8654,1969,10,GUY,,
36.1259,1969,11,GUY,,
108.682,1969,12,GUY,,
233.444,1970,1,GUY,,
128.105,1970,2,GUY,,
169.169,1970,3,GUY,,
243.082,1970,4,GUY,,
369.525,1970,5,GUY,,
306.407,1970,6,GUY,,
339.887,1970,7,GUY,,
311.889,1970,8,GUY,,
136.936,1970,9,GUY,,
65.3781,1970,10,GUY,,
220.601,1970,11,GUY,,
126.472,1970,12,GUY,,
204.196,1971,1,GUY,,
160.206,1971,2,GUY,,
125.562,1971,3,GUY,,
213.325,1971,4,GUY,,
389.28,1971,5,GUY,,
372.559,1971,6,GUY,,
271.277,1971,7,GUY,,
268.657,1971,8,GUY,,
100.65,1971,9,GUY,,
153.777,1971,10,GUY,,
138.014,1971,11,GUY,,
185.842,1971,12,GUY,,
229.076,1972,1,GUY,,
139.189,1972,2,GUY,,
239.608,1972,3,GUY,,
347.682,1972,4,GUY,,
371.259,1972,5,GUY,,
247.504,1972,6,GUY,,
255.471,1972,7,GUY,,
154.252,1972,8,GUY,,
56.813,1972,9,GUY,,
93.9331,1972,10,GUY,,
155.018,1972,11,GUY,,
90.8078,1972,12,GUY,,
56.8574,1973,1,GUY,,
41.499,1973,2,GUY,,
58.3064,1973,3,GUY,,
108.365,1973,4,GUY,,
211.45,1973,5,GUY,,
292.195,1973,6,GUY,,
248.342,1973,7,GUY,,
231.729,1973,8,GUY,,
292.031,1973,9,GUY,,
250.296,1973,10,GUY,,
150.633,1973,11,GUY,,
357.245,1973,12,GUY,,
241.412,1974,1,GUY,,
140.411,1974,2,GUY,,
230.572,1974,3,GUY,,
181.425,1974,4,GUY,,
124.469,1974,5,GUY,,
323.094,1974,6,GUY,,
360.065,1974,7,GUY,,
230.236,1974,8,GUY,,
190.942,1974,9,GUY,,
105.239,1974,10,GUY,,
138.562,1974,11,GUY,,
148.578,1974,12,GUY,,
177.7,1975,1,GUY,,
96.8277,1975,2,GUY,,
92.2388,1975,3,GUY,,
112.591,1975,4,GUY,,
389.284,1975,5,GUY,,
345.102,1975,6,GUY,,
367.161,1975,7,GUY,,
253.081,1975,8,GUY,,
205.494,1975,9,GUY,,
90.3394,1975,10,GUY,,
85.1789,1975,11,GUY,,
349.624,1975,12,GUY,,
305.263,1976,1,GUY,,
326.224,1976,2,GUY,,
335.998,1976,3,GUY,,
404.145,1976,4,GUY,,
368.316,1976,5,GUY,,
401.783,1976,6,GUY,,
239.998,1976,7,GUY,,
120.69,1976,8,GUY,,
26.7654,1976,9,GUY,,
55.7314,1976,10,GUY,,
102.012,1976,11,GUY,,
157.629,1976,12,GUY,,
75.4717,1977,1,GUY,,
109.641,1977,2,GUY,,
86.757,1977,3,GUY,,
236.982,1977,4,GUY,,
355.161,1977,5,GUY,,
