pr,"	Year", Month, Country, ISO3, ISO2
119.342,1909,10,BRA,,
147.626,1909,11,BRA,,
200.849,1909,12,BRA,,
218.072,1910,1,BRA,,
213.524,1910,2,BRA,,
234.302,1910,3,BRA,,
179.943,1910,4,BRA,,
122.593,1910,5,BRA,,
79.0539,1910,6,BRA,,
64.8601,1910,7,BRA,,
51.371,1910,8,BRA,,
72.6612,1910,9,BRA,,
127.419,1910,10,BRA,,
151.508,1910,11,BRA,,
196.539,1910,12,BRA,,
211.994,1911,1,BRA,,
198.557,1911,2,BRA,,
251.652,1911,3,BRA,,
158.686,1911,4,BRA,,
116.627,1911,5,BRA,,
78.4506,1911,6,BRA,,
61.7032,1911,7,BRA,,
58.6631,1911,8,BRA,,
89.5119,1911,9,BRA,,
119.509,1911,10,BRA,,
145.614,1911,11,BRA,,
196.27,1911,12,BRA,,
231.987,1912,1,BRA,,
226.526,1912,2,BRA,,
243.938,1912,3,BRA,,
175.277,1912,4,BRA,,
125.789,1912,5,BRA,,
82.9578,1912,6,BRA,,
55.8126,1912,7,BRA,,
53.5998,1912,8,BRA,,
88.4535,1912,9,BRA,,
125.163,1912,10,BRA,,
150.505,1912,11,BRA,,
191.678,1912,12,BRA,,
225.725,1913,1,BRA,,
223.356,1913,2,BRA,,
234.15,1913,3,BRA,,
184.615,1913,4,BRA,,
128.264,1913,5,BRA,,
76.5916,1913,6,BRA,,
57.8348,1913,7,BRA,,
61.5637,1913,8,BRA,,
87.0536,1913,9,BRA,,
113.946,1913,10,BRA,,
161.397,1913,11,BRA,,
183.348,1913,12,BRA,,
256.043,1914,1,BRA,,
189.457,1914,2,BRA,,
199.598,1914,3,BRA,,
164.152,1914,4,BRA,,
112.332,1914,5,BRA,,
84.3099,1914,6,BRA,,
66.4049,1914,7,BRA,,
62.1577,1914,8,BRA,,
63.6105,1914,9,BRA,,
125.193,1914,10,BRA,,
138.258,1914,11,BRA,,
190.644,1914,12,BRA,,
184.631,1915,1,BRA,,
153.648,1915,2,BRA,,
211.422,1915,3,BRA,,
158.477,1915,4,BRA,,
113.407,1915,5,BRA,,
78.3209,1915,6,BRA,,
57.4351,1915,7,BRA,,
56.5994,1915,8,BRA,,
59.2559,1915,9,BRA,,
112.202,1915,10,BRA,,
137.077,1915,11,BRA,,
206.983,1915,12,BRA,,
197.265,1916,1,BRA,,
231.327,1916,2,BRA,,
244.506,1916,3,BRA,,
187.039,1916,4,BRA,,
131.18,1916,5,BRA,,
78.4733,1916,6,BRA,,
51.167,1916,7,BRA,,
45.8672,1916,8,BRA,,
58.9461,1916,9,BRA,,
122.583,1916,10,BRA,,
177.561,1916,11,BRA,,
226.765,1916,12,BRA,,
246.699,1917,1,BRA,,
237.506,1917,2,BRA,,
239.782,1917,3,BRA,,
173.024,1917,4,BRA,,
128.145,1917,5,BRA,,
80.8862,1917,6,BRA,,
58.0475,1917,7,BRA,,
49.6646,1917,8,BRA,,
67.9582,1917,9,BRA,,
108.006,1917,10,BRA,,
154.177,1917,11,BRA,,
206.862,1917,12,BRA,,
222.381,1918,1,BRA,,
184.056,1918,2,BRA,,
232.456,1918,3,BRA,,
192.948,1918,4,BRA,,
144.498,1918,5,BRA,,
74.7111,1918,6,BRA,,
72.718,1918,7,BRA,,
58.093,1918,8,BRA,,
72.2799,1918,9,BRA,,
153.61,1918,10,BRA,,
161.887,1918,11,BRA,,
203.904,1918,12,BRA,,
234.179,1919,1,BRA,,
237.774,1919,2,BRA,,
226.314,1919,3,BRA,,
147.4,1919,4,BRA,,
118.93,1919,5,BRA,,
87.8741,1919,6,BRA,,
57.3477,1919,7,BRA,,
65.7439,1919,8,BRA,,
79.1398,1919,9,BRA,,
123.639,1919,10,BRA,,
140.972,1919,11,BRA,,
172.883,1919,12,BRA,,
208.364,1920,1,BRA,,
197.277,1920,2,BRA,,
243.649,1920,3,BRA,,
190.915,1920,4,BRA,,
134.277,1920,5,BRA,,
85.0083,1920,6,BRA,,
74.798,1920,7,BRA,,
61.8622,1920,8,BRA,,
93.2562,1920,9,BRA,,
119.888,1920,10,BRA,,
144.941,1920,11,BRA,,
203.06,1920,12,BRA,,
210.19,1921,1,BRA,,
221.415,1921,2,BRA,,
219.582,1921,3,BRA,,
185.389,1921,4,BRA,,
127.563,1921,5,BRA,,
89.1682,1921,6,BRA,,
69.4,1921,7,BRA,,
47.7895,1921,8,BRA,,
78.412,1921,9,BRA,,
151.936,1921,10,BRA,,
193.285,1921,11,BRA,,
193.475,1921,12,BRA,,
230.611,1922,1,BRA,,
232.108,1922,2,BRA,,
227.018,1922,3,BRA,,
180.889,1922,4,BRA,,
134.666,1922,5,BRA,,
88.0339,1922,6,BRA,,
61.258,1922,7,BRA,,
61.7726,1922,8,BRA,,
68.1162,1922,9,BRA,,
128.589,1922,10,BRA,,
168.549,1922,11,BRA,,
185.762,1922,12,BRA,,
223.219,1923,1,BRA,,
245.278,1923,2,BRA,,
217.911,1923,3,BRA,,
173.944,1923,4,BRA,,
136.222,1923,5,BRA,,
90.2428,1923,6,BRA,,
53.1454,1923,7,BRA,,
55.3428,1923,8,BRA,,
84.9426,1923,9,BRA,,
129.33,1923,10,BRA,,
131.439,1923,11,BRA,,
161.342,1923,12,BRA,,
264.894,1924,1,BRA,,
247.053,1924,2,BRA,,
302.4,1924,3,BRA,,
196.162,1924,4,BRA,,
149.958,1924,5,BRA,,
97.3743,1924,6,BRA,,
53.3439,1924,7,BRA,,
36.8876,1924,8,BRA,,
64.3625,1924,9,BRA,,
134.08,1924,10,BRA,,
171.7,1924,11,BRA,,
253.254,1924,12,BRA,,
221.577,1925,1,BRA,,
186.513,1925,2,BRA,,
220.789,1925,3,BRA,,
164.308,1925,4,BRA,,
120.082,1925,5,BRA,,
75.7238,1925,6,BRA,,
66.6456,1925,7,BRA,,
45.4144,1925,8,BRA,,
91.9451,1925,9,BRA,,
128.827,1925,10,BRA,,
140.483,1925,11,BRA,,
217.13,1925,12,BRA,,
239.77,1926,1,BRA,,
240.199,1926,2,BRA,,
264.487,1926,3,BRA,,
188.626,1926,4,BRA,,
129.804,1926,5,BRA,,
69.3411,1926,6,BRA,,
54.6447,1926,7,BRA,,
49.1709,1926,8,BRA,,
67.6892,1926,9,BRA,,
105.573,1926,10,BRA,,
147.124,1926,11,BRA,,
205.96,1926,12,BRA,,
211.425,1927,1,BRA,,
243.42,1927,2,BRA,,
220.48,1927,3,BRA,,
173.854,1927,4,BRA,,
133.803,1927,5,BRA,,
85.28,1927,6,BRA,,
55.826,1927,7,BRA,,
62.298,1927,8,BRA,,
73.0157,1927,9,BRA,,
122.643,1927,10,BRA,,
142.576,1927,11,BRA,,
187.23,1927,12,BRA,,
258.723,1928,1,BRA,,
207.221,1928,2,BRA,,
243.494,1928,3,BRA,,
190.216,1928,4,BRA,,
107.352,1928,5,BRA,,
64.8546,1928,6,BRA,,
61.6415,1928,7,BRA,,
46.1373,1928,8,BRA,,
87.1523,1928,9,BRA,,
102.974,1928,10,BRA,,
164.347,1928,11,BRA,,
196.896,1928,12,BRA,,
238.495,1929,1,BRA,,
223.961,1929,2,BRA,,
248.142,1929,3,BRA,,
176.816,1929,4,BRA,,
144.814,1929,5,BRA,,
81.6007,1929,6,BRA,,
56.5479,1929,7,BRA,,
60.8143,1929,8,BRA,,
80.9109,1929,9,BRA,,
108.56,1929,10,BRA,,
150.189,1929,11,BRA,,
235.908,1929,12,BRA,,
208.35,1930,1,BRA,,
198.082,1930,2,BRA,,
235.393,1930,3,BRA,,
155.053,1930,4,BRA,,
105.152,1930,5,BRA,,
78.4052,1930,6,BRA,,
48.6398,1930,7,BRA,,
46.822,1930,8,BRA,,
69.9484,1930,9,BRA,,
128.158,1930,10,BRA,,
166.759,1930,11,BRA,,
207.129,1930,12,BRA,,
188.669,1931,1,BRA,,
233.905,1931,2,BRA,,
257.143,1931,3,BRA,,
174.868,1931,4,BRA,,
128.812,1931,5,BRA,,
67.6144,1931,6,BRA,,
51.4829,1931,7,BRA,,
48.3461,1931,8,BRA,,
73.5835,1931,9,BRA,,
136.249,1931,10,BRA,,
152.966,1931,11,BRA,,
156.184,1931,12,BRA,,
239.547,1932,1,BRA,,
196.836,1932,2,BRA,,
217.723,1932,3,BRA,,
140.78,1932,4,BRA,,
110.102,1932,5,BRA,,
75.9632,1932,6,BRA,,
55.3434,1932,7,BRA,,
52.0949,1932,8,BRA,,
76.4424,1932,9,BRA,,
114.775,1932,10,BRA,,
142.712,1932,11,BRA,,
168.17,1932,12,BRA,,
214.125,1933,1,BRA,,
183.577,1933,2,BRA,,
237.172,1933,3,BRA,,
195.34,1933,4,BRA,,
97.21,1933,5,BRA,,
67.0998,1933,6,BRA,,
59.1238,1933,7,BRA,,
45.9646,1933,8,BRA,,
69.9856,1933,9,BRA,,
134.027,1933,10,BRA,,
177.356,1933,11,BRA,,
201.881,1933,12,BRA,,
212.862,1934,1,BRA,,
231.122,1934,2,BRA,,
230.35,1934,3,BRA,,
199.948,1934,4,BRA,,
135.57,1934,5,BRA,,
79.9069,1934,6,BRA,,
53.1325,1934,7,BRA,,
54.1875,1934,8,BRA,,
77.1916,1934,9,BRA,,
132.067,1934,10,BRA,,
151.313,1934,11,BRA,,
221.114,1934,12,BRA,,
230.611,1935,1,BRA,,
210.161,1935,2,BRA,,
249.448,1935,3,BRA,,
195.147,1935,4,BRA,,
143.731,1935,5,BRA,,
84.6781,1935,6,BRA,,
55.4968,1935,7,BRA,,
57.9995,1935,8,BRA,,
70.0478,1935,9,BRA,,
115.688,1935,10,BRA,,
159.214,1935,11,BRA,,
186.027,1935,12,BRA,,
201.361,1936,1,BRA,,
257.628,1936,2,BRA,,
196.797,1936,3,BRA,,
175.02,1936,4,BRA,,
107.505,1936,5,BRA,,
68.2865,1936,6,BRA,,
49.5031,1936,7,BRA,,
50.5755,1936,8,BRA,,
72.1224,1936,9,BRA,,
111.599,1936,10,BRA,,
151.769,1936,11,BRA,,
183.907,1936,12,BRA,,
221.545,1937,1,BRA,,
205.194,1937,2,BRA,,
235.162,1937,3,BRA,,
195.003,1937,4,BRA,,
153.016,1937,5,BRA,,
81.9287,1937,6,BRA,,
56.853,1937,7,BRA,,
53.8702,1937,8,BRA,,
73.0138,1937,9,BRA,,
134.546,1937,10,BRA,,
155.099,1937,11,BRA,,
213.141,1937,12,BRA,,
217.434,1938,1,BRA,,
208.178,1938,2,BRA,,
218.336,1938,3,BRA,,
176.239,1938,4,BRA,,
125.534,1938,5,BRA,,
78.0401,1938,6,BRA,,
58.3695,1938,7,BRA,,
51.2037,1938,8,BRA,,
62.047,1938,9,BRA,,
124.596,1938,10,BRA,,
145.581,1938,11,BRA,,
207.157,1938,12,BRA,,
212.722,1939,1,BRA,,
209.6,1939,2,BRA,,
232.516,1939,3,BRA,,
182.656,1939,4,BRA,,
127.949,1939,5,BRA,,
78.8329,1939,6,BRA,,
80.077,1939,7,BRA,,
58.7135,1939,8,BRA,,
82.0387,1939,9,BRA,,
108.948,1939,10,BRA,,
156.723,1939,11,BRA,,
179.62,1939,12,BRA,,
239.298,1940,1,BRA,,
218.916,1940,2,BRA,,
237.566,1940,3,BRA,,
169.631,1940,4,BRA,,
138.799,1940,5,BRA,,
85.0414,1940,6,BRA,,
56.8619,1940,7,BRA,,
64.1674,1940,8,BRA,,
86.6108,1940,9,BRA,,
115.683,1940,10,BRA,,
154.521,1940,11,BRA,,
185.985,1940,12,BRA,,
202.154,1941,1,BRA,,
214.6,1941,2,BRA,,
261.743,1941,3,BRA,,
157.758,1941,4,BRA,,
97.685,1941,5,BRA,,
74.0642,1941,6,BRA,,
61.7566,1941,7,BRA,,
56.1165,1941,8,BRA,,
82.6902,1941,9,BRA,,
120.417,1941,10,BRA,,
165.506,1941,11,BRA,,
188.043,1941,12,BRA,,
196.891,1942,1,BRA,,
219.981,1942,2,BRA,,
211.375,1942,3,BRA,,
168.735,1942,4,BRA,,
119.984,1942,5,BRA,,
79.471,1942,6,BRA,,
48.3828,1942,7,BRA,,
48.3616,1942,8,BRA,,
101.211,1942,9,BRA,,
126.581,1942,10,BRA,,
151.185,1942,11,BRA,,
198.001,1942,12,BRA,,
249.133,1943,1,BRA,,
189.862,1943,2,BRA,,
252.697,1943,3,BRA,,
170.132,1943,4,BRA,,
106.928,1943,5,BRA,,
76.3645,1943,6,BRA,,
58.0157,1943,7,BRA,,
48.7257,1943,8,BRA,,
62.5389,1943,9,BRA,,
123.346,1943,10,BRA,,
187.672,1943,11,BRA,,
224.85,1943,12,BRA,,
197.501,1944,1,BRA,,
221.432,1944,2,BRA,,
225.634,1944,3,BRA,,
187.08,1944,4,BRA,,
113.631,1944,5,BRA,,
74.124,1944,6,BRA,,
53.5939,1944,7,BRA,,
45.3955,1944,8,BRA,,
77.6022,1944,9,BRA,,
123.741,1944,10,BRA,,
156.654,1944,11,BRA,,
223.114,1944,12,BRA,,
237.87,1945,1,BRA,,
238.726,1945,2,BRA,,
266.051,1945,3,BRA,,
209.815,1945,4,BRA,,
142.598,1945,5,BRA,,
77.2829,1945,6,BRA,,
66.7764,1945,7,BRA,,
36.2088,1945,8,BRA,,
70.3014,1945,9,BRA,,
143.327,1945,10,BRA,,
181.225,1945,11,BRA,,
217.227,1945,12,BRA,,
216.014,1946,1,BRA,,
203.616,1946,2,BRA,,
219.153,1946,3,BRA,,
159.914,1946,4,BRA,,
138.841,1946,5,BRA,,
68.6347,1946,6,BRA,,
67.7349,1946,7,BRA,,
48.9842,1946,8,BRA,,
67.5556,1946,9,BRA,,
108.763,1946,10,BRA,,
177.489,1946,11,BRA,,
171.667,1946,12,BRA,,
229.303,1947,1,BRA,,
220.122,1947,2,BRA,,
260.049,1947,3,BRA,,
173.511,1947,4,BRA,,
133.806,1947,5,BRA,,
80.6277,1947,6,BRA,,
72.9839,1947,7,BRA,,
57.9723,1947,8,BRA,,
85.5575,1947,9,BRA,,
143.6,1947,10,BRA,,
199.344,1947,11,BRA,,
215.612,1947,12,BRA,,
213.879,1948,1,BRA,,
214.792,1948,2,BRA,,
279.156,1948,3,BRA,,
157.385,1948,4,BRA,,
118.656,1948,5,BRA,,
74.8728,1948,6,BRA,,
60.4543,1948,7,BRA,,
45.3495,1948,8,BRA,,
76.6328,1948,9,BRA,,
124.528,1948,10,BRA,,
154.577,1948,11,BRA,,
249.706,1948,12,BRA,,
237.76,1949,1,BRA,,
208.93,1949,2,BRA,,
212.519,1949,3,BRA,,
205.855,1949,4,BRA,,
125.722,1949,5,BRA,,
81.4615,1949,6,BRA,,
66.5145,1949,7,BRA,,
59.724,1949,8,BRA,,
67.5535,1949,9,BRA,,
126.643,1949,10,BRA,,
168.611,1949,11,BRA,,
177.724,1949,12,BRA,,
214.582,1950,1,BRA,,
216.987,1950,2,BRA,,
276.369,1950,3,BRA,,
200.747,1950,4,BRA,,
119.445,1950,5,BRA,,
76.1416,1950,6,BRA,,
70.3027,1950,7,BRA,,
41.8697,1950,8,BRA,,
51.7455,1950,9,BRA,,
127.646,1950,10,BRA,,
149.727,1950,11,BRA,,
218.689,1950,12,BRA,,
217.967,1951,1,BRA,,
176.218,1951,2,BRA,,
251.342,1951,3,BRA,,
170.688,1951,4,BRA,,
132.781,1951,5,BRA,,
79.6821,1951,6,BRA,,
53.3928,1951,7,BRA,,
42.4763,1951,8,BRA,,
62.067,1951,9,BRA,,
122.249,1951,10,BRA,,
136.968,1951,11,BRA,,
175.309,1951,12,BRA,,
197.36,1952,1,BRA,,
229.991,1952,2,BRA,,
245.846,1952,3,BRA,,
172.962,1952,4,BRA,,
119.329,1952,5,BRA,,
72.1576,1952,6,BRA,,
55.5827,1952,7,BRA,,
53.0298,1952,8,BRA,,
68.7433,1952,9,BRA,,
109.214,1952,10,BRA,,
139.772,1952,11,BRA,,
218.645,1952,12,BRA,,
195.191,1953,1,BRA,,
223.192,1953,2,BRA,,
250.037,1953,3,BRA,,
190.004,1953,4,BRA,,
118.903,1953,5,BRA,,
66.1049,1953,6,BRA,,
66.0516,1953,7,BRA,,
44.2752,1953,8,BRA,,
96.7084,1953,9,BRA,,
129.63,1953,10,BRA,,
157.801,1953,11,BRA,,
228.332,1953,12,BRA,,
179.743,1954,1,BRA,,
222.919,1954,2,BRA,,
246.938,1954,3,BRA,,
171.238,1954,4,BRA,,
132.006,1954,5,BRA,,
92.6601,1954,6,BRA,,
61.7108,1954,7,BRA,,
42.725,1954,8,BRA,,
67.6531,1954,9,BRA,,
103.205,1954,10,BRA,,
171.126,1954,11,BRA,,
188.652,1954,12,BRA,,
245.398,1955,1,BRA,,
209.389,1955,2,BRA,,
250.731,1955,3,BRA,,
194.339,1955,4,BRA,,
126.192,1955,5,BRA,,
72.972,1955,6,BRA,,
73.4142,1955,7,BRA,,
43.4454,1955,8,BRA,,
62.851,1955,9,BRA,,
114.923,1955,10,BRA,,
155.017,1955,11,BRA,,
217.362,1955,12,BRA,,
196.107,1956,1,BRA,,
233.468,1956,2,BRA,,
239.28,1956,3,BRA,,
209.911,1956,4,BRA,,
153.732,1956,5,BRA,,
95.8916,1956,6,BRA,,
70.065,1956,7,BRA,,
71.0765,1956,8,BRA,,
68.898,1956,9,BRA,,
137.296,1956,10,BRA,,
189.168,1956,11,BRA,,
210.905,1956,12,BRA,,
247.142,1957,1,BRA,,
210.278,1957,2,BRA,,
238.76,1957,3,BRA,,
210.779,1957,4,BRA,,
125.508,1957,5,BRA,,
77.616,1957,6,BRA,,
60.354,1957,7,BRA,,
56.6626,1957,8,BRA,,
85.2086,1957,9,BRA,,
105.351,1957,10,BRA,,
144.012,1957,11,BRA,,
180.457,1957,12,BRA,,
242.174,1958,1,BRA,,
209.721,1958,2,BRA,,
231.595,1958,3,BRA,,
192.361,1958,4,BRA,,
113.026,1958,5,BRA,,
60.7485,1958,6,BRA,,
60.8521,1958,7,BRA,,
41.7166,1958,8,BRA,,
67.6523,1958,9,BRA,,
124.051,1958,10,BRA,,
148.517,1958,11,BRA,,
216.256,1958,12,BRA,,
230.736,1959,1,BRA,,
210.874,1959,2,BRA,,
262.169,1959,3,BRA,,
163.284,1959,4,BRA,,
113.567,1959,5,BRA,,
98.7199,1959,6,BRA,,
67.1159,1959,7,BRA,,
61.2672,1959,8,BRA,,
61.0079,1959,9,BRA,,
115.3,1959,10,BRA,,
163.755,1959,11,BRA,,
160.754,1959,12,BRA,,
228.871,1960,1,BRA,,
216.858,1960,2,BRA,,
272.271,1960,3,BRA,,
162.809,1960,4,BRA,,
105.701,1960,5,BRA,,
79.1372,1960,6,BRA,,
63.3194,1960,7,BRA,,
58.9411,1960,8,BRA,,
56.941,1960,9,BRA,,
126.497,1960,10,BRA,,
148.715,1960,11,BRA,,
206.17,1960,12,BRA,,
245.47,1961,1,BRA,,
219.767,1961,2,BRA,,
206.629,1961,3,BRA,,
171.684,1961,4,BRA,,
122.995,1961,5,BRA,,
83.7741,1961,6,BRA,,
55.3979,1961,7,BRA,,
42.4116,1961,8,BRA,,
60.4461,1961,9,BRA,,
111.211,1961,10,BRA,,
125.022,1961,11,BRA,,
204.188,1961,12,BRA,,
236.266,1962,1,BRA,,
219.023,1962,2,BRA,,
211.515,1962,3,BRA,,
175.825,1962,4,BRA,,
140.353,1962,5,BRA,,
82.3976,1962,6,BRA,,
57.8678,1962,7,BRA,,
49.2207,1962,8,BRA,,
78.3526,1962,9,BRA,,
117.892,1962,10,BRA,,
151.049,1962,11,BRA,,
220.647,1962,12,BRA,,
205.741,1963,1,BRA,,
249.152,1963,2,BRA,,
206.693,1963,3,BRA,,
166.81,1963,4,BRA,,
110.085,1963,5,BRA,,
66.3213,1963,6,BRA,,
46.5707,1963,7,BRA,,
37.0803,1963,8,BRA,,
54.0583,1963,9,BRA,,
88.956,1963,10,BRA,,
161.587,1963,11,BRA,,
199.263,1963,12,BRA,,
278.887,1964,1,BRA,,
238.132,1964,2,BRA,,
221.158,1964,3,BRA,,
180.974,1964,4,BRA,,
161.528,1964,5,BRA,,
82.175,1964,6,BRA,,
69.7658,1964,7,BRA,,
62.0388,1964,8,BRA,,
73.8621,1964,9,BRA,,
146.592,1964,10,BRA,,
163.239,1964,11,BRA,,
206.717,1964,12,BRA,,
223.68,1965,1,BRA,,
189.352,1965,2,BRA,,
257.335,1965,3,BRA,,
198.577,1965,4,BRA,,
123.886,1965,5,BRA,,
78.9492,1965,6,BRA,,
72.572,1965,7,BRA,,
50.0995,1965,8,BRA,,
71.8418,1965,9,BRA,,
151.222,1965,10,BRA,,
158.809,1965,11,BRA,,
169.936,1965,12,BRA,,
209.484,1966,1,BRA,,
244.33,1966,2,BRA,,
212.599,1966,3,BRA,,
168.002,1966,4,BRA,,
138.778,1966,5,BRA,,
82.9231,1966,6,BRA,,
78.2236,1966,7,BRA,,
52.1279,1966,8,BRA,,
79.6178,1966,9,BRA,,
113.021,1966,10,BRA,,
147.118,1966,11,BRA,,
203.815,1966,12,BRA,,
220.915,1967,1,BRA,,
225.067,1967,2,BRA,,
245.505,1967,3,BRA,,
198.367,1967,4,BRA,,
121.471,1967,5,BRA,,
81.3668,1967,6,BRA,,
59.6937,1967,7,BRA,,
38.3786,1967,8,BRA,,
61.6041,1967,9,BRA,,
90.0765,1967,10,BRA,,
161.082,1967,11,BRA,,
204.526,1967,12,BRA,,
188.26,1968,1,BRA,,
218.055,1968,2,BRA,,
242.446,1968,3,BRA,,
167.245,1968,4,BRA,,
120.973,1968,5,BRA,,
78.4853,1968,6,BRA,,
54.2867,1968,7,BRA,,
65.83,1968,8,BRA,,
80.8331,1968,9,BRA,,
115.283,1968,10,BRA,,
195.148,1968,11,BRA,,
204.442,1968,12,BRA,,
234.809,1969,1,BRA,,
189.519,1969,2,BRA,,
219.743,1969,3,BRA,,
172.895,1969,4,BRA,,
137.275,1969,5,BRA,,
80.4878,1969,6,BRA,,
60.2701,1969,7,BRA,,
51.2386,1969,8,BRA,,
63.289,1969,9,BRA,,
127.515,1969,10,BRA,,
142.596,1969,11,BRA,,
188.373,1969,12,BRA,,
232.466,1970,1,BRA,,
207.144,1970,2,BRA,,
252.49,1970,3,BRA,,
192.562,1970,4,BRA,,
119.181,1970,5,BRA,,
87.1351,1970,6,BRA,,
61.6231,1970,7,BRA,,
59.2742,1970,8,BRA,,
86.1087,1970,9,BRA,,
121.818,1970,10,BRA,,
174.742,1970,11,BRA,,
155.664,1970,12,BRA,,
185.313,1971,1,BRA,,
209.317,1971,2,BRA,,
230.561,1971,3,BRA,,
198.378,1971,4,BRA,,
135.677,1971,5,BRA,,
106.155,1971,6,BRA,,
72.114,1971,7,BRA,,
55.3381,1971,8,BRA,,
69.5896,1971,9,BRA,,
151.294,1971,10,BRA,,
173.923,1971,11,BRA,,
161.302,1971,12,BRA,,
213.304,1972,1,BRA,,
234.72,1972,2,BRA,,
211.443,1972,3,BRA,,
169.903,1972,4,BRA,,
114.999,1972,5,BRA,,
80.8139,1972,6,BRA,,
76.0492,1972,7,BRA,,
82.133,1972,8,BRA,,
84.6643,1972,9,BRA,,
130.823,1972,10,BRA,,
172.033,1972,11,BRA,,
216.685,1972,12,BRA,,
204.884,1973,1,BRA,,
217.083,1973,2,BRA,,
246.32,1973,3,BRA,,
197.121,1973,4,BRA,,
161.995,1973,5,BRA,,
91.049,1973,6,BRA,,
88.796,1973,7,BRA,,
75.6892,1973,8,BRA,,
83.0477,1973,9,BRA,,
169.218,1973,10,BRA,,
169.292,1973,11,BRA,,
203.867,1973,12,BRA,,
239.251,1974,1,BRA,,
224.205,1974,2,BRA,,
285.744,1974,3,BRA,,
223.421,1974,4,BRA,,
128.996,1974,5,BRA,,
103.044,1974,6,BRA,,
68.8694,1974,7,BRA,,
62.8571,1974,8,BRA,,
82.3628,1974,9,BRA,,
136.637,1974,10,BRA,,
154.095,1974,11,BRA,,
232.052,1974,12,BRA,,
228.575,1975,1,BRA,,
216.653,1975,2,BRA,,
235.884,1975,3,BRA,,
214.835,1975,4,BRA,,
146.817,1975,5,BRA,,
91.2558,1975,6,BRA,,
91.5114,1975,7,BRA,,
62.2475,1975,8,BRA,,
76.0561,1975,9,BRA,,
120.924,1975,10,BRA,,
182.808,1975,11,BRA,,
178.027,1975,12,BRA,,
205.353,1976,1,BRA,,
249.472,1976,2,BRA,,
231.464,1976,3,BRA,,
168.546,1976,4,BRA,,
137.232,1976,5,BRA,,
73.583,1976,6,BRA,,
57.0218,1976,7,BRA,,
52.4008,1976,8,BRA,,
89.5172,1976,9,BRA,,
146.396,1976,10,BRA,,
174.751,1976,11,BRA,,
191.232,1976,12,BRA,,
