pr,"	Year", Month, Country, ISO3, ISO2
26.1331,1915,12,THA,,
15.317,1916,1,THA,,
17.2699,1916,2,THA,,
80.0859,1916,3,THA,,
50.8452,1916,4,THA,,
172.486,1916,5,THA,,
237.401,1916,6,THA,,
216.472,1916,7,THA,,
280.498,1916,8,THA,,
271.323,1916,9,THA,,
185.746,1916,10,THA,,
68.9631,1916,11,THA,,
29.6483,1916,12,THA,,
12.7889,1917,1,THA,,
3.64446,1917,2,THA,,
27.4335,1917,3,THA,,
26.2789,1917,4,THA,,
125.822,1917,5,THA,,
254.857,1917,6,THA,,
202.558,1917,7,THA,,
317.745,1917,8,THA,,
311.687,1917,9,THA,,
223.049,1917,10,THA,,
82.6273,1917,11,THA,,
42.6511,1917,12,THA,,
7.25022,1918,1,THA,,
28.1751,1918,2,THA,,
31.8656,1918,3,THA,,
98.1356,1918,4,THA,,
228.392,1918,5,THA,,
195.661,1918,6,THA,,
118.92,1918,7,THA,,
234.987,1918,8,THA,,
284.189,1918,9,THA,,
109.49,1918,10,THA,,
66.4412,1918,11,THA,,
31.7393,1918,12,THA,,
9.48576,1919,1,THA,,
36.9581,1919,2,THA,,
29.8014,1919,3,THA,,
76.021,1919,4,THA,,
204.041,1919,5,THA,,
208.294,1919,6,THA,,
253.294,1919,7,THA,,
217.837,1919,8,THA,,
181.671,1919,9,THA,,
90.1717,1919,10,THA,,
69.2604,1919,11,THA,,
33.4129,1919,12,THA,,
30.948,1920,1,THA,,
8.38974,1920,2,THA,,
54.0013,1920,3,THA,,
65.1693,1920,4,THA,,
132.358,1920,5,THA,,
172.321,1920,6,THA,,
264.622,1920,7,THA,,
218.866,1920,8,THA,,
280.742,1920,9,THA,,
143.628,1920,10,THA,,
60.1203,1920,11,THA,,
36.3404,1920,12,THA,,
30.3032,1921,1,THA,,
15.9979,1921,2,THA,,
63.2046,1921,3,THA,,
65.7658,1921,4,THA,,
203.3,1921,5,THA,,
151.087,1921,6,THA,,
229.698,1921,7,THA,,
217.315,1921,8,THA,,
315.186,1921,9,THA,,
105.505,1921,10,THA,,
28,1921,11,THA,,
15.4876,1921,12,THA,,
26.0283,1922,1,THA,,
6.69242,1922,2,THA,,
50.0374,1922,3,THA,,
68.2181,1922,4,THA,,
158.739,1922,5,THA,,
161.424,1922,6,THA,,
206.22,1922,7,THA,,
210.779,1922,8,THA,,
294.043,1922,9,THA,,
99.8812,1922,10,THA,,
135.952,1922,11,THA,,
25.3722,1922,12,THA,,
21.8513,1923,1,THA,,
16.7675,1923,2,THA,,
58.7606,1923,3,THA,,
114.536,1923,4,THA,,
181.918,1923,5,THA,,
252.374,1923,6,THA,,
190.067,1923,7,THA,,
222.205,1923,8,THA,,
197.892,1923,9,THA,,
186.414,1923,10,THA,,
67.8052,1923,11,THA,,
22.7916,1923,12,THA,,
21.3849,1924,1,THA,,
9.04859,1924,2,THA,,
38.1681,1924,3,THA,,
113.365,1924,4,THA,,
163.622,1924,5,THA,,
202.452,1924,6,THA,,
217.332,1924,7,THA,,
300.22,1924,8,THA,,
228.898,1924,9,THA,,
168.028,1924,10,THA,,
48.4194,1924,11,THA,,
11.4921,1924,12,THA,,
15.3849,1925,1,THA,,
9.12572,1925,2,THA,,
34.6638,1925,3,THA,,
112.71,1925,4,THA,,
135.845,1925,5,THA,,
204.722,1925,6,THA,,
192.003,1925,7,THA,,
249.901,1925,8,THA,,
216.838,1925,9,THA,,
129.978,1925,10,THA,,
65.6871,1925,11,THA,,
23.0817,1925,12,THA,,
14.8589,1926,1,THA,,
10.225,1926,2,THA,,
42.5276,1926,3,THA,,
32.8916,1926,4,THA,,
109.39,1926,5,THA,,
199.433,1926,6,THA,,
192.423,1926,7,THA,,
300.89,1926,8,THA,,
290.497,1926,9,THA,,
206.413,1926,10,THA,,
77.3007,1926,11,THA,,
54.1169,1926,12,THA,,
17.1577,1927,1,THA,,
40.7168,1927,2,THA,,
27.5573,1927,3,THA,,
137.134,1927,4,THA,,
240.877,1927,5,THA,,
188.461,1927,6,THA,,
227.374,1927,7,THA,,
183.631,1927,8,THA,,
202.553,1927,9,THA,,
171.616,1927,10,THA,,
36.8093,1927,11,THA,,
14.9537,1927,12,THA,,
10.9333,1928,1,THA,,
50.3835,1928,2,THA,,
25.0276,1928,3,THA,,
145.216,1928,4,THA,,
171.023,1928,5,THA,,
199.572,1928,6,THA,,
170.815,1928,7,THA,,
163.574,1928,8,THA,,
222.548,1928,9,THA,,
126.735,1928,10,THA,,
40.3085,1928,11,THA,,
32.1243,1928,12,THA,,
9.27794,1929,1,THA,,
25.2269,1929,2,THA,,
57.5061,1929,3,THA,,
106.345,1929,4,THA,,
160.458,1929,5,THA,,
187.107,1929,6,THA,,
190.849,1929,7,THA,,
207.444,1929,8,THA,,
207.633,1929,9,THA,,
134.166,1929,10,THA,,
36.7064,1929,11,THA,,
13.2301,1929,12,THA,,
15.4014,1930,1,THA,,
8.94869,1930,2,THA,,
28.2704,1930,3,THA,,
54.9511,1930,4,THA,,
191.998,1930,5,THA,,
191.58,1930,6,THA,,
205.233,1930,7,THA,,
206.183,1930,8,THA,,
287.549,1930,9,THA,,
72.5537,1930,10,THA,,
68.6812,1930,11,THA,,
27.149,1930,12,THA,,
7.39253,1931,1,THA,,
23.7594,1931,2,THA,,
20.1388,1931,3,THA,,
62.4711,1931,4,THA,,
120.268,1931,5,THA,,
218.63,1931,6,THA,,
188.461,1931,7,THA,,
246.268,1931,8,THA,,
279.103,1931,9,THA,,
143.864,1931,10,THA,,
31.1548,1931,11,THA,,
36.6304,1931,12,THA,,
15.2592,1932,1,THA,,
11.2772,1932,2,THA,,
14.5845,1932,3,THA,,
91.5998,1932,4,THA,,
155.214,1932,5,THA,,
176.238,1932,6,THA,,
254.33,1932,7,THA,,
176.401,1932,8,THA,,
283.162,1932,9,THA,,
216.117,1932,10,THA,,
64.6725,1932,11,THA,,
19.7024,1932,12,THA,,
12.119,1933,1,THA,,
24.3235,1933,2,THA,,
15.3432,1933,3,THA,,
74.3958,1933,4,THA,,
155.808,1933,5,THA,,
165.484,1933,6,THA,,
301.026,1933,7,THA,,
228.366,1933,8,THA,,
278.699,1933,9,THA,,
146.475,1933,10,THA,,
66.9017,1933,11,THA,,
22.6078,1933,12,THA,,
11.7113,1934,1,THA,,
14.8016,1934,2,THA,,
51.4099,1934,3,THA,,
88.0454,1934,4,THA,,
128.061,1934,5,THA,,
203.288,1934,6,THA,,
246.442,1934,7,THA,,
297.539,1934,8,THA,,
282.581,1934,9,THA,,
132.899,1934,10,THA,,
84.7354,1934,11,THA,,
17.382,1934,12,THA,,
35.7183,1935,1,THA,,
31.0085,1935,2,THA,,
33.2173,1935,3,THA,,
90.5611,1935,4,THA,,
212.46,1935,5,THA,,
184.081,1935,6,THA,,
237.497,1935,7,THA,,
206.136,1935,8,THA,,
295.143,1935,9,THA,,
215.193,1935,10,THA,,
75.5106,1935,11,THA,,
52.3048,1935,12,THA,,
11.449,1936,1,THA,,
20.8918,1936,2,THA,,
26.3184,1936,3,THA,,
50.0088,1936,4,THA,,
206.176,1936,5,THA,,
224.462,1936,6,THA,,
274.921,1936,7,THA,,
175.461,1936,8,THA,,
211.226,1936,9,THA,,
97.9725,1936,10,THA,,
68.8394,1936,11,THA,,
25.7344,1936,12,THA,,
9.60067,1937,1,THA,,
32.8515,1937,2,THA,,
28.9681,1937,3,THA,,
103.02,1937,4,THA,,
208.114,1937,5,THA,,
151.432,1937,6,THA,,
241.087,1937,7,THA,,
242.086,1937,8,THA,,
277.013,1937,9,THA,,
115.596,1937,10,THA,,
74.2365,1937,11,THA,,
30.0253,1937,12,THA,,
15.8847,1938,1,THA,,
14.9344,1938,2,THA,,
37.8892,1938,3,THA,,
112.152,1938,4,THA,,
217.046,1938,5,THA,,
303.31,1938,6,THA,,
289.228,1938,7,THA,,
259.935,1938,8,THA,,
301.255,1938,9,THA,,
155.072,1938,10,THA,,
59.7872,1938,11,THA,,
27.5421,1938,12,THA,,
11.5732,1939,1,THA,,
22.9802,1939,2,THA,,
31.6368,1939,3,THA,,
90.4092,1939,4,THA,,
169.634,1939,5,THA,,
199.007,1939,6,THA,,
183.923,1939,7,THA,,
279.205,1939,8,THA,,
271.664,1939,9,THA,,
105.288,1939,10,THA,,
96.9185,1939,11,THA,,
28.8553,1939,12,THA,,
3.50248,1940,1,THA,,
8.09364,1940,2,THA,,
5.67584,1940,3,THA,,
43.078,1940,4,THA,,
201.564,1940,5,THA,,
229.253,1940,6,THA,,
148.003,1940,7,THA,,
254.345,1940,8,THA,,
258.046,1940,9,THA,,
96.4736,1940,10,THA,,
46.1403,1940,11,THA,,
30.8982,1940,12,THA,,
12.0962,1941,1,THA,,
18.3314,1941,2,THA,,
31.6884,1941,3,THA,,
70.6218,1941,4,THA,,
224.06,1941,5,THA,,
196.344,1941,6,THA,,
173.152,1941,7,THA,,
257.7,1941,8,THA,,
222.076,1941,9,THA,,
191.326,1941,10,THA,,
60.4518,1941,11,THA,,
40.1964,1941,12,THA,,
24.2828,1942,1,THA,,
14.7579,1942,2,THA,,
59.9516,1942,3,THA,,
141.163,1942,4,THA,,
213.907,1942,5,THA,,
254.21,1942,6,THA,,
170.841,1942,7,THA,,
313.163,1942,8,THA,,
282.85,1942,9,THA,,
135.954,1942,10,THA,,
101.571,1942,11,THA,,
46.699,1942,12,THA,,
8.05618,1943,1,THA,,
22.5473,1943,2,THA,,
62.9756,1943,3,THA,,
124.701,1943,4,THA,,
191.112,1943,5,THA,,
182.789,1943,6,THA,,
198.923,1943,7,THA,,
258.092,1943,8,THA,,
304.323,1943,9,THA,,
85.4454,1943,10,THA,,
79.0477,1943,11,THA,,
21.9559,1943,12,THA,,
12.4184,1944,1,THA,,
23.2151,1944,2,THA,,
24.5989,1944,3,THA,,
85.0508,1944,4,THA,,
200.449,1944,5,THA,,
209.541,1944,6,THA,,
190.804,1944,7,THA,,
300.639,1944,8,THA,,
198.811,1944,9,THA,,
203.507,1944,10,THA,,
70.8691,1944,11,THA,,
33.7068,1944,12,THA,,
26.2137,1945,1,THA,,
46.4443,1945,2,THA,,
28.2107,1945,3,THA,,
108.095,1945,4,THA,,
185.2,1945,5,THA,,
284.131,1945,6,THA,,
212.717,1945,7,THA,,
242.46,1945,8,THA,,
269.232,1945,9,THA,,
92.5456,1945,10,THA,,
52.6142,1945,11,THA,,
41.146,1945,12,THA,,
17.712,1946,1,THA,,
12.5916,1946,2,THA,,
46.9115,1946,3,THA,,
138.937,1946,4,THA,,
225.521,1946,5,THA,,
160.266,1946,6,THA,,
164.62,1946,7,THA,,
214.996,1946,8,THA,,
243.749,1946,9,THA,,
174.679,1946,10,THA,,
56.748,1946,11,THA,,
36.5161,1946,12,THA,,
24.021,1947,1,THA,,
22.5033,1947,2,THA,,
50.384,1947,3,THA,,
162.823,1947,4,THA,,
154.902,1947,5,THA,,
203.002,1947,6,THA,,
207.761,1947,7,THA,,
269.689,1947,8,THA,,
216.489,1947,9,THA,,
115.709,1947,10,THA,,
34.3318,1947,11,THA,,
29.3518,1947,12,THA,,
7.60247,1948,1,THA,,
14.8955,1948,2,THA,,
46.7231,1948,3,THA,,
127.291,1948,4,THA,,
206.853,1948,5,THA,,
176.697,1948,6,THA,,
236.022,1948,7,THA,,
276.632,1948,8,THA,,
270.858,1948,9,THA,,
190.299,1948,10,THA,,
33.7055,1948,11,THA,,
6.68852,1948,12,THA,,
14.9502,1949,1,THA,,
24.7918,1949,2,THA,,
26.1136,1949,3,THA,,
121.136,1949,4,THA,,
178.922,1949,5,THA,,
129.981,1949,6,THA,,
260.535,1949,7,THA,,
287.184,1949,8,THA,,
307.015,1949,9,THA,,
173.488,1949,10,THA,,
101.159,1949,11,THA,,
25.0826,1949,12,THA,,
13.9811,1950,1,THA,,
14.1246,1950,2,THA,,
28.6271,1950,3,THA,,
85.7771,1950,4,THA,,
203.318,1950,5,THA,,
225.054,1950,6,THA,,
205.127,1950,7,THA,,
249.194,1950,8,THA,,
309.602,1950,9,THA,,
229.404,1950,10,THA,,
68.7089,1950,11,THA,,
26.897,1950,12,THA,,
25.3544,1951,1,THA,,
12.504,1951,2,THA,,
35.7655,1951,3,THA,,
76.8134,1951,4,THA,,
212.214,1951,5,THA,,
238.556,1951,6,THA,,
286.189,1951,7,THA,,
211.825,1951,8,THA,,
310.668,1951,9,THA,,
225.727,1951,10,THA,,
77.9749,1951,11,THA,,
26.706,1951,12,THA,,
7.32025,1952,1,THA,,
18.9455,1952,2,THA,,
89.4514,1952,3,THA,,
59.0343,1952,4,THA,,
179.199,1952,5,THA,,
205.104,1952,6,THA,,
193.565,1952,7,THA,,
285.11,1952,8,THA,,
224.286,1952,9,THA,,
261.04,1952,10,THA,,
55.215,1952,11,THA,,
26.9634,1952,12,THA,,
53.3172,1953,1,THA,,
55.5359,1953,2,THA,,
44.6712,1953,3,THA,,
107.188,1953,4,THA,,
215.009,1953,5,THA,,
254.863,1953,6,THA,,
258.016,1953,7,THA,,
214.891,1953,8,THA,,
268.962,1953,9,THA,,
164.392,1953,10,THA,,
96.8823,1953,11,THA,,
23.0127,1953,12,THA,,
25.3831,1954,1,THA,,
19.1665,1954,2,THA,,
40.8356,1954,3,THA,,
72.7737,1954,4,THA,,
228.228,1954,5,THA,,
180.753,1954,6,THA,,
188.525,1954,7,THA,,
277.218,1954,8,THA,,
312.937,1954,9,THA,,
129.276,1954,10,THA,,
25.3047,1954,11,THA,,
25.7175,1954,12,THA,,
18.3477,1955,1,THA,,
11.9785,1955,2,THA,,
35.7486,1955,3,THA,,
109.703,1955,4,THA,,
183.852,1955,5,THA,,
286.345,1955,6,THA,,
184.124,1955,7,THA,,
252.745,1955,8,THA,,
269.922,1955,9,THA,,
114.985,1955,10,THA,,
83.2511,1955,11,THA,,
13.4825,1955,12,THA,,
11.5899,1956,1,THA,,
30.2079,1956,2,THA,,
40.3558,1956,3,THA,,
122.66,1956,4,THA,,
228.97,1956,5,THA,,
230.876,1956,6,THA,,
253.399,1956,7,THA,,
279.026,1956,8,THA,,
297.549,1956,9,THA,,
147.811,1956,10,THA,,
54.4958,1956,11,THA,,
29.0758,1956,12,THA,,
9.08658,1957,1,THA,,
16.8728,1957,2,THA,,
77.0831,1957,3,THA,,
79.7313,1957,4,THA,,
121.722,1957,5,THA,,
212.034,1957,6,THA,,
226.147,1957,7,THA,,
254.585,1957,8,THA,,
311.685,1957,9,THA,,
181.066,1957,10,THA,,
41.0627,1957,11,THA,,
20.9712,1957,12,THA,,
19.2874,1958,1,THA,,
17.2941,1958,2,THA,,
35.4609,1958,3,THA,,
54.0428,1958,4,THA,,
134.819,1958,5,THA,,
233.316,1958,6,THA,,
198.871,1958,7,THA,,
261.977,1958,8,THA,,
271.931,1958,9,THA,,
161.504,1958,10,THA,,
35.385,1958,11,THA,,
6.77563,1958,12,THA,,
8.09512,1959,1,THA,,
18.0306,1959,2,THA,,
55.0911,1959,3,THA,,
77.1461,1959,4,THA,,
204.222,1959,5,THA,,
152.754,1959,6,THA,,
287.224,1959,7,THA,,
220.674,1959,8,THA,,
363.47,1959,9,THA,,
141.13,1959,10,THA,,
43.5327,1959,11,THA,,
27.9655,1959,12,THA,,
18.4498,1960,1,THA,,
13.0235,1960,2,THA,,
38.784,1960,3,THA,,
35.6847,1960,4,THA,,
187.786,1960,5,THA,,
176.528,1960,6,THA,,
223.449,1960,7,THA,,
258.6,1960,8,THA,,
246.253,1960,9,THA,,
207.34,1960,10,THA,,
72.3412,1960,11,THA,,
24.1558,1960,12,THA,,
15.5567,1961,1,THA,,
27.4409,1961,2,THA,,
47.782,1961,3,THA,,
103.807,1961,4,THA,,
237.998,1961,5,THA,,
221.982,1961,6,THA,,
193.621,1961,7,THA,,
288.876,1961,8,THA,,
291.255,1961,9,THA,,
189.385,1961,10,THA,,
58.8307,1961,11,THA,,
43.657,1961,12,THA,,
13.0698,1962,1,THA,,
8.7578,1962,2,THA,,
33.2373,1962,3,THA,,
84.5389,1962,4,THA,,
182.302,1962,5,THA,,
159.079,1962,6,THA,,
234.816,1962,7,THA,,
275.259,1962,8,THA,,
321.914,1962,9,THA,,
165.316,1962,10,THA,,
41.6564,1962,11,THA,,
21.6697,1962,12,THA,,
10.2733,1963,1,THA,,
7.72703,1963,2,THA,,
38.7981,1963,3,THA,,
54.5402,1963,4,THA,,
114.189,1963,5,THA,,
224.368,1963,6,THA,,
236.288,1963,7,THA,,
272.425,1963,8,THA,,
290.926,1963,9,THA,,
233.371,1963,10,THA,,
111.601,1963,11,THA,,
22.6236,1963,12,THA,,
15.673,1964,1,THA,,
18.0982,1964,2,THA,,
32.3823,1964,3,THA,,
80.4891,1964,4,THA,,
278.751,1964,5,THA,,
162.819,1964,6,THA,,
230.854,1964,7,THA,,
225.232,1964,8,THA,,
296.144,1964,9,THA,,
196.654,1964,10,THA,,
60.2571,1964,11,THA,,
26.0616,1964,12,THA,,
8.61665,1965,1,THA,,
34.3431,1965,2,THA,,
38.5901,1965,3,THA,,
76.2072,1965,4,THA,,
206.135,1965,5,THA,,
214.982,1965,6,THA,,
173.637,1965,7,THA,,
282.802,1965,8,THA,,
257.208,1965,9,THA,,
153.662,1965,10,THA,,
61.4873,1965,11,THA,,
44.7599,1965,12,THA,,
22.1852,1966,1,THA,,
21.846,1966,2,THA,,
43.3393,1966,3,THA,,
57.6041,1966,4,THA,,
317.47,1966,5,THA,,
185.929,1966,6,THA,,
207.42,1966,7,THA,,
314.194,1966,8,THA,,
238.555,1966,9,THA,,
159.709,1966,10,THA,,
94.6789,1966,11,THA,,
54.0478,1966,12,THA,,
40.1959,1967,1,THA,,
14.3591,1967,2,THA,,
11.7965,1967,3,THA,,
105.522,1967,4,THA,,
181.653,1967,5,THA,,
165.525,1967,6,THA,,
208.182,1967,7,THA,,
224.586,1967,8,THA,,
285.648,1967,9,THA,,
119.732,1967,10,THA,,
68.6735,1967,11,THA,,
10.7019,1967,12,THA,,
8.2892,1968,1,THA,,
22.6673,1968,2,THA,,
21.0084,1968,3,THA,,
120.079,1968,4,THA,,
196.159,1968,5,THA,,
245.979,1968,6,THA,,
199.17,1968,7,THA,,
218.344,1968,8,THA,,
237.954,1968,9,THA,,
112.764,1968,10,THA,,
35.7426,1968,11,THA,,
21.9549,1968,12,THA,,
33.2242,1969,1,THA,,
7.14567,1969,2,THA,,
41.3637,1969,3,THA,,
65.7799,1969,4,THA,,
199.909,1969,5,THA,,
243.629,1969,6,THA,,
242.627,1969,7,THA,,
231.065,1969,8,THA,,
311.233,1969,9,THA,,
160.914,1969,10,THA,,
71.6082,1969,11,THA,,
18.4123,1969,12,THA,,
16.6628,1970,1,THA,,
19.7973,1970,2,THA,,
54.6575,1970,3,THA,,
97.3283,1970,4,THA,,
231.914,1970,5,THA,,
295.031,1970,6,THA,,
214.87,1970,7,THA,,
333.871,1970,8,THA,,
280.162,1970,9,THA,,
129.434,1970,10,THA,,
65.8338,1970,11,THA,,
58.0768,1970,12,THA,,
4.95509,1971,1,THA,,
23.234,1971,2,THA,,
34.654,1971,3,THA,,
68.6556,1971,4,THA,,
221.605,1971,5,THA,,
239.379,1971,6,THA,,
228.129,1971,7,THA,,
309.58,1971,8,THA,,
228.615,1971,9,THA,,
147.387,1971,10,THA,,
42.5694,1971,11,THA,,
40.214,1971,12,THA,,
4.04599,1972,1,THA,,
20.3987,1972,2,THA,,
38.4147,1972,3,THA,,
122.565,1972,4,THA,,
82.5079,1972,5,THA,,
254.585,1972,6,THA,,
201.507,1972,7,THA,,
235.239,1972,8,THA,,
278.514,1972,9,THA,,
168.123,1972,10,THA,,
106.692,1972,11,THA,,
36.6797,1972,12,THA,,
6.21986,1973,1,THA,,
4.97352,1973,2,THA,,
57.8662,1973,3,THA,,
43.3004,1973,4,THA,,
195.169,1973,5,THA,,
204.484,1973,6,THA,,
239.792,1973,7,THA,,
249.383,1973,8,THA,,
297.948,1973,9,THA,,
112.662,1973,10,THA,,
103.276,1973,11,THA,,
31.4118,1973,12,THA,,
8.74786,1974,1,THA,,
11.5669,1974,2,THA,,
60.8963,1974,3,THA,,
126.171,1974,4,THA,,
176.651,1974,5,THA,,
167.648,1974,6,THA,,
208.322,1974,7,THA,,
322.232,1974,8,THA,,
240.57,1974,9,THA,,
205.092,1974,10,THA,,
108.772,1974,11,THA,,
30.9464,1974,12,THA,,
64.0008,1975,1,THA,,
25.5895,1975,2,THA,,
34.6247,1975,3,THA,,
40.2167,1975,4,THA,,
237.297,1975,5,THA,,
235.017,1975,6,THA,,
221.41,1975,7,THA,,
285.044,1975,8,THA,,
247.288,1975,9,THA,,
180.835,1975,10,THA,,
70.8359,1975,11,THA,,
33.7177,1975,12,THA,,
1.65363,1976,1,THA,,
15.4557,1976,2,THA,,
41.4329,1976,3,THA,,
80.7321,1976,4,THA,,
203.437,1976,5,THA,,
154.465,1976,6,THA,,
243.211,1976,7,THA,,
283.274,1976,8,THA,,
261.414,1976,9,THA,,
192.263,1976,10,THA,,
58.7216,1976,11,THA,,
12.116,1976,12,THA,,
24.9703,1977,1,THA,,
12.7551,1977,2,THA,,
25.5077,1977,3,THA,,
73.0499,1977,4,THA,,
156.605,1977,5,THA,,
124.527,1977,6,THA,,
195.032,1977,7,THA,,
246.438,1977,8,THA,,
281.419,1977,9,THA,,
127.208,1977,10,THA,,
56.1966,1977,11,THA,,
25.1095,1977,12,THA,,
26.6682,1978,1,THA,,
34.4721,1978,2,THA,,
26.4524,1978,3,THA,,
93.5615,1978,4,THA,,
210.391,1978,5,THA,,
180.411,1978,6,THA,,
301.774,1978,7,THA,,
264.782,1978,8,THA,,
313.69,1978,9,THA,,
114.687,1978,10,THA,,
27.2273,1978,11,THA,,
14.6668,1978,12,THA,,
4.46792,1979,1,THA,,
15.1169,1979,2,THA,,
3.75657,1979,3,THA,,
103.088,1979,4,THA,,
197.494,1979,5,THA,,
252.7,1979,6,THA,,
166.96,1979,7,THA,,
235,1979,8,THA,,
243.077,1979,9,THA,,
65.3231,1979,10,THA,,
31.8795,1979,11,THA,,
8.78195,1979,12,THA,,
2.39155,1980,1,THA,,
8.67626,1980,2,THA,,
32.9221,1980,3,THA,,
62.4799,1980,4,THA,,
203.024,1980,5,THA,,
286.213,1980,6,THA,,
222.595,1980,7,THA,,
219.677,1980,8,THA,,
299.449,1980,9,THA,,
149.058,1980,10,THA,,
68.7009,1980,11,THA,,
30.9228,1980,12,THA,,
3.309,1981,1,THA,,
22.2964,1981,2,THA,,
21.9885,1981,3,THA,,
98.174,1981,4,THA,,
214.539,1981,5,THA,,
210.098,1981,6,THA,,
246.12,1981,7,THA,,
